player_name,observation_weight,season_count,unweighted_average_hra,weighted_average_hra
Lukas Jutkiewicz,1,1,-1.33,-1.33
Lukas Podolski,8,1,0.7725,0.7725
Lukasz Fabianski,154,10,-0.19864978930168592,-0.14337662337662377
Luke Ayling,31,3,0.39171052631578984,0.30580645161290365
Luke Shaw,73,10,0.05368337912087932,0.06123287671232904
Luke Thomas,9,3,0.019555555555555184,0.30666666666666625
Luke Varney,6,1,-0.0066666666666668,-0.0066666666666668
Luke Young,16,3,0.2571428571428565,0.3074999999999995
Lyanco,3,2,0.5800000000000001,0.6233333333333334
Lys Mousset,2,1,1.2750000000000004,1.2750000000000004
Maarten Stekelenburg,7,3,-0.3108333333333331,-0.6214285714285711
Mads Bech Sorensen,1,1,0.8300000000000001,0.8300000000000001
Mads Roerslev,4,2,0.29000000000000004,0.29000000000000004
Magaye Gueye,1,1,-0.2999999999999998,-0.2999999999999998
Maik Taylor,1,1,1.7400000000000002,1.7400000000000002
Mamadou Sakho,29,6,-0.04166666666666665,-0.025517241379310277
Mamady Sidibe,5,1,0.7759999999999989,0.7759999999999989
Mame Diouf,31,4,-0.2949583333333334,-0.2632258064516129
Manolo Gabbiadini,1,1,1.83,1.83
Manuel Akanji,8,1,-0.0862499999999997,-0.0862499999999997
Manuel Almunia,15,2,0.18403846153846135,0.15399999999999997
Manuel Lanzini,31,5,-0.021333333333333076,-0.07129032258064479
Manuel da Costa,4,2,0.5650000000000004,0.5650000000000004
Mapou Yanga-Mbiwa,5,1,0.1559999999999997,0.1559999999999997
Marc Albrighton,59,11,0.5997575757575757,0.2672881355932203
Marc Cucurella,21,2,0.0368124999999999,0.07809523809523831
Marc Guehi,35,2,0.0925163398692814,0.09028571428571465
Marc Muniesa,4,3,0.2649999999999997,0.15499999999999958
Marc Pugh,7,3,0.6666666666666673,0.6300000000000006
Marc Roca,12,1,0.0633333333333343,0.0633333333333343
Marc Wilson,51,6,0.15327532679738573,0.24137254901960814
Marc-Antoine Fortune,3,2,0.3000000000000007,0.0766666666666674
Marcal,3,1,0.2566666666666668,0.2566666666666668
Marcel Sabitzer,1,1,-0.5499999999999998,-0.5499999999999998
Marcin Wasilewski,6,2,0.0170000000000008,-0.004999999999999133
Marco Stiepermann,3,1,-0.0233333333333334,-0.0233333333333334
Marcos Alonso,52,7,-0.1300907029478461,0.0732692307692305
Marcos Rojo,12,4,0.002291666666667025,-0.2558333333333331
Marcos Senesi,11,1,0.5272727272727282,0.5272727272727282
Marcus Hahnemann,6,1,-0.1583333333333332,-0.1583333333333332
Marcus Rashford,56,7,0.4351156462585033,0.23035714285714254
Marcus Tavernier,4,1,-0.6600000000000001,-0.6600000000000001
Mario Balotelli,5,3,0.3766666666666669,0.2740000000000006
Mario Lemina,13,4,0.15791666666666648,0.1499999999999998
Mario Melchiot,13,1,0.4038461538461533,0.4038461538461533
Mark Bunn,3,1,0.8200000000000003,0.8200000000000003
Mark Davies,11,1,-0.3518181818181807,-0.3518181818181807
Mark Gower,1,1,0.54,0.54
Mark Noble,117,11,0.23920004065578224,0.27837606837606843
Mark Schwarzer,58,4,0.01701017528223335,0.032758620689654426
Mark Travers,1,1,-0.0199999999999995,-0.0199999999999995
Marko Arnautovic,57,6,0.5326575091575094,0.360526315789474
Markus Suttner,3,1,0.1366666666666667,0.1366666666666667
Marlon Harewood,1,1,-0.25,-0.25
Marouane Chamakh,13,3,-0.10962962962962956,-0.12153846153846094
Marouane Fellaini,42,8,0.1426041666666663,0.29476190476190434
Marten de Roon,13,1,-0.0492307692307694,-0.0492307692307694
Martin Demichelis,17,2,0.5240277777777784,0.5147058823529418
Martin Dubravka,45,3,0.011629072681704286,-0.09955555555555533
Martin Jiranek,1,1,-0.2599999999999998,-0.2599999999999998
Martin Kelly,27,7,0.14480158730158693,0.1340740740740737
Martin Montoya,13,2,-0.3330952380952388,-0.33461538461538526
Martin Odegaard,31,2,0.2047222222222222,0.1925806451612904
Martin Olsson,52,6,0.3029878618113915,0.17269230769230795
Martin Paterson,3,1,0.4433333333333324,0.4433333333333324
Martin Petrov,15,2,0.25124999999999975,-0.024666666666667118
Martin Skrtel,75,7,0.2302829342263221,0.2804
Marton Fulop,2,1,-0.5149999999999997,-0.5149999999999997
Marvelous Nakamba,7,2,-0.2889999999999997,-0.22428571428571406
Marvin Zeegelaar,2,1,0.745000000000001,0.745000000000001
Mason Greenwood,9,2,0.38324999999999987,0.4066666666666665
Mason Holgate,26,5,0.17197222222222183,0.1319230769230765
Mason Mount,38,4,-0.04626068376068315,-0.0044736842105256944
Massadio Haidara,2,1,0.4000000000000003,0.4000000000000003
Matej Vydra,2,2,0.12999999999999978,0.12999999999999978
Mateo Kovacic,24,5,0.19761666666666677,0.19541666666666682
Mateusz Klich,18,2,0.11111111111111119,0.11111111111111122
Matheus Nunes,12,1,0.3541666666666661,0.3541666666666661
Matheus Pereira,13,1,-0.1453846153846143,-0.1453846153846143
Mathew Ryan,52,3,-0.1972884990253414,-0.20115384615384638
Mathias Jensen,20,2,0.4216666666666664,0.48299999999999976
Mathias Normann,6,1,-0.1983333333333341,-0.1983333333333341
Mathieu Debuchy,9,1,0.4044444444444437,0.4044444444444437
Mathieu Flamini,4,2,1.016666666666667,0.7150000000000005
Matija Nastasic,7,2,0.6666666666666665,0.04285714285714258
Matt Doherty,29,2,0.1391105769230765,0.12413793103448235
Matt Duke,1,1,1.489999999999999,1.489999999999999
Matt Phillips,23,4,0.03787499999999988,0.0456521739130433
Matt Ritchie,51,5,0.16142142857142847,0.12490196078431366
Matt Targett,36,6,0.190279866332498,0.09388888888888919
Matteo Darmian,10,2,0.2123809523809519,0.2559999999999996
Matteo Guendouzi,10,2,0.38937500000000025,0.20900000000000016
Matthew Briggs,1,1,0.75,0.75
Matthew Etherington,43,4,0.32538149350649337,0.37279069767441847
Matthew Gilks,2,1,-2.3750000000000018,-2.3750000000000018
Matthew Jarvis,60,6,0.07945043845043849,0.06616666666666685
Matthew Lowton,71,9,0.10439558045440389,-0.0030985915492959776
Matthew Taylor,20,4,0.18878571428571367,-0.09850000000000073
Matthew Upson,27,3,0.26675324675324646,0.07555555555555508
Matty Cash,34,3,-0.08055555555555576,-0.05441176470588263
Matty James,7,2,-0.2008333333333337,0.11999999999999966
Matty Longstaff,2,1,0.1950000000000002,0.1950000000000002
Mauricio Isla,8,1,0.5612499999999994,0.5612499999999994
Mauro Formica,8,1,-0.0562500000000003,-0.0562500000000003
Max Aarons,30,2,0.0723303167420814,0.06966666666666654
Max Lowe,1,1,0.2000000000000001,0.2000000000000001
Max Meyer,2,1,0.8849999999999998,0.8849999999999998
Max-Alain Gradel,1,1,-0.8400000000000007,-0.8400000000000007
Maxi Rodriguez,12,2,0.0915000000000004,0.2458333333333337
Maxime Le Marchand,7,1,0.0585714285714287,0.0585714285714287
Maximilian Kilman,30,3,0.4068181818181816,0.3179999999999999
Maximilian Wober,1,1,-1.3599999999999994,-1.3599999999999994
Maxwel Cornet,4,1,0.3025000000000002,0.3025000000000002
Maya Yoshida,33,5,-0.13426666666666695,-0.14000000000000032
Maynor Figueroa,73,5,-0.036202991452991294,-0.02904109589041076
Mehdi Abeid,1,1,0.8899999999999997,0.8899999999999997
Memphis Depay,4,1,-0.04,-0.04
Mesut Ozil,57,7,0.6536607142857137,0.5929824561403503
Micah Richards,22,5,0.5466000000000001,0.434090909090909
Michael Ballack,8,1,0.4875000000000007,0.4875000000000007
Michael Brown,7,1,0.5585714285714278,0.5585714285714278
Michael Carrick,67,8,0.21420833333333342,0.21164179104477632
Michael Dawson,44,6,0.13804629629629664,0.12272727272727314
Michael Duff,7,2,-0.144166666666667,0.15999999999999964
Michael Essien,14,1,0.402857142857143,0.402857142857143
Michael Keane,81,7,0.19618406593406604,0.21432098765432098
Michael Kightly,3,2,-0.1949999999999998,-0.24333333333333315
Michael Mancienne,10,2,-0.54,-0.417
Michael Obafemi,1,1,-0.3199999999999994,-0.3199999999999994
Michael Olise,15,2,0.22903846153846225,0.01933333333333413
Michael Turner,29,5,0.2774615384615382,0.16068965517241338
Michail Antonio,56,8,0.21466071428571443,0.17678571428571446
Michel Salgado,19,2,0.12220588235294105,0.24631578947368404
Michel Vorm,33,3,0.040376984126983935,0.16272727272727253
Michu,19,2,0.19843749999999935,0.13578947368421004
Michy Batshuayi,2,1,0.1350000000000006,0.1350000000000006
Miguel Almiron,38,4,0.27230208333333317,0.23947368421052626
Miguel Britos,17,3,0.5304232804232808,0.2947058823529416
Mikael Silvestre,1,1,-0.2999999999999998,-0.2999999999999998
Mike Williamson,40,5,0.3366458430458431,0.24775000000000008
Mike van der Hoorn,7,1,0.1128571428571429,0.1128571428571429
Mikel Arteta,46,4,0.10886363636363594,0.10021739130434751
Mikel Merino,2,1,-0.455,-0.455
Mikele Leigertwood,10,1,-0.3049999999999997,-0.3049999999999997
Mile Jedinak,26,3,-0.005859649122806861,0.06192307692307779
Milot Rashica,8,1,-0.2012499999999999,-0.2012499999999999
Modibo Maiga,1,1,0.8799999999999999,0.8799999999999999
Mohamed Diame,61,6,0.19837179487179477,0.1606557377049178
Mohamed Elneny,6,5,0.41,0.35666666666666663
Mohamed Elyounoussi,15,2,0.08642857142857174,0.0940000000000003
Mohamed Salah,92,6,0.30693265993265983,0.3363043478260869
Mohammed Salisu,17,3,0.28333333333333377,0.09117647058823596
Moise Kean,1,1,1.8600000000000003,1.8600000000000003
Moises Caicedo,15,1,0.2859999999999996,0.2859999999999996
Molla Wague,1,1,1.83,1.83
Morgan Amalfitano,12,2,0.024500000000000202,0.10083333333333355
Morgan Gibbs-White,16,2,0.37366666666666637,0.7531249999999999
Morgan Schneiderlin,56,6,0.49517782870724075,0.199107142857143
Morten Pedersen,32,3,0.2629629629629626,0.2093749999999996
Mousa Dembele,60,8,-0.024501488095237785,0.03683333333333367
Moussa Djenepo,3,2,-0.3849999999999999,-0.0666666666666665
Moussa Niakhate,1,1,-0.8300000000000001,-0.8300000000000001
Moussa Sissoko,92,8,0.2503542687908499,0.3050000000000001
Muhamed Besic,5,3,-0.2844444444444442,-0.011999999999999577
N'Golo Kante,79,7,-0.2071608143257304,-0.0936708860759496
Nabil Bentaleb,8,1,-0.2350000000000003,-0.2350000000000003
Naby Keita,6,2,-0.19500000000000076,-0.19500000000000073
Nacer Chadli,25,3,0.3336666666666665,0.31719999999999987
Nacho Monreal,53,6,0.09193382352941167,0.12113207547169817
Nadir Belhadj,4,1,0.3225000000000007,0.3225000000000007
Nampalys Mendy,9,4,-0.3324999999999998,-0.3244444444444443
Nani,23,4,-0.020833333333333245,0.36999999999999994
Nathan Ake,65,8,0.2583528541998934,0.17984615384615357
Nathan Baker,19,3,-0.027575757575757642,0.08263157894736849
Nathan Collins,8,2,-0.22233333333333372,-0.10875000000000049
Nathan Dyer,36,5,0.3248493284493289,0.3638888888888894
Nathan Patterson,3,1,-0.5266666666666673,-0.5266666666666673
Nathan Redmond,73,8,0.32170235401853037,0.20301369863013685
Nathan Tella,3,2,-0.16749999999999995,-0.12333333333333334
Nathaniel Chalobah,3,1,-0.4233333333333329,-0.4233333333333329
Nathaniel Clyne,80,8,0.054445684523809476,-0.003874999999999984
Nathaniel Mendez-Laing,1,1,1.1000000000000003,1.1000000000000003
Nathaniel Phillips,2,1,-0.5049999999999999,-0.5049999999999999
Nayef Aguerd,1,1,-1.92,-1.92
Neal Eardley,14,1,0.0235714285714285,0.0235714285714285
Neal Maupay,33,3,-0.07145299145299157,-0.02666666666666676
Neco Williams,5,1,0.0659999999999998,0.0659999999999998
Nedum Onuoha,24,3,0.043122710622710336,-0.021666666666666834
Neil Etheridge,19,1,-0.7889473684210531,-0.7889473684210531
Neil Taylor,47,5,-0.019888095238094983,0.045106382978723575
Nelson Semedo,34,3,-0.04908730158730135,0.05970588235294155
Nemanja Matic,73,8,0.20423499417249424,0.049999999999999746
Nemanja Vidic,35,4,0.14902281746031742,0.1337142857142859
Nenad Milijas,6,2,-0.011250000000000426,0.183333333333333
Neto,9,1,-0.0022222222222225,-0.0022222222222225
Nick Pope,82,5,-0.26292991452991465,-0.23719512195121967
Nicklas Bendtner,8,2,-0.472142857142857,-0.30875
Nicky Shorey,15,3,0.26849206349206334,0.1599999999999999
Nicolas Anelka,22,3,-0.027592592592592485,0.045454545454545574
Nicolas Otamendi,44,5,0.036961038961038584,0.06090909090909052
Nicolas Pepe,10,2,-0.21142857142857133,-0.007999999999999608
Nigel Reo-Coker,26,3,-0.16208994708994715,0.06461538461538434
Nigel de Jong,26,3,0.2364393939393938,0.3469230769230768
Nikica Jelavic,13,2,0.26083333333333325,0.2607692307692307
Niko Kranjcar,8,3,0.541666666666667,0.4562500000000002
Nikola Kalinic,3,2,-0.21250000000000036,-0.2233333333333336
Nikola Zigic,3,1,0.4800000000000004,0.4800000000000004
Nordin Amrabat,8,1,0.1187499999999994,0.1187499999999994
Nuno Tavares,2,1,0.6049999999999995,0.6049999999999995
Odion Ighalo,17,1,0.1341176470588232,0.1341176470588232
Odsonne Edouard,8,2,-0.025833333333333403,-0.08375
Ola Aina,12,1,0.4300000000000006,0.4300000000000006
Oleksandr Zinchenko,16,5,0.5347777777777777,0.24375000000000002
Oliver Burke,2,1,0.0749999999999992,0.0749999999999992
Oliver McBurnie,8,2,-0.013333333333333156,-0.020000000000000177
Oliver Norwood,25,2,0.11956349206349245,0.1508000000000004
Oliver Skipp,5,2,0.5808333333333326,0.5039999999999992
Olivier Giroud,40,5,0.33295751633986925,0.503
Ollie Watkins,51,3,0.11188725490196083,0.11235294117647063
Onel Hernandez,3,1,0.0699999999999994,0.0699999999999994
Orel Mangala,4,1,-0.0774999999999996,-0.0774999999999996
Oriol Romeu,68,8,0.2899077380952382,0.15808823529411797
Oscar,26,4,0.11008928571428542,0.21807692307692272
Oumar Niasse,2,1,1.035,1.035
Oussama Assaidi,1,1,1.6400000000000006,1.6400000000000006
Ozan Kabak,2,1,0.4799999999999995,0.4799999999999995
Pablo Fornals,37,4,0.1832886904761903,0.19135135135135115
Pablo Hernandez,14,2,0.192499999999999,0.28571428571428475
Pablo Mari,1,1,-0.2000000000000001,-0.2000000000000001
Pablo Sarabia,1,1,0.6600000000000001,0.6600000000000001
Pablo Zabaleta,81,11,0.06690699199790107,0.17320987654320982
Paddy Kenny,14,1,0.2800000000000002,0.2800000000000002
Pajtim Kasami,2,1,-1.3550000000000004,-1.3550000000000004
Pape Souare,15,1,-0.1913333333333327,-0.1913333333333327
Papiss Cisse,22,3,0.17041666666666655,0.1145454545454542
Papy Djilobodji,1,1,-0.1900000000000004,-0.1900000000000004
Park Ji-Sung,3,2,0.7074999999999996,0.4399999999999995
Pascal Chimbonda,5,1,0.8919999999999995,0.8919999999999995
Pascal Gross,61,6,0.31864351851851885,0.39360655737704947
Pascal Struijk,22,3,-0.2945238095238102,-0.30000000000000066
Patrice Evra,80,5,0.1671809523809522,0.1787499999999998
Patrick Bamford,24,2,-0.04250000000000045,-0.11708333333333387
Patrick McNair,1,1,0.2600000000000007,0.2600000000000007
Patrick van Aanholt,66,7,0.12372179174700203,0.09454545454545481
Patson Daka,5,2,0.2883333333333335,0.31800000000000006
Paul Dummett,24,5,-0.05799999999999964,0.0016666666666669628
Paul Konchesky,17,3,0.5095833333333329,0.21705882352941125
Paul McShane,16,3,0.05874999999999986,0.07937499999999997
Paul Pogba,46,6,0.1740277777777779,0.2513043478260869
Paul Robinson,71,3,0.3435338235294118,0.30323943661971847
Paul Scharner,31,3,0.04869047619047606,0.04258064516128997
Paul Scholes,10,2,-0.20083333333333447,-0.22800000000000115
Paulinho,10,1,0.0860000000000011,0.0860000000000011
Paulo Da Silva,2,1,-0.1099999999999994,-0.1099999999999994
Paulo Ferreira,3,2,0.09500000000000022,-0.07333333333333292
Paulo Gazzaniga,5,2,-0.42416666666666636,-0.6439999999999998
Pavel Pogrebnyak,11,1,-0.2209090909090898,-0.2209090909090898
Pedro,27,5,0.4064500000000001,0.5511111111111112
Pedro Neto,15,3,0.044999999999999894,0.21600000000000052
Pedro Obiang,11,4,-0.20999999999999971,-0.1890909090909088
Pepe Reina,65,4,0.0986162280701752,0.12107692307692285
Per Mertesacker,57,5,0.00025595238095217355,0.0010526315789471667
Pervis Estupinan,12,1,-0.1691666666666673,-0.16916666666666727
Peter Crouch,57,8,0.39304601648351667,0.3847368421052632
Peter Lovenkrands,2,1,-0.9249999999999998,-0.9249999999999998
Peter Odemwingie,19,2,-0.1123333333333334,-0.09578947368421063
Peter Whittingham,11,1,0.2109090909090909,0.2109090909090909
Petr Cech,126,8,0.24956266585581596,0.2413492063492063
Phil Bardsley,57,10,0.04556056166056147,0.026666666666666453
Phil Foden,20,3,0.11915343915343939,0.12700000000000006
Phil Jagielka,86,9,0.15942268969229742,0.09197674418604655
Phil Jones,43,8,0.14166666666666672,0.11348837209302327
Phil Neville,31,4,0.10604166666666703,0.20838709677419398
Philip Billing,33,3,-0.15315440115440135,-0.1672727272727275
Philipp Wollscheid,11,1,0.2363636363636363,0.2363636363636363
Philippe Coutinho,43,6,-0.08147985347985394,0.28418604651162716
Philippe Senderos,8,2,-0.14133333333333375,0.012499999999999512
Pierre Lees-Melou,9,1,0.217777777777778,0.217777777777778
Pierre-Emerick Aubameyang,36,4,0.33323863636363593,0.3824999999999993
Pierre-Emile Hojbjerg,84,7,-0.08173466471608902,0.06761904761904748
Pontus Jansson,19,2,0.3658333333333337,0.09368421052631648
Przemyslaw Placheta,1,1,-0.2400000000000002,-0.2400000000000002
Radamel Falcao,2,1,0.4899999999999993,0.4899999999999993
Radosav Petrovic,1,1,-0.2099999999999999,-0.2099999999999999
Radoslav Kovac,8,1,0.6362500000000004,0.6362500000000004
Rafael,18,5,-0.013599999999999567,-0.1377777777777776
Rafael van der Vaart,20,2,0.1105000000000005,0.11050000000000051
Ragnar Klavan,7,2,-0.13249999999999978,-0.11714285714285701
Raheem Sterling,101,11,0.2845897587261224,0.33059405940594055
Rajiv van La Parra,9,1,-0.0188888888888891,-0.0188888888888891
Ramadan Sobhi,2,1,-0.3449999999999997,-0.3449999999999997
Ramires,39,5,0.28074545454545435,0.3535897435897432
Ramiro Mori,9,2,0.3050000000000002,0.013333333333333221
Raphael Varane,14,2,0.1862499999999998,0.2278571428571427
Raphinha,23,2,0.22237500000000038,0.24782608695652228
Rasmus Kristensen,5,1,-0.322,-0.322
Raul Jimenez,49,4,-0.025282176973353325,-0.011632653061224258
Raul Meireles,20,2,0.4929670329670328,0.5199999999999998
Rayan Ait-Nouri,8,2,-0.051250000000000046,-0.051250000000000046
Reece James,19,4,-0.18782738095238072,-0.31842105263157877
Remo Freuler,6,1,0.3950000000000004,0.3950000000000004
Remy Cabella,7,1,-0.1428571428571423,-0.1428571428571423
Renan Lodi,9,1,-0.1155555555555558,-0.1155555555555558
Renato Sanches,1,1,-0.5700000000000003,-0.5700000000000003
Rhian Brewster,2,1,0.0850000000000008,0.0850000000000008
Ricardo Carvalho,5,1,-0.4239999999999995,-0.4239999999999995
Ricardo Fuller,5,1,0.3760000000000003,0.3760000000000003
Ricardo Gardner,1,1,-0.4000000000000003,-0.4000000000000003
Ricardo Pereira,28,3,0.28611111111111137,0.2714285714285717
Ricardo Vaz Te,2,1,0.2400000000000002,0.2400000000000002
Richard Dunne,44,4,0.32463392857142837,0.24750000000000003
Richard Garcia,3,1,0.5366666666666671,0.5366666666666671
Richard Kingson,3,1,-0.2033333333333331,-0.20333333333333306
Richard Stearman,19,3,-0.1888888888888888,0.32105263157894764
Richarlison,67,5,0.019207886231415804,-0.0032835820895521423
Rickie Lambert,29,2,0.28262019230769253,0.2689655172413795
Ricky van Wolfswinkel,4,1,0.5350000000000001,0.5350000000000001
Rico Henry,32,2,0.09531746031746026,0.11562499999999988
Rico Lewis,2,1,-0.1649999999999991,-0.1649999999999991
Rio Ferdinand,33,6,0.2433585858585857,0.14666666666666645
Ritchie De Laet,3,1,1.0566666666666666,1.0566666666666666
Riyad Mahrez,78,9,0.21445817771553066,0.21628205128205133
Rob Holding,12,3,-0.3566666666666662,-0.19416666666666624
Robbie Blake,4,1,0.0774999999999996,0.0774999999999996
Robbie Keane,1,1,-2.58,-2.58
Robert Brady,20,3,0.060555555555555536,0.1629999999999999
Robert Elliot,6,2,0.2249999999999992,0.2949999999999992
Robert Green,55,4,-0.34148090815273435,0.2703636363636367
Robert Huth,88,6,-0.0324729437229439,-0.029318181818182
Robert Koren,2,1,0.2800000000000002,0.2800000000000002
Robert Sanchez,30,3,0.22314814814814868,0.08633333333333418
Robert Snodgrass,39,5,0.46943181818181773,0.3494871794871789
Roberto Firmino,82,8,-0.15365493360805899,0.17317073170731667
Roberto Jimenez,1,1,-1.0499999999999998,-1.0499999999999998
Roberto Pereyra,20,3,0.4479761904761907,0.22250000000000075
Roberto Soldado,6,1,0.2366666666666654,0.2366666666666654
Robin Koch,20,2,-0.087549019607843,0.16850000000000004
Robin van Persie,50,6,0.12403935185185187,0.12059999999999993
Rodri,53,4,0.11143452380952375,0.1243396226415094
Rodrigo,18,3,-0.082333333333333,-0.009444444444443874
Rodrigo Bentancur,5,2,0.5266666666666664,0.5699999999999997
Roger Johnson,46,3,0.2985745614035089,0.3780434782608696
Romain Perraud,9,2,-0.32099999999999973,-0.31222222222222196
Romain Saiss,37,4,0.079034090909091,-0.027027027027026983
Romaine Sawyers,1,1,-2.12,-2.12
Roman Pavlyuchenko,6,1,-0.0033333333333338,-0.0033333333333338
Romelu Lukaku,91,8,0.23668049719887949,0.376043956043956
Romeo Lavia,7,1,0.0514285714285707,0.0514285714285707
Ron Vlaar,26,3,-0.23850000000000016,-0.07999999999999993
Ronald Zubar,9,3,-0.3351111111111115,-0.09777777777777825
Ronnie Stam,4,2,0.31000000000000005,0.42000000000000015
Rory Delap,32,3,0.10014285714285737,0.16281250000000003
Ross Barkley,53,7,0.05051847662141819,0.33000000000000046
Ruben Dias,30,3,0.06355413105413127,0.07000000000000016
Ruben Loftus-Cheek,23,5,-0.603833333333333,-0.319565217391304
Ruben Neves,73,5,0.2724379228614522,0.2831506849315068
Ruben Vinagre,1,1,0.9900000000000002,0.9900000000000002
Rudy Gestede,3,1,0.1099999999999994,0.10999999999999939
Rui Patricio,55,3,0.029736842105263533,0.03472727272727309
Russell Martin,44,4,0.2827272727272734,0.2827272727272734
Ryan Babel,2,1,0.2099999999999999,0.2099999999999999
Ryan Bennett,19,3,0.5735555555555552,0.18052631578947298
Ryan Bertrand,87,8,0.07863301282051259,0.07804597701149402
Ryan Christie,5,1,0.2060000000000004,0.2060000000000004
Ryan Fraser,33,6,0.055937500000000195,0.29545454545454547
Ryan Fredericks,9,2,0.609375,0.2433333333333333
Ryan Giggs,14,4,0.32262500000000016,0.5292857142857145
Ryan Mason,13,2,0.2056818181818185,0.23384615384615376
Ryan Nelsen,19,3,0.38999999999999907,0.30315789473684124
Ryan Sessegnon,11,3,-0.06749999999999985,-0.09363636363636346
Ryan Shawcross,126,9,0.19910451930059792,0.16436507936507955
Ryan Shotton,8,2,-0.19083333333333385,-0.08375000000000113
Ryan Taylor,7,2,-0.13833333333333314,-0.20142857142857126
Ryan Yates,5,1,-0.0979999999999998,-0.0979999999999998
Sadio Mane,93,8,0.5297689636752139,0.46397849462365603
Said Benrahma,19,3,-0.1569523809523803,-0.11157894736842043
Saido Berahino,23,3,0.18258852258852323,0.3052173913043482
Salomon Kalou,4,3,1.5333333333333334,1.0875000000000001
Salomon Rondon,51,5,0.20562354312354342,0.1254901960784317
Sam Byram,1,1,-0.5499999999999998,-0.5499999999999998
Sam Clucas,24,2,0.16025210084033592,0.18000000000000002
Sam Johnstone,18,1,0.1511111111111107,0.1511111111111107
Sam Ricketts,9,3,0.23619047619047637,0.19111111111111145
Sam Vokes,7,2,0.049999999999999795,0.15714285714285717
Samir,2,1,-0.5300000000000002,-0.5300000000000002
Samir Nasri,49,6,0.5593476430976431,0.5748979591836734
Sammy Ameobi,2,1,0.0049999999999998,0.0049999999999998
Samuel Eto'o,3,1,-0.0766666666666679,-0.0766666666666679
Sandro,12,4,0.04104166666666663,0.08750000000000004
Santi Cazorla,43,3,0.36271765271765294,0.32325581395348835
Santiago Vergini,9,1,-0.1911111111111108,-0.1911111111111108
Sascha Riether,27,2,0.07292613636363575,0.061851851851851276
Saul Niguez,1,1,1.4699999999999998,1.4699999999999998
Scott Arfield,28,3,-0.02679971988795447,0.12321428571428639
Scott Carson,13,1,0.6546153846153846,0.6546153846153846
Scott Dann,63,9,0.21569444444444463,0.1382539682539685
Scott Malone,2,1,0.7049999999999992,0.7049999999999992
Scott McKenna,3,1,0.6766666666666667,0.6766666666666667
Scott McTominay,23,5,0.2466388888888888,0.3565217391304346
Scott Parker,41,4,0.23876136363636347,0.24731707317073154
Scott Sinclair,21,2,0.4087499999999999,0.40285714285714275
Sead Kolasinac,18,3,0.3877777777777777,0.4222222222222221
Seamus Coleman,107,12,0.23058404776051847,0.22962616822429927
Sean Longstaff,17,4,0.09333333333333353,0.02235294117647058
Sean Morrison,19,2,-0.332583333333333,-0.3789473684210524
Sebastian Larsson,77,7,0.2342667066826731,0.19623376623376623
Sebastian Prodl,21,3,-0.14833333333333287,-0.033333333333333055
Sebastien Bassong,42,4,0.3002800324675323,0.2735714285714284
Sebastien Haller,6,1,0.2866666666666662,0.2866666666666662
Sebastien Squillaci,2,1,-0.7050000000000001,-0.7050000000000001
Semi Ajayi,12,1,-0.3033333333333337,-0.3033333333333337
Serge Aurier,26,4,0.04499999999999928,0.03230769230769157
Sergei Kornilenko,1,1,-0.0200000000000004,-0.0200000000000004
Sergi Canos,7,1,0.1999999999999993,0.1999999999999993
Sergio Aguero,73,10,0.11181861471861483,0.18698630136986313
Sergio Reguilon,13,2,0.31137500000000035,0.2507692307692311
Sergio Rico,10,1,-0.1909999999999998,-0.1909999999999998
Seyi Olofinjana,1,1,1.2700000000000005,1.2700000000000005
Shandon Baptiste,1,1,-0.7599999999999998,-0.7599999999999998
Shane Duffy,37,4,-0.8184191176470581,-0.5489189189189182
Shane Long,34,9,0.30559876543209846,0.39294117647058796
Shaun Derry,9,1,-0.0166666666666657,-0.0166666666666657
Shaun Maloney,15,1,-0.2253333333333325,-0.2253333333333325
Shaun Wright-Phillips,13,3,0.0663888888888886,0.09076923076923024
Shay Given,29,2,0.1647355769230771,0.1565517241379312
Shinji Kagawa,6,2,0.34624999999999995,0.2933333333333333
Shinji Okazaki,18,3,0.16918181818181735,0.08833333333333242
Shkodran Mustafi,29,4,0.14234126984126955,0.24896551724137883
Shola Ameobi,7,3,0.975,1.1014285714285712
Simeon Jackson,1,1,0.4400000000000004,0.4400000000000004
Simon Cox,1,1,-0.3100000000000005,-0.3100000000000005
Simon Davies,7,2,0.3074999999999996,0.14142857142857077
Simon Francis,49,4,-0.005901629072682102,-0.02918367346938803
Simon Mignolet,96,8,-0.05175028717627385,0.03281250000000013
Simon Moore,1,1,-0.9500000000000002,-0.9500000000000002
Sofiane Boufal,2,1,0.7699999999999996,0.7699999999999996
Sokratis Papastathopoulos,12,2,0.5481249999999998,0.45083333333333303
Sol Bamba,10,1,0.3700000000000001,0.3700000000000001
Solly March,35,6,0.35834595959595994,0.21657142857142886
Somen Tchoyi,1,1,-0.7900000000000009,-0.7900000000000009
Son Heung-Min,82,8,0.3014190155228757,0.2936585365853657
Sone Aluko,2,2,-0.2000000000000002,-0.2000000000000002
Sotirios Kyrgiakos,4,2,1.2024999999999997,1.2024999999999997
Steed Malbranque,17,2,0.561060606060606,0.5682352941176468
Stefan Bajcetic,1,1,0.5499999999999998,0.5499999999999998
Stefano Okaka,1,1,2.34,2.34
Stephan Lichtsteiner,2,1,0.92,0.92
Stephane Mbia,10,1,0.3889999999999993,0.3889999999999993
