season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2012/2013,Jake Livermore,Tottenham Hotspur,73,CDM,England,EPL,3,2,,,180cm,76kg,23
2012/2013,Francis Coquelin,Arsenal,73,CDM,France,EPL,2,3,,,178cm,73kg,22
2012/2013,Nathaniel Clyne,Southampton,73,RB,England,EPL,3,3,,,175cm,67kg,22
2012/2013,Yassine El Ghanassy,West Bromwich Albion,73,LW,Belgium,EPL,4,3,,,175cm,70kg,22
2012/2013,Jack Colback,Sunderland,73,CM,England,EPL,2,3,,,177cm,70kg,23
2012/2013,Magaye Gueye,Everton,73,LM,Senegal,EPL,3,2,,,179cm,73kg,22
2012/2013,John Guidetti,Manchester City,73,ST,Sweden,EPL,3,3,,,185cm,79kg,21
2012/2013,Shaun Wright-Phillips,Queens Park Rangers,72,RM,England,EPL,3,3,,,166cm,64kg,31
2012/2013,Titus Bramble,Sunderland,72,CB,England,EPL,2,3,,,192cm,86kg,31
2012/2013,Gerhard Tremmel,Swansea City,72,GK,Germany,EPL,1,3,,,190cm,89kg,34
2012/2013,Luke Young,Queens Park Rangers,72,RB,England,EPL,2,2,,,183cm,78kg,33
2012/2013,Anton Ferdinand,Queens Park Rangers,72,CB,England,EPL,2,3,,,183cm,71kg,28
2012/2013,Matt Taylor,West Ham United,72,LM,England,EPL,3,3,,,178cm,74kg,31
2012/2013,Alan Hutton,Aston Villa,72,RB,Scotland,EPL,2,3,,,185cm,72kg,28
2012/2013,DJ Campbell,Queens Park Rangers,72,ST,England,EPL,3,3,,,178cm,72kg,31
2012/2013,Ross Turnbull,Chelsea,72,GK,England,EPL,1,2,,,193cm,85kg,28
2012/2013,Henri. Hilário Meireles Alves S.,Chelsea,72,GK,Portugal,EPL,1,2,,,189cm,88kg,37
2012/2013,Lee Cattermole,Sunderland,72,CM,England,EPL,2,3,,,177cm,76kg,25
2012/2013,José Fonte,Southampton,72,CB,Portugal,EPL,2,3,,,187cm,81kg,29
2012/2013,Neil Taylor,Swansea City,72,LB,Wales,EPL,2,3,,,175cm,64kg,24
2012/2013,Morgan Schneiderlin,Southampton,72,CDM,France,EPL,2,3,,,181cm,75kg,23
2012/2013,Christian Benteke,Aston Villa,72,ST,Belgium,EPL,2,4,,,192cm,86kg,22
2012/2013,Jack Collison,West Ham United,72,RM,Wales,EPL,2,3,,,182cm,87kg,24
2012/2013,Federico Macheda,Manchester United,72,ST,Italy,EPL,3,3,,,185cm,74kg,21
2012/2013,Mohamed Diamé,West Ham United,72,CM,Senegal,EPL,3,4,,,185cm,80kg,25
2012/2013,Iago Falqué,Tottenham Hotspur,72,CAM,Spain,EPL,4,3,,,174cm,69kg,23
2012/2013,Emmanuel Frimpong,Arsenal,72,CDM,Ghana,EPL,3,3,,,178cm,81kg,21
2012/2013,Andreas Weimann,Aston Villa,72,ST,Austria,EPL,2,3,,,188cm,76kg,21
2012/2013,Emmanuel Mayuka,Southampton,72,ST,Zambia,EPL,4,5,,,178cm,72kg,22
2012/2013,Sebastián Coates,Liverpool,72,CB,Uruguay,EPL,2,3,,,198cm,85kg,22
2012/2013,Oriol Romeu,Chelsea,72,CDM,Spain,EPL,2,3,,,182cm,79kg,21
2012/2013,Danny Higginbotham,Stoke City,71,LB,England,EPL,2,2,,,185cm,78kg,34
2012/2013,Shola Ameobi,Newcastle United,71,ST,Nigeria,EPL,3,3,,,191cm,96kg,31
2012/2013,George McCartney,West Ham United,71,LB,Northern Ireland,EPL,2,2,,,183cm,79kg,32
2012/2013,Steve Harper,Newcastle United,71,GK,England,EPL,1,3,,,186cm,93kg,38
2012/2013,Gary O'Neil,West Ham United,71,RM,England,EPL,3,3,,,173cm,61kg,30
2012/2013,Gareth McAuley,West Bromwich Albion,71,CB,Northern Ireland,EPL,2,3,,,191cm,70kg,33
2012/2013,Stephen Henderson,West Ham United,71,GK,Republic of Ireland,EPL,1,3,,,193cm,87kg,25
2012/2013,Itay Shechter,Swansea City,71,ST,Israel,EPL,3,4,,,180cm,77kg,26
2012/2013,Danny Rose,Sunderland,71,LB,England,EPL,3,3,,,173cm,72kg,22
2012/2013,Ryan Bertrand,Chelsea,71,LB,England,EPL,2,3,,,179cm,85kg,23
2012/2013,Jack Cork,Southampton,71,CM,England,EPL,2,4,,,185cm,69kg,23
2012/2013,Sung Yueng Ki,Swansea City,71,CM,Korea Republic,EPL,2,4,,,188cm,75kg,24
2012/2013,Fabian Delph,Aston Villa,71,CM,England,EPL,3,3,,,174cm,60kg,23
2012/2013,Geoff Cameron,Stoke City,71,CDM,United States,EPL,3,3,,,191cm,84kg,27
2012/2013,Dani Pacheco,Liverpool,71,CF,Spain,EPL,3,3,,,168cm,67kg,22
2012/2013,Jonjo Shelvey,Liverpool,71,CM,England,EPL,2,3,,,183cm,70kg,21
2012/2013,Romain Amalfitano,Newcastle United,71,CAM,France,EPL,3,4,,,175cm,72kg,23
2012/2013,Rory Delap,Stoke City,70,CM,Republic of Ireland,EPL,3,3,,,183cm,75kg,36
2012/2013,Steven Reid,West Bromwich Albion,70,RB,Republic of Ireland,EPL,3,3,,,180cm,87kg,32
2012/2013,Shaun Derry,Queens Park Rangers,70,CDM,England,EPL,2,3,,,183cm,82kg,35
2012/2013,Matthew Kilgallon,Sunderland,70,CB,England,EPL,2,3,,,188cm,81kg,29
2012/2013,Guilherme do Prado Raymundo,Southampton,70,RW,Brazil,EPL,3,3,,,189cm,79kg,31
2012/2013,Daniel Fox,Southampton,70,LB,Scotland,EPL,2,3,,,183cm,79kg,26
2012/2013,Liam Ridgewell,West Bromwich Albion,70,LB,England,EPL,2,2,,,188cm,79kg,28
2012/2013,James Perch,Newcastle United,70,CB,England,EPL,2,3,,,180cm,80kg,27
2012/2013,Armand Traoré,Queens Park Rangers,70,LB,Senegal,EPL,2,2,,,185cm,82kg,23
2012/2013,Winston Reid,West Ham United,70,CB,New Zealand,EPL,2,2,,,190cm,87kg,24
2012/2013,Gabriel Obertan,Newcastle United,70,RM,France,EPL,4,3,,,186cm,83kg,24
2012/2013,Vito Mannone,Arsenal,70,GK,Italy,EPL,1,3,,,191cm,80kg,25
2012/2013,Eric Lichaj,Aston Villa,70,RB,United States,EPL,2,3,,,180cm,79kg,24
2012/2013,Alexander Büttner,Manchester United,70,LB,Netherlands,EPL,3,3,,,174cm,73kg,24
2012/2013,Gary Gardner,Aston Villa,70,CM,England,EPL,3,3,,,188cm,82kg,20
2012/2013,Danny Wilson,Liverpool,70,CB,Scotland,EPL,2,2,,,187cm,79kg,21
2012/2013,Andros Townsend,Tottenham Hotspur,70,LM,England,EPL,3,3,,,183cm,77kg,21
2012/2013,Ross Barkley,Everton,70,CAM,England,EPL,3,4,,,188cm,78kg,19
2012/2013,Apostolos Vellios,Everton,70,ST,Greece,EPL,3,3,,,191cm,78kg,21
2012/2013,Tadanari Lee,Southampton,70,ST,Japan,EPL,2,3,,,183cm,73kg,27
2012/2013,Guy Demel,West Ham United,69,RB,Ivory Coast,EPL,2,3,,,188cm,88kg,31
2012/2013,Kieron Dyer,Queens Park Rangers,69,CM,England,EPL,3,3,,,173cm,64kg,34
2012/2013,Clint Hill,Queens Park Rangers,69,CB,England,EPL,2,2,,,183cm,73kg,34
2012/2013,Richard Chaplow,Southampton,69,CM,England,EPL,2,3,,,183cm,70kg,28
2012/2013,Frazer Richardson,Southampton,69,RB,England,EPL,2,3,,,178cm,83kg,30
2012/2013,Jason Puncheon,Southampton,69,RW,England,EPL,3,2,,,173cm,71kg,26
2012/2013,Goran Popov,West Bromwich Albion,69,LB,FYR Macedonia,EPL,2,2,,,188cm,85kg,28
2012/2013,Alan Tate,Swansea City,69,CB,England,EPL,2,3,,,185cm,85kg,30
2012/2013,Marc-Antoine Fortuné,West Bromwich Albion,69,ST,France,EPL,3,3,,,183cm,76kg,31
2012/2013,Leroy Lita,Swansea City,69,ST,England,EPL,3,2,,,176cm,81kg,28
2012/2013,Xisco,Newcastle United,69,ST,Spain,EPL,3,3,,,188cm,76kg,26
2012/2013,Joey O'Brien,West Ham United,69,RB,Republic of Ireland,EPL,2,3,,,180cm,70kg,27
2012/2013,Ján Mucha,Everton,69,GK,Slovakia,EPL,1,3,,,189cm,87kg,30
2012/2013,Michael Johnson,Manchester City,69,CM,England,EPL,3,3,,,183cm,76kg,25
2012/2013,Nathan Baker,Aston Villa,69,CB,England,EPL,2,2,,,189cm,82kg,22
2012/2013,Connor Wickham,Sunderland,69,ST,England,EPL,2,3,,,189cm,90kg,20
2012/2013,Maya Yoshida,Southampton,69,CB,Japan,EPL,2,4,,,189cm,78kg,24
2012/2013,Jamie Ness,Stoke City,69,CM,Scotland,EPL,3,3,,,177cm,71kg,22
2012/2013,Dong Won Ji,Sunderland,69,ST,Korea Republic,EPL,3,3,,,187cm,76kg,21
2012/2013,Jon Flanagan,Liverpool,69,RB,England,EPL,2,3,,,181cm,69kg,20
2012/2013,Raheem Sterling,Liverpool,69,LW,England,EPL,4,3,,,170cm,69kg,18
2012/2013,Samir Carruthers,Aston Villa,69,CAM,Republic of Ireland,EPL,3,3,,,173cm,70kg,20
2012/2013,Mark Gower,Swansea City,68,CM,England,EPL,2,3,,,180cm,71kg,34
2012/2013,Frédéric Piquionne,West Ham United,68,ST,France,EPL,3,4,,,188cm,84kg,34
2012/2013,Garry Monk,Swansea City,68,CB,England,EPL,2,3,,,183cm,81kg,34
2012/2013,Luke Moore,Swansea City,68,ST,England,EPL,3,3,,,180cm,76kg,27
2012/2013,Steve De Ridder,Southampton,68,RM,Belgium,EPL,3,2,,,177cm,73kg,26
2012/2013,Kemy Agustien,Swansea City,68,CM,Netherlands,EPL,2,3,,,178cm,75kg,26
2012/2013,Kyle Bartley,Swansea City,68,CB,England,EPL,2,3,,,180cm,70kg,22
2012/2013,David Meyler,Sunderland,68,CM,Republic of Ireland,EPL,2,3,,,189cm,79kg,23
2012/2013,Chris Wood,West Bromwich Albion,68,ST,New Zealand,EPL,3,3,,,189cm,95kg,21
2012/2013,Gonzalo Jara,West Bromwich Albion,68,CDM,Chile,EPL,2,3,,,178cm,79kg,27
2012/2013,Craig Dawson,West Bromwich Albion,68,CB,England,EPL,2,2,,,188cm,83kg,23
2012/2013,Matthew Lowton,Aston Villa,68,RB,England,EPL,2,3,,,180cm,78kg,23
2012/2013,Robbie Brady,Manchester United,68,LM,Republic of Ireland,EPL,3,4,,,175cm,69kg,21
2012/2013,Billy Jones,West Bromwich Albion,67,RB,England,EPL,2,3,,,180cm,77kg,26
2012/2013,Brian Murphy,Queens Park Rangers,67,GK,Republic of Ireland,EPL,1,3,,,183cm,83kg,30
2012/2013,Jamie Mackie,Queens Park Rangers,67,ST,Scotland,EPL,3,3,,,173cm,70kg,27
2012/2013,Maurice Edu,Stoke City,67,CM,United States,EPL,3,3,,,183cm,77kg,27
2012/2013,Graham Burke,Aston Villa,67,CF,Republic of Ireland,EPL,3,2,,,180cm,75kg,19
2012/2013,Chris Herd,Aston Villa,67,CDM,Australia,EPL,3,3,,,173cm,76kg,24
2012/2013,Nile Ranger,Newcastle United,67,ST,England,EPL,3,3,,,188cm,84kg,22
2012/2013,Ignasi Miquel,Arsenal,67,CB,Spain,EPL,2,3,,,193cm,85kg,20
2012/2013,Bryan Oviedo,Everton,67,LB,Costa Rica,EPL,3,3,,,172cm,65kg,23
2012/2013,Mamady Sidibe,Stoke City,66,ST,Mali,EPL,3,3,,,193cm,77kg,33
2012/2013,Michael Tonge,Stoke City,66,CM,England,EPL,3,4,,,183cm,74kg,30
2012/2013,Radek Černý,Queens Park Rangers,66,GK,Czech Republic,EPL,1,2,,,187cm,87kg,39
2012/2013,Jordan Spence,West Ham United,66,RB,England,EPL,2,3,,,180cm,77kg,23
2012/2013,Hogan Ephraim,Queens Park Rangers,66,CAM,England,EPL,3,3,,,175cm,70kg,25
2012/2013,Joe Bennett,Aston Villa,66,LB,England,EPL,2,3,,,177cm,74kg,23
2012/2013,Adam Smith,Tottenham Hotspur,66,RB,England,EPL,3,3,,,180cm,79kg,22
2012/2013,Shane Duffy,Everton,66,CB,Republic of Ireland,EPL,2,3,,,194cm,82kg,21
2012/2013,Ryan Noble,Sunderland,66,ST,England,EPL,2,3,,,183cm,68kg,21
2012/2013,Rob Hulse,Queens Park Rangers,65,ST,England,EPL,3,3,,,187cm,78kg,33
2012/2013,Rob Elliot,Newcastle United,65,GK,England,EPL,1,2,,,188cm,93kg,27
2012/2013,Ryan Shotton,Stoke City,65,RM,England,EPL,2,3,,,191cm,84kg,24
2012/2013,Péter Gulácsi,Liverpool,65,GK,Hungary,EPL,1,3,,,191cm,83kg,23
2012/2013,Joshua King,Manchester United,65,ST,Norway,EPL,3,2,,,180cm,74kg,21
2012/2013,Ashley Westwood,Aston Villa,65,CDM,England,EPL,2,3,,,175cm,67kg,23
2012/2013,Ryan Mason,Tottenham Hotspur,65,CAM,England,EPL,3,3,,,175cm,72kg,21
2012/2013,Haris Vučkić,Newcastle United,65,CF,Slovenia,EPL,3,4,,,188cm,83kg,20
2012/2013,Diego Arismendi,Stoke City,65,CM,Uruguay,EPL,3,4,,,189cm,77kg,25
2012/2013,Shane Ferguson,Newcastle United,65,LM,Northern Ireland,EPL,2,3,,,175cm,66kg,21
2012/2013,Alex Nimely,Manchester City,65,ST,England,EPL,3,3,,,180cm,74kg,22
2012/2013,Carl Jenkinson,Arsenal,65,RB,Finland,EPL,2,3,,,185cm,77kg,21
2012/2013,Nick Powell,Manchester United,65,CAM,England,EPL,2,3,,,183cm,65kg,19
2012/2013,Tom Carroll,Tottenham Hotspur,65,CM,England,EPL,3,2,,,171cm,63kg,20
2012/2013,Rory Donnelly,Swansea City,65,ST,Northern Ireland,EPL,2,3,,,188cm,81kg,21
2012/2013,Brad Jones,Liverpool,64,GK,Australia,EPL,1,2,,,191cm,76kg,31
2012/2013,Angelo Balanta,Queens Park Rangers,64,LM,England,EPL,3,3,,,179cm,75kg,22
2012/2013,Ashley Richards,Swansea City,64,RB,Wales,EPL,3,3,,,185cm,78kg,22
2012/2013,Scott Allan,West Bromwich Albion,64,CM,Scotland,EPL,3,3,,,179cm,67kg,21
2012/2013,Daniel Johnson,Aston Villa,64,CM,England,EPL,2,3,,,174cm,67kg,20
2012/2013,Sammy Ameobi,Newcastle United,64,LM,England,EPL,2,3,,,194cm,77kg,21
2012/2013,Samed Yesil,Liverpool,64,ST,Germany,EPL,3,3,,,180cm,72kg,19
2012/2013,Karim Rekik,Manchester City,64,CB,Netherlands,EPL,2,3,,,184cm,79kg,18
2012/2013,Cristian Ceballos,Tottenham Hotspur,64,CF,Spain,EPL,3,4,,,173cm,67kg,20
2012/2013,James Ward-Prowse,Southampton,64,CM,England,EPL,3,3,,,173cm,66kg,18
2012/2013,Carlo Nash,Stoke City,63,GK,England,EPL,1,3,,,182cm,77kg,39
2012/2013,Danny Butterfield,Southampton,63,RB,England,EPL,2,3,,,180cm,71kg,33
2012/2013,Bebé,Manchester United,63,ST,Portugal,EPL,2,3,,,190cm,75kg,22
2012/2013,Craig Eastmond,Arsenal,63,CDM,England,EPL,2,3,,,180cm,75kg,22
2012/2013,Daniel Seaborne,Southampton,63,CB,England,EPL,2,3,,,183cm,75kg,26
2012/2013,Luke Garbutt,Everton,63,LB,England,EPL,2,3,,,178cm,73kg,20
2012/2013,James Tavernier,Newcastle United,63,RB,England,EPL,2,3,,,177cm,81kg,21
2012/2013,George Thorne,West Bromwich Albion,63,CM,England,EPL,2,3,,,188cm,83kg,20
2012/2013,Jack Robinson,Liverpool,63,LB,England,EPL,2,3,,,180cm,67kg,19
2012/2013,Scott Wootton,Manchester United,63,CB,England,EPL,2,2,,,188cm,78kg,21
2012/2013,Robert Hall,West Ham United,63,LM,England,EPL,2,4,,,173cm,66kg,19
2012/2013,Richard Wright,Manchester City,62,GK,England,EPL,1,2,,,188cm,89kg,35
2012/2013,Ryan Dickson,Southampton,62,LB,England,EPL,2,3,,,178cm,72kg,26
2012/2013,Curtis Obeng,Swansea City,62,RB,England,EPL,2,2,,,173cm,67kg,24
2012/2013,Enda Stevens,Aston Villa,62,LB,Republic of Ireland,EPL,2,2,,,183cm,78kg,22
2012/2013,Jamie Proctor,Swansea City,62,ST,England,EPL,2,3,,,188cm,78kg,21
2012/2013,Dean Parrett,Tottenham Hotspur,62,CAM,England,EPL,2,3,,,178cm,73kg,21
2012/2013,Max Ehmer,Queens Park Rangers,62,CDM,Germany,EPL,2,3,,,188cm,70kg,21
2012/2013,Suso,Liverpool,62,RW,Spain,EPL,3,2,,,176cm,69kg,19
2012/2013,Abdul Razak,Manchester City,62,CAM,Ivory Coast,EPL,3,4,,,180cm,76kg,20
2012/2013,Billy Knott,Sunderland,62,LM,England,EPL,3,4,,,173cm,76kg,20
2012/2013,Reece Wabara,Manchester City,62,RB,England,EPL,2,3,,,182cm,79kg,21
2012/2013,Cameron Lancaster,Tottenham Hotspur,62,ST,England,EPL,2,3,,,184cm,74kg,20
2012/2013,Daniel Potts,West Ham United,62,LB,United States,EPL,2,3,,,172cm,70kg,19
2012/2013,Michael Ngoo,Liverpool,62,ST,England,EPL,3,2,,,193cm,78kg,20
2012/2013,Paulo Gazzaniga,Southampton,62,GK,Argentina,EPL,1,3,,,196cm,90kg,21
2012/2013,Mehdi Abeid,Newcastle United,61,CM,Algeria,EPL,3,3,,,185cm,79kg,20
2012/2013,Darnel Situ,Swansea City,61,CB,France,EPL,2,3,,,187cm,77kg,21
2012/2013,Conor McAleny,Everton,61,ST,England,EPL,2,3,,,172cm,66kg,20
2012/2013,Kayleden Brown,West Bromwich Albion,61,LM,Wales,EPL,2,3,,,185cm,70kg,21
2012/2013,Nicholas Yennaris,Arsenal,61,CDM,England,EPL,2,3,,,173cm,76kg,20
2012/2013,Lucas Piazon,Chelsea,61,LM,Brazil,EPL,4,4,,,182cm,75kg,19
2012/2013,Ryan Tunnicliffe,Manchester United,61,CDM,England,EPL,2,2,,,183cm,80kg,20
2012/2013,Curtis Good,Newcastle United,61,CB,Australia,EPL,2,3,,,187cm,85kg,20
2012/2013,Adam Morgan,Liverpool,61,ST,England,EPL,2,3,,,179cm,70kg,19
2012/2013,Liam Marrs,Sunderland,61,RB,England,EPL,2,3,,,175cm,72kg,20
2012/2013,Patrick Bamford,Chelsea,61,ST,England,EPL,2,3,,,185cm,77kg,19
2012/2013,Luke Daniels,West Bromwich Albion,60,GK,England,EPL,1,3,,,193cm,81kg,25
2012/2013,Hallam Hope,Everton,60,ST,England,EPL,3,2,,,179cm,76kg,19
2012/2013,Gael Bigirimana,Newcastle United,60,CM,Burundi,EPL,2,3,,,177cm,74kg,19
2012/2013,Sebastian Lletget,West Ham United,60,CM,United States,EPL,3,4,,,180cm,74kg,20
2012/2013,Conor Coady,Liverpool,60,CDM,England,EPL,3,3,,,184cm,78kg,20
2012/2013,Derrick Williams,Aston Villa,60,CB,Republic of Ireland,EPL,2,2,,,180cm,75kg,20
2012/2013,Louis Laing,Sunderland,60,CB,England,EPL,2,3,,,185cm,76kg,20
2012/2013,Denis Suárez,Manchester City,60,CAM,Spain,EPL,2,3,,,181cm,69kg,19
2012/2013,Gwion Edwards,Swansea City,60,RW,Wales,EPL,3,3,,,175cm,76kg,20
2012/2013,Karim Rossi,Stoke City,60,ST,Switzerland,EPL,2,2,,,182cm,75kg,19
2012/2013,Romaine Sawyers,West Bromwich Albion,59,CF,England,EPL,2,3,,,176cm,67kg,21
2012/2013,Jérémy Hélan,Manchester City,59,LM,France,EPL,2,3,,,183cm,73kg,21
2012/2013,Andre Wisdom,Liverpool,59,RB,England,EPL,2,3,,,186cm,78kg,20
2012/2013,Will Keane,Manchester United,59,ST,England,EPL,3,3,,,187cm,72kg,20
2012/2013,Emiliano Martinez,Arsenal,59,GK,Argentina,EPL,1,3,,,191cm,88kg,20
2012/2013,Saido Berahino,West Bromwich Albion,59,ST,England,EPL,3,3,,,178cm,83kg,19
2012/2013,Bruno Andrade,Queens Park Rangers,59,RM,Portugal,EPL,3,3,,,175cm,74kg,19
2012/2013,Thomas Eisfeld,Arsenal,59,CAM,Germany,EPL,3,3,,,177cm,68kg,20
2012/2013,Nathan Aké,Chelsea,59,CB,Netherlands,EPL,2,3,,,180cm,71kg,18
2012/2013,Blair Turgott,West Ham United,59,RW,England,EPL,2,3,,,179cm,65kg,19
2012/2013,Andy Marshall,Aston Villa,58,GK,England,EPL,1,2,,,188cm,86kg,38
2012/2013,Adam Coombes,Chelsea,58,ST,England,EPL,2,3,,,185cm,75kg,21
2012/2013,David Cornell,Swansea City,58,GK,Wales,EPL,1,3,,,188cm,79kg,22
2012/2013,James Hurst,West Bromwich Albion,58,RB,England,EPL,2,4,,,181cm,73kg,22
2012/2013,Lee Lucas,Swansea City,58,CM,Wales,EPL,2,3,,,178cm,73kg,20
2012/2013,Daniel Alfei,Swansea City,58,RB,Wales,EPL,2,3,,,180cm,77kg,21
2012/2013,Blair Adams,Sunderland,58,LB,England,EPL,2,3,,,180cm,72kg,21
2012/2013,Anton Forrester,Everton,58,ST,England,EPL,3,3,,,183cm,76kg,19
2012/2013,Jamal Blackman,Chelsea,58,GK,England,EPL,1,3,,,195cm,75kg,19
2012/2013,John Egan,Sunderland,58,CB,Republic of Ireland,EPL,2,3,,,185cm,75kg,20
2012/2013,Luke Shaw,Southampton,58,LB,England,EPL,2,3,,,185cm,75kg,17
2012/2013,Serge Gnabry,Arsenal,58,RW,Germany,EPL,3,3,,,174cm,73kg,17
2012/2013,Lucas Dawson,Stoke City,58,RM,England,EPL,2,2,,,186cm,77kg,19
2012/2013,Francisco Júnior,Everton,58,CM,Guinea Bissau,EPL,2,3,,,162cm,65kg,21
2012/2013,Brad Inman,Newcastle United,57,CM,Scotland,EPL,2,3,,,176cm,71kg,21
2012/2013,Ben Reeves,Southampton,57,LM,England,EPL,2,3,,,178cm,67kg,21
2012/2013,Eoin Wearen,West Ham United,57,CAM,Republic of Ireland,EPL,2,3,,,185cm,66kg,20
2012/2013,Sam Mantom,West Bromwich Albion,57,CM,England,EPL,2,3,,,175cm,70kg,21
2012/2013,Johan Hammar,Everton,57,CB,Sweden,EPL,2,3,,,192cm,84kg,19
2012/2013,Billy Clifford,Chelsea,57,CM,England,EPL,2,3,,,168cm,66kg,20
2012/2013,Jack Stephens,Southampton,57,CB,England,EPL,2,2,,,185cm,84kg,19
2012/2013,Dylan Tombides,West Ham United,57,ST,Australia,EPL,2,2,,,186cm,82kg,19
2012/2013,Kurtis March,Swansea City,57,CM,Wales,EPL,2,3,,,175cm,71kg,20
2012/2013,Michael Keane,Manchester United,57,CB,England,EPL,2,3,,,178cm,82kg,20
2012/2013,Michael Clarkson,Stoke City,57,CM,England,EPL,2,2,,,180cm,80kg,19
2012/2013,Adam Reed,Sunderland,56,CM,England,EPL,2,3,,,180cm,55kg,22
2012/2013,John Lundstram,Everton,56,CM,England,EPL,3,3,,,182cm,74kg,19
2012/2013,George Moncur,West Ham United,56,CDM,England,EPL,2,3,,,180cm,78kg,19
2012/2013,Roarie Deacon,Sunderland,56,LM,England,EPL,3,5,,,170cm,68kg,21
2012/2013,Craig Lynch,Sunderland,56,ST,England,EPL,3,3,,,175cm,64kg,21
2012/2013,Callum Driver,West Ham United,56,LB,England,EPL,2,2,,,174cm,75kg,20
2012/2013,Daniel Pappoe,Chelsea,56,CB,Ghana,EPL,2,3,,,192cm,78kg,19
2012/2013,Ben Davies,Swansea City,56,LB,Wales,EPL,2,3,,,170cm,76kg,20
2012/2013,Jordan Bowery,Aston Villa,55,ST,England,EPL,3,3,,,185cm,76kg,21
2012/2013,Ben Glasgow,Stoke City,55,RB,Republic of Ireland,EPL,2,2,,,177cm,68kg,19
2012/2013,Eirik Holmen Johansen,Manchester City,54,GK,Norway,EPL,1,3,,,194cm,84kg,20
2012/2013,Mason Springthorpe,Everton,54,GK,England,EPL,1,3,,,188cm,72kg,18
2012/2013,Smajl Suljevic,Stoke City,54,CM,Sweden,EPL,3,2,,,180cm,70kg,18
2012/2013,Matthew Kennedy,Everton,54,RM,Scotland,EPL,3,3,,,170cm,65kg,18
2012/2013,Sam Magri,Queens Park Rangers,54,RB,England,EPL,2,4,,,183cm,76kg,19
2012/2013,Jordan Pickford,Sunderland,54,GK,England,EPL,1,3,,,185cm,69kg,19
2012/2013,Pelly Ruddock Mpanzu,West Ham United,52,CM,England,EPL,2,2,,,175cm,63kg,19
2012/2013,Sam Kelly,Everton,50,CM,England,EPL,2,2,,,178cm,74kg,19
2012/2013,Adam Campbell,Newcastle United,50,ST,England,EPL,2,3,,,168cm,73kg,18
2012/2013,Tyias Browning,Everton,49,RB,England,EPL,2,3,,,181cm,76kg,18
2012/2013,Pavel Pogrebnyak,Reading,77,ST,Russia,EPL,3,3,,,188cm,91kg,29
2012/2013,Danny Guthrie,Reading,75,CM,England,EPL,3,3,,,175cm,79kg,26
2012/2013,Adrian Mariappa,Reading,73,CB,Jamaica,EPL,2,3,,,178cm,80kg,26
2012/2013,Adam Federici,Reading,72,GK,Australia,EPL,1,3,,,188cm,90kg,28
2012/2013,Alex Pearce,Reading,72,CB,Scotland,EPL,2,2,,,188cm,84kg,24
2012/2013,Jem Karacan,Reading,72,CDM,Turkey,EPL,2,3,,,175cm,67kg,24
2012/2013,Jason Roberts,Reading,71,ST,Grenada,EPL,3,4,,,185cm,93kg,35
2012/2013,Kaspars Gorkšs,Reading,71,CB,Latvia,EPL,2,2,,,191cm,85kg,31
2012/2013,Adam Le Fondre,Reading,71,ST,England,EPL,2,3,,,178cm,73kg,26
2012/2013,Jimmy Kébé,Reading,71,RM,Mali,EPL,4,3,,,187cm,73kg,29
2012/2013,Stuart Taylor,Reading,70,GK,England,EPL,1,2,,,196cm,85kg,32
2012/2013,Jobi McAnuff,Reading,70,LM,Jamaica,EPL,3,2,,,178cm,70kg,31
2012/2013,Nicky Shorey,Reading,70,LB,England,EPL,2,2,,,175cm,67kg,32
2012/2013,Chris Gunter,Reading,70,RB,Wales,EPL,2,3,,,180cm,71kg,23
2012/2013,Garath McCleary,Reading,70,RM,England,EPL,4,4,,,188cm,76kg,26
2012/2013,Mikele Leigertwood,Reading,69,CDM,Antigua and Barbuda,EPL,2,3,,,188cm,77kg,30
2012/2013,Alex McCarthy,Reading,69,GK,England,EPL,1,3,,,193cm,80kg,23
2012/2013,Ian Harte,Reading,68,LB,Republic of Ireland,EPL,2,4,,,176cm,78kg,35
2012/2013,Noel Hunt,Reading,67,ST,Republic of Ireland,EPL,2,3,,,173cm,74kg,30
2012/2013,Shaun Cummings,Reading,67,RB,England,EPL,2,3,,,183cm,76kg,24
2012/2013,Simon Church,Reading,67,ST,Wales,EPL,2,3,,,181cm,75kg,24
2012/2013,Hal Robson-Kanu,Reading,67,LM,Wales,EPL,3,2,,,183cm,83kg,24
2012/2013,Sean Morrison,Reading,66,CB,England,EPL,2,3,,,185cm,78kg,22
2012/2013,Jay Tabb,Reading,64,CM,Republic of Ireland,EPL,3,4,,,170cm,64kg,29
2012/2013,Jake Taylor,Reading,58,CM,Wales,EPL,2,3,,,178cm,77kg,21
2012/2013,Brynjar Gunnarsson,Reading,57,CM,Iceland,EPL,2,3,,,183cm,77kg,37
2012/2013,Nicholas Bignall,Reading,57,ST,England,EPL,2,3,,,177cm,88kg,22
2012/2013,Lawson D'Ath,Reading,56,CM,England,EPL,2,3,,,175cm,77kg,20
2012/2013,Ali Al-Habsi,Wigan Athletic,79,GK,Oman,EPL,1,2,,,194cm,79kg,31
2012/2013,Arouna Koné,Wigan Athletic,78,ST,Ivory Coast,EPL,4,4,,,182cm,81kg,29
2012/2013,Maynor Figueroa,Wigan Athletic,76,CB,Honduras,EPL,3,2,,,180cm,85kg,30
