season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2019/2020,Scott Hogan,Aston Villa,70,ST,Republic of Ireland,EPL,3,3,M,M,180cm,64kg,28
2019/2020,Roderick Miranda,Wolverhampton Wanderers,70,CB,Portugal,EPL,2,2,M,M,192cm,89kg,29
2019/2020,Kieran Dowell,Norwich City,70,CAM,England,EPL,3,3,M,L,185cm,80kg,22
2019/2020,Richard Stearman,Sheffield United,69,CB,England,EPL,2,3,M,M,191cm,76kg,32
2019/2020,George Baldock,Sheffield United,69,RWB,England,EPL,3,2,M,M,175cm,67kg,27
2019/2020,Daniel Bachmann,Watford,69,GK,Austria,EPL,1,3,M,M,191cm,81kg,25
2019/2020,Bailey Peacock-Farrell,Burnley,69,GK,Northern Ireland,EPL,1,2,M,M,192cm,73kg,23
2019/2020,Callum Connolly,Everton,69,CDM,England,EPL,3,3,H,H,183cm,70kg,22
2019/2020,James Justin,Leicester City,69,RB,England,EPL,3,4,H,M,183cm,71kg,22
2019/2020,Domingos Quina,Watford,69,CAM,Portugal,EPL,3,3,M,M,175cm,66kg,20
2019/2020,Marcus Edwards,Tottenham Hotspur,69,RM,England,EPL,4,3,M,L,167cm,78kg,21
2019/2020,Yan Valery,Southampton,69,RWB,France,EPL,3,3,H,H,180cm,70kg,21
2019/2020,Jamal Blackman,Chelsea,69,GK,England,EPL,1,2,M,M,199cm,93kg,26
2019/2020,Cameron Carter-Vickers,Tottenham Hotspur,69,CB,United States,EPL,2,3,M,M,183cm,92kg,22
2019/2020,Daniel Arzani,Manchester City,69,RM,Australia,EPL,4,3,H,L,171cm,73kg,21
2019/2020,Matthew Smith,Manchester City,69,CM,Wales,EPL,3,2,H,H,177cm,68kg,20
2019/2020,Jamal Blackman,Chelsea,69,GK,England,EPL,1,2,M,M,199cm,93kg,26
2019/2020,Callum Connolly,Everton,69,CB,England,EPL,3,3,H,H,183cm,70kg,22
2019/2020,Christian Walton,Brighton & Hove Albion,69,GK,England,EPL,1,2,M,M,195cm,75kg,24
2019/2020,Eldin Jakupovic,Leicester City,68,GK,Switzerland,EPL,1,2,M,M,191cm,85kg,35
2019/2020,Michael McGovern,Norwich City,68,GK,Northern Ireland,EPL,1,3,M,M,191cm,89kg,35
2019/2020,Jake Wright,Sheffield United,68,CB,England,EPL,2,2,M,M,185cm,70kg,34
2019/2020,David Button,Brighton & Hove Albion,68,GK,England,EPL,1,3,M,M,191cm,87kg,31
2019/2020,Matty James,Leicester City,68,CM,England,EPL,3,3,M,M,181cm,86kg,28
2019/2020,Jason Steele,Brighton & Hove Albion,68,GK,England,EPL,1,3,M,M,188cm,79kg,29
2019/2020,Kieron Freeman,Sheffield United,68,RWB,Wales,EPL,3,3,M,M,178cm,79kg,28
2019/2020,Kortney Hause,Aston Villa,68,CB,England,EPL,2,3,M,M,191cm,93kg,24
2019/2020,Todd Cantwell,Norwich City,68,LM,England,EPL,3,2,H,M,184cm,70kg,22
2019/2020,Lloyd Kelly,Bournemouth,68,LB,England,EPL,3,3,M,M,191cm,70kg,21
2019/2020,Pontus Dahlberg,Watford,68,GK,Sweden,EPL,1,3,M,M,195cm,90kg,21
2019/2020,Aaron Ramsdale,Bournemouth,68,GK,England,EPL,1,2,M,M,188cm,77kg,22
2019/2020,Jimmy Dunne,Burnley,68,CB,Republic of Ireland,EPL,2,3,M,H,183cm,75kg,22
2019/2020,Dennis Srbeny,Norwich City,68,ST,Germany,EPL,3,3,H,M,190cm,83kg,26
2019/2020,Angel Gomes,Manchester United,68,CAM,England,EPL,4,4,M,M,169cm,61kg,19
2019/2020,Gabriel Teodoro Martinelli Silva,Arsenal,68,LW,Brazil,EPL,3,3,M,M,180cm,75kg,18
2019/2020,Eddie Nketiah,Arsenal,68,ST,England,EPL,3,3,H,M,175cm,70kg,20
2019/2020,Pontus Dahlberg,Watford,68,GK,Sweden,EPL,1,3,M,M,195cm,90kg,21
2019/2020,Yangel Herrera,Manchester City,68,CM,Venezuela,EPL,3,3,M,M,184cm,77kg,22
2019/2020,Matthew Pennington,Everton,68,CB,England,EPL,2,3,M,M,185cm,77kg,25
2019/2020,Ben Woodburn,Liverpool,68,CAM,Wales,EPL,3,4,H,M,174cm,72kg,20
2019/2020,Grady Diangana,West Ham United,68,RM,England,EPL,4,3,H,M,180cm,73kg,22
2019/2020,Pervis Estupiñán,Watford,68,LB,Ecuador,EPL,2,3,H,M,175cm,73kg,22
2019/2020,Ben White,Brighton & Hove Albion,68,CB,England,EPL,2,4,M,M,185cm,72kg,22
2019/2020,Simon Moore,Sheffield United,67,GK,England,EPL,1,3,M,M,191cm,83kg,30
2019/2020,Ricky Holmes,Sheffield United,67,LM,England,EPL,3,3,M,M,172cm,75kg,32
2019/2020,John Lundstram,Sheffield United,67,CM,England,EPL,2,5,M,H,181cm,74kg,26
2019/2020,Achraf Lazaar,Newcastle United,67,LB,Morocco,EPL,3,3,H,H,184cm,80kg,28
2019/2020,Jake Hesketh,Southampton,67,RM,England,EPL,3,3,H,L,168cm,63kg,24
2019/2020,Xande Silva,West Ham United,67,RM,Portugal,EPL,3,3,H,M,177cm,68kg,23
2019/2020,Jack Simpson,Bournemouth,67,CB,England,EPL,2,2,M,M,191cm,83kg,23
2019/2020,Joseph Willock,Arsenal,67,CM,England,EPL,3,3,H,M,184cm,71kg,20
2019/2020,Beni Baningime,Everton,67,CDM,Congo DR,EPL,2,3,M,M,178cm,70kg,21
2019/2020,Oliver Skipp,Tottenham Hotspur,67,CDM,England,EPL,2,3,M,H,175cm,70kg,19
2019/2020,Gonçalo Bento Soares Cardoso,West Ham United,67,CB,Portugal,EPL,2,3,L,M,189cm,83kg,19
2019/2020,Mason Greenwood,Manchester United,67,CF,England,EPL,3,5,M,M,187cm,65kg,18
2019/2020,Cameron Borthwick-Jackson,Manchester United,67,LB,England,EPL,3,3,M,M,189cm,73kg,23
2019/2020,Herbie Kane,Liverpool,67,CM,England,EPL,3,3,M,M,177cm,67kg,21
2019/2020,Jack Clarke,Tottenham Hotspur,67,RM,England,EPL,3,4,M,M,181cm,74kg,19
2019/2020,Josh Sims,Southampton,67,RM,England,EPL,3,4,H,M,168cm,67kg,23
2019/2020,Sheyi Ojo,Liverpool,67,RW,England,EPL,3,3,M,L,179cm,81kg,22
2019/2020,Paolo Fernandes,Manchester City,67,RM,Spain,EPL,4,3,H,M,171cm,61kg,21
2019/2020,Ko Itakura,Manchester City,67,CB,Japan,EPL,2,2,M,M,186cm,75kg,23
2019/2020,Ethan Ampadu,Chelsea,67,CB,Wales,EPL,2,3,M,M,182cm,72kg,19
2019/2020,Jake Hesketh,Southampton,67,RM,England,EPL,3,3,H,L,168cm,63kg,24
2019/2020,Sean Raggett,Norwich City,67,CB,England,EPL,2,4,L,M,196cm,89kg,26
2019/2020,Arijanet Muric,Manchester City,67,GK,Kosovo,EPL,1,2,M,M,197cm,81kg,21
2019/2020,Trevoh Chalobah,Chelsea,67,CDM,England,EPL,3,3,M,M,190cm,75kg,20
2019/2020,Mark Gillespie,Newcastle United,67,GK,England,EPL,1,3,M,M,192cm,88kg,28
2019/2020,Josh Cullen,West Ham United,67,CM,Republic of Ireland,EPL,3,3,H,H,175cm,70kg,24
2019/2020,Tosin Adarabioyo,Manchester City,67,CB,England,EPL,2,3,M,M,196cm,80kg,22
2019/2020,Lukas Nmecha,Manchester City,67,ST,Germany,EPL,3,4,H,M,185cm,80kg,21
2019/2020,Luis Javier Suárez,Watford,67,ST,Colombia,EPL,3,4,H,M,185cm,74kg,22
2019/2020,Oliver Skipp,Norwich City,67,CDM,England,EPL,2,3,M,H,175cm,70kg,19
2019/2020,Jacob Lungi Sørensen,Norwich City,67,CM,Denmark,EPL,3,3,H,H,184cm,77kg,22
2019/2020,David Martin,West Ham United,66,GK,England,EPL,1,3,M,M,188cm,86kg,34
2019/2020,Stephen Henderson,Crystal Palace,66,GK,Republic of Ireland,EPL,1,3,M,M,188cm,87kg,32
2019/2020,Samir Carruthers,Sheffield United,66,CAM,Republic of Ireland,EPL,3,3,M,M,173cm,70kg,27
2019/2020,Matt Macey,Arsenal,66,GK,England,EPL,1,2,M,M,198cm,81kg,25
2019/2020,Sam McQueen,Southampton,66,LB,England,EPL,3,3,M,M,181cm,70kg,25
2019/2020,Aaron Tshibola,Aston Villa,66,CM,Congo DR,EPL,3,3,M,M,183cm,81kg,25
2019/2020,Jarosław Jach,Crystal Palace,66,CB,Poland,EPL,2,2,H,M,192cm,81kg,26
2019/2020,Pedro Chirivella,Liverpool,66,CM,Spain,EPL,3,3,M,M,178cm,66kg,23
2019/2020,Sepp van den Berg,Liverpool,66,CB,Netherlands,EPL,2,3,M,M,194cm,78kg,18
2019/2020,Claudio Gomes,Manchester City,66,CDM,France,EPL,2,3,L,H,180cm,70kg,19
2019/2020,Eric García,Manchester City,66,CB,Spain,EPL,2,3,L,H,182cm,79kg,19
2019/2020,Demetri Mitchell,Manchester United,66,LB,England,EPL,3,2,H,H,181cm,71kg,23
2019/2020,Pedro Lomba Neto,Wolverhampton Wanderers,66,RF,Portugal,EPL,3,3,H,M,172cm,63kg,20
2019/2020,Louis Thompson,Norwich City,66,CM,Wales,EPL,3,3,H,H,180cm,75kg,25
2019/2020,Jorge Segura,Watford,66,CB,Colombia,EPL,2,3,M,M,187cm,80kg,23
2019/2020,Bright Enobakhare,Wolverhampton Wanderers,66,CAM,Nigeria,EPL,4,3,M,M,179cm,77kg,22
2019/2020,Williams,Manchester United,66,LB,England,EPL,3,4,H,M,183cm,70kg,19
2019/2020,Claudio Gomes,Manchester City,66,CDM,France,EPL,2,3,L,H,180cm,70kg,19
2019/2020,Will Norris,Wolverhampton Wanderers,66,GK,England,EPL,1,3,M,M,191cm,81kg,26
2019/2020,Carlton Morris,Norwich City,66,ST,England,EPL,2,3,M,M,185cm,85kg,24
2019/2020,Louis Thompson,Norwich City,66,CM,Wales,EPL,3,3,H,H,180cm,75kg,25
2019/2020,Aiden O'Neill,Burnley,66,CM,Australia,EPL,3,3,H,H,178cm,70kg,21
2019/2020,Erik Palmer-Brown,Manchester City,66,CB,United States,EPL,2,2,L,H,186cm,79kg,23
2019/2020,Will Norris,Burnley,66,GK,England,EPL,1,3,M,M,191cm,81kg,26
2019/2020,Jordan Graham,Wolverhampton Wanderers,65,LM,England,EPL,4,5,M,L,182cm,73kg,25
2019/2020,Phil Ofosu-Ayeh,Wolverhampton Wanderers,65,RB,Ghana,EPL,3,3,M,M,181cm,81kg,28
2019/2020,Keinan Davis,Aston Villa,65,ST,England,EPL,3,2,M,M,188cm,75kg,22
2019/2020,Tahith Chong,Manchester United,65,RW,Netherlands,EPL,4,3,H,H,185cm,75kg,20
2019/2020,Japhet Tanganga,Tottenham Hotspur,65,CB,England,EPL,2,3,M,M,184cm,73kg,21
2019/2020,Kelechi Nwakali,Arsenal,65,CAM,Nigeria,EPL,3,3,H,M,181cm,76kg,21
2019/2020,Sam Hughes,Leicester City,65,CB,England,EPL,2,3,M,H,187cm,80kg,23
2019/2020,Emile Smith Rowe,Arsenal,65,LW,England,EPL,4,3,H,M,182cm,64kg,19
2019/2020,Bukayo Saka,Arsenal,65,LM,England,EPL,3,4,H,H,178cm,70kg,18
2019/2020,Andy Lonergan,Liverpool,65,GK,England,EPL,1,1,M,M,192cm,87kg,36
2019/2020,George Thomas,Leicester City,65,CAM,Wales,EPL,3,3,H,M,173cm,76kg,23
2019/2020,Martin Samuelsen,West Ham United,65,ST,Norway,EPL,4,4,M,M,189cm,72kg,23
2019/2020,Brad Smith,Bournemouth,65,LB,Australia,EPL,2,3,H,M,177cm,70kg,26
2019/2020,Sam Surridge,Bournemouth,65,ST,England,EPL,2,3,H,M,191cm,77kg,21
2019/2020,Daniel Iversen,Leicester City,65,GK,Denmark,EPL,1,2,M,M,191cm,85kg,22
2019/2020,Ryan Inniss,Crystal Palace,65,CB,England,EPL,2,3,M,H,196cm,84kg,24
2019/2020,Luke Amos,Tottenham Hotspur,65,CDM,England,EPL,3,4,M,M,179cm,72kg,23
2019/2020,Dujon Sterling,Chelsea,65,RB,England,EPL,2,3,M,M,180cm,72kg,20
2019/2020,Emile Smith Rowe,Arsenal,65,CAM,England,EPL,4,3,H,M,182cm,64kg,19
2019/2020,James Bree,Aston Villa,65,RB,England,EPL,2,2,M,M,178cm,74kg,22
2019/2020,Thomas Agyepong,Manchester City,65,LM,Ghana,EPL,4,3,M,L,170cm,73kg,24
2019/2020,Adam Legzdins,Burnley,64,GK,England,EPL,1,3,M,M,190cm,90kg,33
2019/2020,Kean Bryan,Sheffield United,64,CB,England,EPL,2,2,M,M,185cm,72kg,23
2019/2020,Mark Travers,Bournemouth,64,GK,Republic of Ireland,EPL,1,2,M,M,191cm,82kg,21
2019/2020,Morgan Feeney,Everton,64,CB,England,EPL,2,2,L,H,190cm,77kg,21
2019/2020,Aaron Connolly,Brighton & Hove Albion,64,ST,Republic of Ireland,EPL,2,3,M,L,177cm,77kg,20
2019/2020,Rhian Brewster,Liverpool,64,ST,England,EPL,3,4,H,M,180cm,75kg,20
2019/2020,Troy Parrott,Tottenham Hotspur,64,ST,Republic of Ireland,EPL,3,4,H,M,175cm,72kg,18
2019/2020,Ellis Simms,Everton,64,ST,England,EPL,3,4,H,M,183cm,73kg,19
2019/2020,Renat Dadashov,Wolverhampton Wanderers,64,ST,Azerbaijan,EPL,3,3,M,M,186cm,81kg,21
2019/2020,Enzo Loiodice,Wolverhampton Wanderers,64,CM,France,EPL,3,3,M,M,176cm,60kg,19
2019/2020,Josh Knight,Leicester City,64,CB,England,EPL,2,2,M,H,185cm,78kg,22
2019/2020,Daniel Barlaser,Newcastle United,64,CM,England,EPL,3,3,M,M,184cm,62kg,23
2019/2020,Kean Bryan,Sheffield United,64,CB,England,EPL,2,2,M,M,185cm,72kg,23
2019/2020,Nathan Thomas,Sheffield United,64,LM,England,EPL,3,2,M,M,178cm,80kg,25
2019/2020,Rhian Brewster,Liverpool,64,ST,England,EPL,3,4,H,M,180cm,75kg,20
2019/2020,Przemyslaw Placheta,Norwich City,64,LM,Poland,EPL,3,3,H,M,177cm,71kg,22
2019/2020,Alfie Whiteman,Tottenham Hotspur,63,GK,England,EPL,1,2,M,M,190cm,76kg,21
2019/2020,Víctor Fernández,Newcastle United,63,LM,Spain,EPL,3,3,H,M,175cm,70kg,22
2019/2020,Michael Obafemi,Southampton,63,ST,Republic of Ireland,EPL,2,3,H,L,169cm,71kg,19
2019/2020,James Garner,Manchester United,63,CDM,England,EPL,2,3,M,H,183cm,75kg,19
2019/2020,Adam Idah,Norwich City,63,ST,Republic of Ireland,EPL,2,3,H,M,190cm,83kg,19
2019/2020,Harry Burgoyne,Wolverhampton Wanderers,63,GK,England,EPL,1,2,M,M,193cm,80kg,23
2019/2020,Zech Medley,Arsenal,63,CB,England,EPL,2,3,M,H,195cm,75kg,19
2019/2020,Meritan Shabani,Wolverhampton Wanderers,63,CAM,Germany,EPL,3,3,M,M,185cm,78kg,21
2019/2020,Manasse Mampala,Everton,63,ST,England,EPL,3,3,M,M,183cm,75kg,19
2019/2020,João Virgínia,Everton,63,GK,Portugal,EPL,1,3,M,M,188cm,83kg,20
2019/2020,Kazaiah Sterling,Tottenham Hotspur,63,ST,England,EPL,3,2,M,M,175cm,71kg,21
2019/2020,Nathan Bishop,Manchester United,63,GK,England,EPL,1,3,M,M,185cm,72kg,20
2019/2020,Hirst,Leicester City,63,ST,England,EPL,2,3,M,M,191cm,70kg,21
2019/2020,Kazaiah Sterling,Tottenham Hotspur,63,ST,England,EPL,3,2,M,M,175cm,71kg,21
2019/2020,Jack Roles,Tottenham Hotspur,63,CAM,Cyprus,EPL,3,4,H,M,183cm,67kg,21
2019/2020,George Marsh,Tottenham Hotspur,63,CDM,England,EPL,2,3,M,H,178cm,68kg,21
2019/2020,Nathan Baxter,Chelsea,63,GK,England,EPL,1,2,M,M,187cm,76kg,21
2019/2020,Alfie Jones,Southampton,63,CB,England,EPL,2,3,M,M,182cm,70kg,22
2019/2020,Ben Heneghan,Sheffield United,63,CB,England,EPL,2,3,M,M,191cm,79kg,26
2019/2020,Benny Ashley-Seal,Wolverhampton Wanderers,62,ST,England,EPL,3,3,H,M,187cm,80kg,21
2019/2020,Callum Slattery,Southampton,62,CAM,England,EPL,2,3,M,M,190cm,70kg,21
2019/2020,Alex Dobre,Bournemouth,62,LM,Romania,EPL,3,3,H,M,178cm,71kg,21
2019/2020,Nnamdi Ofoborh,Bournemouth,62,CM,Nigeria,EPL,2,3,M,H,175cm,77kg,20
2019/2020,Matthew Longstaff,Newcastle United,62,CM,England,EPL,2,3,H,M,180cm,72kg,20
2019/2020,Billy Gilmour,Chelsea,62,CM,Scotland,EPL,3,3,M,M,170cm,67kg,18
2019/2020,Ki-Jana Hoever,Liverpool,62,RB,Netherlands,EPL,2,3,M,M,183cm,67kg,18
2019/2020,Josh Benson,Burnley,62,CM,England,EPL,2,3,M,M,175cm,74kg,20
2019/2020,Harry Lewis,Southampton,62,GK,England,EPL,1,3,M,M,186cm,77kg,22
2019/2020,Adam Phillips,Burnley,62,CM,England,EPL,3,3,M,M,180cm,76kg,22
2019/2020,Connor Johnson,Wolverhampton Wanderers,62,CB,England,EPL,2,3,M,M,188cm,78kg,22
2019/2020,Felix Nmecha,Manchester City,62,CAM,England,EPL,4,3,H,M,186cm,70kg,19
2019/2020,Aidan Barlow,Manchester United,62,LM,England,EPL,3,3,M,M,176cm,59kg,20
2019/2020,Liam Millar,Liverpool,62,LW,Canada,EPL,3,3,H,M,178cm,72kg,20
2019/2020,Ryotaro Meshino,Manchester City,62,ST,Japan,EPL,3,3,M,M,171cm,68kg,21
2019/2020,Fraser Hornby,Everton,62,ST,Scotland,EPL,2,2,M,M,188cm,77kg,20
2019/2020,Jerome Sinclair,Watford,62,ST,England,EPL,2,4,M,M,181cm,78kg,23
2019/2020,Benny Ashley-Seal,Wolverhampton Wanderers,62,ST,England,EPL,3,3,H,M,187cm,80kg,21
2019/2020,Viktor Gyökeres,Brighton & Hove Albion,62,ST,Sweden,EPL,3,3,M,M,187cm,86kg,21
2019/2020,Josh Benson,Burnley,62,CM,England,EPL,2,3,M,M,175cm,74kg,20
2019/2020,Adam Phillips,Burnley,62,CM,England,EPL,3,3,M,M,180cm,76kg,22
2019/2020,Jan Mlakar,Brighton & Hove Albion,62,ST,Slovenia,EPL,2,3,H,M,183cm,78kg,21
2019/2020,Nnamdi Ofoborh,Bournemouth,62,CDM,Nigeria,EPL,2,3,M,H,175cm,77kg,20
2019/2020,Melvin Sitti,Norwich City,62,CDM,France,EPL,2,2,M,M,182cm,67kg,20
2019/2020,Jamie Sterry,Newcastle United,61,RB,England,EPL,2,3,H,M,180cm,76kg,24
2019/2020,Nathan Holland,West Ham United,61,LM,England,EPL,3,4,H,M,178cm,70kg,21
2019/2020,Kyle Taylor,Bournemouth,61,CAM,England,EPL,3,3,M,M,178cm,70kg,20
2019/2020,Curtis Jones,Liverpool,61,CM,England,EPL,3,3,H,M,182cm,68kg,19
2019/2020,Kayne Ramsay,Southampton,61,RB,England,EPL,2,2,M,M,179cm,66kg,19
2019/2020,Aidan Fitzpatrick,Norwich City,61,RM,Scotland,EPL,2,4,H,M,177cm,72kg,19
2019/2020,Alexandru Paşcanu,Leicester City,61,CB,Romania,EPL,2,4,M,H,185cm,73kg,21
2019/2020,Lorenzo Gonzalez,Manchester City,61,ST,Switzerland,EPL,3,3,M,M,167cm,67kg,20
2019/2020,Jacob Maddox,Chelsea,61,CAM,England,EPL,3,3,H,M,178cm,72kg,21
2019/2020,Nathaniel Phillips,Liverpool,61,CB,England,EPL,2,3,L,H,188cm,70kg,23
2019/2020,Michael Folivi,Watford,61,ST,England,EPL,2,3,H,L,175cm,79kg,22
2019/2020,Kyle Taylor,Bournemouth,61,CM,England,EPL,3,3,M,M,178cm,70kg,20
2019/2020,Layton Ndukwu,Leicester City,61,RM,England,EPL,3,5,M,M,176cm,72kg,21
2019/2020,Jacob Maddox,Southampton,61,CAM,England,EPL,3,3,H,M,178cm,72kg,21
2019/2020,Ben Sheaf,Arsenal,61,CDM,England,EPL,2,2,M,H,185cm,64kg,22
2019/2020,Nathan Broadhead,Everton,61,LW,Wales,EPL,3,4,H,M,178cm,73kg,22
2019/2020,Nathan Trott,West Ham United,61,GK,England,EPL,1,3,M,M,184cm,70kg,21
2019/2020,Robert Sanchez,Brighton & Hove Albion,61,GK,Spain,EPL,1,3,M,M,197cm,85kg,22
2019/2020,Rushian Hepburn-Murphy,Aston Villa,61,ST,England,EPL,3,3,H,M,173cm,81kg,21
2019/2020,Kayne Ramsay,Southampton,61,RB,England,EPL,2,2,M,M,179cm,66kg,19
2019/2020,Diallang Jaiyesimi,Norwich City,61,LM,England,EPL,2,3,H,M,181cm,72kg,22
2019/2020,Niall Ennis,Wolverhampton Wanderers,61,ST,England,EPL,3,3,H,M,180cm,80kg,21
2019/2020,Nathan Holland,West Ham United,61,LM,England,EPL,3,4,H,M,178cm,70kg,21
2019/2020,Jayson Molumby,Brighton & Hove Albion,61,CM,Republic of Ireland,EPL,2,3,M,M,177cm,64kg,20
2019/2020,Jacob Maddox,Chelsea,61,CM,England,EPL,3,3,H,M,178cm,72kg,21
2019/2020,Conor Gallagher,Chelsea,61,CM,England,EPL,2,2,M,M,182cm,74kg,20
2019/2020,Matt Butcher,Bournemouth,60,CM,England,EPL,2,3,M,H,188cm,83kg,23
2019/2020,John Kitolano,Wolverhampton Wanderers,60,LWB,Norway,EPL,2,3,H,M,174cm,68kg,20
2019/2020,Max Kilman,Wolverhampton Wanderers,60,CB,England,EPL,2,4,M,M,195cm,80kg,23
2019/2020,Marcus Barnes,Southampton,60,ST,England,EPL,3,3,M,M,185cm,72kg,23
2019/2020,Joel Latibeaudiere,Manchester City,60,CB,England,EPL,2,3,L,M,180cm,72kg,20
2019/2020,Bruno André Cavaco Jordão,Wolverhampton Wanderers,60,CM,Portugal,EPL,3,3,M,M,180cm,71kg,21
2019/2020,Ali Koiki,Burnley,60,LB,England,EPL,3,2,M,M,180cm,70kg,20
2019/2020,Benjamín Garré,Manchester City,60,LW,Argentina,EPL,4,3,M,M,171cm,63kg,19
2019/2020,Adam Lewis,Liverpool,60,LB,England,EPL,2,2,M,M,175cm,63kg,20
2019/2020,Paul Glatzel,Liverpool,60,ST,Germany,EPL,3,3,M,M,174cm,67kg,19
2019/2020,Elias Sørensen,Newcastle United,60,ST,Denmark,EPL,2,3,H,M,189cm,77kg,20
2019/2020,Jake Eastwood,Sheffield United,60,GK,England,EPL,1,2,M,M,190cm,70kg,23
2019/2020,Callum O'Hare,Aston Villa,60,CM,England,EPL,3,3,H,M,173cm,65kg,22
2019/2020,Matt Butcher,Bournemouth,60,CM,England,EPL,2,3,M,H,188cm,83kg,23
2019/2020,Mikael Ndjoli,Bournemouth,60,ST,England,EPL,2,4,H,L,183cm,64kg,21
2019/2020,Joel Latibeaudiere,Manchester City,60,CB,England,EPL,2,3,L,M,180cm,72kg,20
2019/2020,Ben Wilmot,Watford,60,CB,England,EPL,2,3,M,M,188cm,80kg,20
2019/2020,Sebastian Soto,Norwich City,60,ST,United States,EPL,2,3,M,M,183cm,78kg,19
2019/2020,Nya Kirby,Crystal Palace,59,CAM,England,EPL,3,2,M,M,173cm,66kg,20
2019/2020,Caoimhin Kelleher,Liverpool,59,GK,Republic of Ireland,EPL,1,2,M,M,188cm,69kg,21
2019/2020,Gavin Bazunu,Manchester City,59,GK,Republic of Ireland,EPL,1,2,M,M,188cm,73kg,18
2019/2020,James Daly,Crystal Palace,59,ST,England,EPL,2,2,M,M,178cm,70kg,20
2019/2020,Luke Dreher,Crystal Palace,59,CM,England,EPL,2,3,M,M,184cm,77kg,21
2019/2020,Daniel Adshead,Norwich City,59,CM,England,EPL,2,2,H,M,185cm,70kg,18
2019/2020,Jamie Bowden,Tottenham Hotspur,59,CDM,England,EPL,2,3,M,H,183cm,78kg,18
2019/2020,Yasser Larouci,Liverpool,59,LB,Algeria,EPL,2,2,H,M,175cm,69kg,19
2019/2020,David Parkhouse,Sheffield United,59,ST,Northern Ireland,EPL,2,2,M,M,185cm,81kg,20
2019/2020,Kelland Watts,Newcastle United,59,CB,England,EPL,2,4,H,M,190cm,75kg,20
2019/2020,Ryan Giles,Wolverhampton Wanderers,59,LWB,England,EPL,3,3,H,M,179cm,72kg,20
2019/2020,Matija Šarkic,Aston Villa,59,GK,Montenegro,EPL,1,2,M,M,192cm,73kg,22
2019/2020,Jamie Bowden,Tottenham Hotspur,59,CDM,Republic of Ireland,EPL,2,3,M,H,183cm,78kg,18
2019/2020,Ryan Loft,Leicester City,59,ST,England,EPL,2,3,M,L,190cm,73kg,22
2019/2020,Kelland Watts,Newcastle United,59,CB,England,EPL,2,4,H,M,190cm,75kg,20
2019/2020,Simon Power,Norwich City,59,RM,Republic of Ireland,EPL,3,2,H,L,178cm,67kg,22
2019/2020,Regan Slater,Sheffield United,59,CM,England,EPL,2,3,M,M,173cm,65kg,20
2019/2020,David Parkhouse,Sheffield United,59,ST,Northern Ireland,EPL,2,2,M,M,185cm,81kg,20
2019/2020,Daniel Ballard,Arsenal,59,CB,Northern Ireland,EPL,2,3,M,M,185cm,85kg,20
2019/2020,Cameron John,Wolverhampton Wanderers,59,CB,England,EPL,2,2,M,M,181cm,78kg,20
2019/2020,Ryan Giles,Wolverhampton Wanderers,59,LWB,England,EPL,3,3,H,M,179cm,72kg,20
2019/2020,Jordi Osei-Tutu,Arsenal,59,RM,England,EPL,2,3,M,M,178cm,72kg,21
2019/2020,Joe Powell,West Ham United,58,LM,England,EPL,3,3,H,M,178cm,68kg,21
2019/2020,Oskar Buur Rasmussen,Wolverhampton Wanderers,58,RWB,Denmark,EPL,3,3,H,M,176cm,70kg,22
2019/2020,Jason Lokilo,Crystal Palace,58,RM,Congo DR,EPL,2,3,M,M,175cm,65kg,21
2019/2020,Timi Odusina,Norwich City,58,CB,England,EPL,2,2,M,M,186cm,74kg,20
2019/2020,Kian Flanagan,Crystal Palace,58,CAM,Republic of Ireland,EPL,3,3,M,M,179cm,72kg,20
2019/2020,Conor Coventry,West Ham United,58,CM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,20
2019/2020,Giovanni McGregor,Crystal Palace,58,CM,England,EPL,2,3,M,M,176cm,71kg,21
2019/2020,Max Sanders,Brighton & Hove Albion,58,CM,England,EPL,2,3,M,M,176cm,80kg,21
2019/2020,Mésaque Geremias Djú,West Ham United,58,RM,Portugal,EPL,2,2,M,M,178cm,63kg,21
2019/2020,Luke McCormick,Chelsea,58,CM,Scotland,EPL,2,3,M,M,180cm,74kg,21
2019/2020,Alex Jakubiak,Watford,58,ST,Scotland,EPL,3,3,M,M,177cm,66kg,23
2019/2020,Jason Lokilo,Crystal Palace,58,RM,Congo DR,EPL,2,3,M,M,175cm,65kg,21
2019/2020,Giovanni McGregor,Crystal Palace,58,CM,England,EPL,2,3,M,M,176cm,71kg,21
2019/2020,Max Sanders,Brighton & Hove Albion,58,CM,England,EPL,2,3,M,M,176cm,80kg,21
2019/2020,Tyler Smith,Sheffield United,58,ST,England,EPL,2,3,M,M,178cm,67kg,21
2019/2020,Conor Coventry,West Ham United,58,CM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,20
2019/2020,Timi Odusina,Norwich City,58,CB,England,EPL,2,2,M,M,186cm,74kg,20
2019/2020,Tom Dele-Bashiru,Watford,57,CM,Nigeria,EPL,2,2,M,M,179cm,68kg,20
2019/2020,Jake Vokins,Southampton,57,LB,England,EPL,2,3,H,M,180cm,70kg,20
2019/2020,Dan Kemp,West Ham United,57,RM,England,EPL,3,3,H,M,168cm,63kg,21
