season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2020/2021,Matt Miazga,Chelsea,71,CB,United States,EPL,2,3,L,M,High,84kg,25
2020/2021,Billy Arce,Brighton,71,LM,Ecuador,EPL,3,3,M,M,178cm,66kg,22
2020/2021,Joseph Willock,Newcastle Utd,71,CAM,England,EPL,3,3,H,H,186cm,76kg,21
2020/2021,Josh Maja,Fulham,71,ST,Nigeria,EPL,3,3,M,M,180cm,67kg,22
2020/2021,Palaversa,Manchester City,71,CM,Croatia,EPL,3,3,H,H,187cm,79kg,21
2020/2021,Matt Clarke,Brighton,71,CB,England,EPL,3,3,H,M,185cm,83kg,24
2020/2021,Lee Grant,Manchester Utd,70,GK,England,EPL,1,4,M,M,193cm,83kg,38
2020/2021,Scott Carson,Manchester City,70,GK,England,EPL,1,3,M,M,190cm,86kg,35
2020/2021,John Ruddy,Wolves,70,GK,England,EPL,1,3,M,M,193cm,97kg,34
2020/2021,Neil Taylor,Aston Villa,70,LB,Wales,EPL,2,3,M,H,175cm,75kg,32
2020/2021,Gaetano Berardi,Leeds United,70,CB,Switzerland,EPL,2,2,M,H,178cm,72kg,32
2020/2021,Hal Robson-Kanu,West Brom,70,ST,Wales,EPL,3,3,H,M,183cm,83kg,32
2020/2021,Jed Steer,Aston Villa,70,GK,England,EPL,1,2,M,M,188cm,80kg,28
2020/2021,Maxime Le Marchand,Fulham,70,CB,France,EPL,2,3,M,M,185cm,78kg,31
2020/2021,Adam Forshaw,Leeds United,70,CDM,England,EPL,3,3,L,H,174cm,71kg,29
2020/2021,Tim Ream,Fulham,70,CB,United States,EPL,2,3,M,M,187cm,80kg,33
2020/2021,Kenneth Zohore,West Brom,70,ST,Denmark,EPL,3,3,M,L,194cm,96kg,27
2020/2021,Jack Robinson,Sheffield Utd,70,CB,England,EPL,2,3,M,M,180cm,67kg,27
2020/2021,Muhamed Bešic,Everton,70,CM,Bosnia and Herzegovina,EPL,3,3,M,H,180cm,80kg,28
2020/2021,Neeskens Kebano,Fulham,70,LW,Congo DR,EPL,3,3,H,M,170cm,65kg,29
2020/2021,Josh Sims,Southampton,70,RM,England,EPL,3,4,H,M,175cm,67kg,24
2020/2021,Tosin Adarabioyo,Manchester City,70,CB,England,EPL,2,3,M,M,193cm,78kg,23
2020/2021,Rolando Aarons,Newcastle Utd,70,LM,England,EPL,3,3,M,M,175cm,76kg,25
2020/2021,Aboubakar Kamara,Fulham,70,ST,France,EPL,3,3,H,M,177cm,81kg,26
2020/2021,Tyler Roberts,Leeds United,70,CAM,Wales,EPL,3,3,M,M,180cm,75kg,22
2020/2021,Aaron Connolly,Brighton,70,ST,Republic of Ireland,EPL,2,3,M,L,173cm,77kg,21
2020/2021,Rhian Brewster,Liverpool,70,ST,England,EPL,3,4,H,M,180cm,75kg,21
2020/2021,Rúnar Alex Rúnarsson,Arsenal,70,GK,Iceland,EPL,1,2,M,M,186cm,76kg,26
2020/2021,Fofana,Leicester City,70,CB,France,EPL,2,2,M,M,190cm,76kg,20
2020/2021,Rhian Brewster,Sheffield Utd,70,ST,England,EPL,3,4,H,M,180cm,75kg,21
2020/2021,Tosin Adarabioyo,Fulham,70,CB,England,EPL,2,3,M,M,193cm,78kg,23
2020/2021,Joe Rodon,Spurs,70,CB,Wales,EPL,2,4,M,M,193cm,76kg,23
2020/2021,Morgan Gibbs-White,Wolves,70,CM,England,EPL,4,2,M,L,178cm,70kg,21
2020/2021,Alfie Mawson,Fulham,70,CB,England,EPL,2,4,M,H,189cm,90kg,27
2020/2021,Rafael Mir Vicente,Wolves,70,ST,Spain,EPL,3,3,H,L,191cm,87kg,23
2020/2021,Alex Mowatt,West Brom,70,CM,England,EPL,3,2,M,L,177cm,71kg,26
2020/2021,Henri Lansbury,Aston Villa,69,CM,England,EPL,3,3,M,M,183cm,85kg,30
2020/2021,Connor Wickham,Crystal Palace,69,ST,England,EPL,3,3,H,M,191cm,90kg,28
2020/2021,Roderick Miranda,Wolves,69,CB,Portugal,EPL,2,2,M,M,192cm,89kg,30
2020/2021,Scott Hogan,Aston Villa,69,ST,Republic of Ireland,EPL,3,3,H,L,180cm,64kg,29
2020/2021,Bailey Peacock-Farrell,Burnley,69,GK,Northern Ireland,EPL,1,2,M,M,192cm,73kg,24
2020/2021,Michael Verrips,Sheffield Utd,69,GK,Netherlands,EPL,1,3,M,M,195cm,90kg,24
2020/2021,Philippe Sandler,Manchester City,69,CB,Netherlands,EPL,2,3,H,M,190cm,82kg,24
2020/2021,Emile Smith Rowe,Arsenal,69,CAM,England,EPL,4,4,H,M,182cm,64kg,20
2020/2021,Michael Obafemi,Southampton,69,ST,Republic of Ireland,EPL,2,3,H,M,169cm,71kg,20
2020/2021,Illan Meslier,Leeds United,69,GK,France,EPL,1,2,M,M,196cm,74kg,21
2020/2021,Nathan Ferguson,Crystal Palace,69,RB,England,EPL,2,3,M,H,181cm,70kg,20
2020/2021,Fábio Daniel Soares Silva,Wolves,69,ST,Portugal,EPL,2,4,H,H,185cm,75kg,18
2020/2021,Jakub Moder,Brighton,69,CM,Poland,EPL,2,5,H,M,188cm,78kg,22
2020/2021,Blackman,Chelsea,69,GK,England,EPL,1,2,M,M,199cm,93kg,27
2020/2021,Leo Østigård,Brighton,69,CB,Norway,EPL,2,3,M,H,185cm,81kg,21
2020/2021,David Button,West Brom,68,GK,England,EPL,1,3,M,M,191cm,87kg,32
2020/2021,Cameron Carter-Vickers,Spurs,68,CB,United States,EPL,2,3,M,M,183cm,92kg,23
2020/2021,Kyle Edwards,West Brom,68,LM,England,EPL,4,3,M,M,172cm,64kg,23
2020/2021,Keinan Davis,Aston Villa,68,ST,England,EPL,3,2,M,M,191cm,75kg,23
2020/2021,Arijanet Muric,Manchester City,68,GK,Kosovo,EPL,1,2,M,M,197cm,81kg,22
2020/2021,Dara O'Shea,West Brom,68,RB,Republic of Ireland,EPL,2,3,M,M,188cm,74kg,22
2020/2021,Cédric Kipré,West Brom,68,CB,Côte d'Ivoire,EPL,2,2,M,H,193cm,90kg,24
2020/2021,Steven Alzate,Brighton,68,CM,Colombia,EPL,3,3,M,M,180cm,75kg,22
2020/2021,Nathaniel Phillips,Liverpool,68,CB,England,EPL,2,3,M,M,190cm,84kg,24
2020/2021,Crysencio Summerville,Leeds United,68,RW,Netherlands,EPL,3,3,M,L,174cm,0kg,19
2020/2021,Michal Karbownik,Brighton,68,LB,Poland,EPL,2,3,H,H,175cm,65kg,20
2020/2021,Oliver Skipp,Spurs,68,CDM,England,EPL,2,3,M,H,178cm,70kg,20
2020/2021,Daniel Arzani,Manchester City,68,RW,Australia,EPL,4,3,H,L,171cm,73kg,22
2020/2021,Ko Itakura,Manchester City,68,CB,Japan,EPL,2,2,M,M,186cm,75kg,24
2020/2021,Issa Kabore,Manchester City,68,RB,Burkina Faso,EPL,2,2,H,M,180cm,70kg,20
2020/2021,Jason Steele,Brighton,67,GK,England,EPL,1,3,M,M,188cm,79kg,30
2020/2021,Simon Moore,Sheffield Utd,67,GK,England,EPL,1,3,M,M,191cm,83kg,31
2020/2021,Matthew Pennington,Everton,67,CB,England,EPL,2,3,M,M,185cm,77kg,26
2020/2021,Josh Onomah,Fulham,67,CM,England,EPL,3,3,M,M,185cm,70kg,24
2020/2021,Oliver Burke,West Brom,67,ST,Scotland,EPL,3,3,M,L,188cm,82kg,24
2020/2021,Xande Silva,West Ham,67,RM,Portugal,EPL,3,3,H,M,177cm,68kg,24
2020/2021,Sam Field,West Brom,67,CDM,England,EPL,2,3,L,H,185cm,65kg,23
2020/2021,Jimmy Dunne,Burnley,67,CB,Republic of Ireland,EPL,2,4,M,H,183cm,75kg,23
2020/2021,Ethan Ampadu,Sheffield Utd,67,CB,Wales,EPL,2,3,M,M,183cm,78kg,20
2020/2021,Jayson Molumby,Brighton,67,CM,Republic of Ireland,EPL,2,3,M,M,178cm,64kg,21
2020/2021,Beni Baningime,Everton,67,CDM,Congo DR,EPL,2,3,M,H,178cm,70kg,22
2020/2021,Rekeem Harper,West Brom,67,CM,England,EPL,3,3,M,M,188cm,76kg,21
2020/2021,Viktor Gyökeres,Brighton,67,LM,Sweden,EPL,3,3,M,M,187cm,86kg,22
2020/2021,Jack Clarke,Spurs,67,RM,England,EPL,3,4,M,L,181cm,74kg,20
2020/2021,Neco Williams,Liverpool,67,RB,Wales,EPL,2,2,H,M,178cm,69kg,20
2020/2021,Oliver Burke,Sheffield Utd,67,ST,Scotland,EPL,3,3,M,L,188cm,82kg,24
2020/2021,Archer,Fulham,67,GK,Scotland,EPL,1,2,M,M,191cm,80kg,28
2020/2021,Ethan Ampadu,Chelsea,67,CB,Wales,EPL,2,3,M,M,183cm,78kg,20
2020/2021,Lukas Nmecha,Manchester City,67,ST,Germany,EPL,3,4,M,M,185cm,80kg,22
2020/2021,Daniel Iversen,Leicester City,67,GK,Denmark,EPL,1,2,M,M,191cm,85kg,23
2020/2021,Sheyi Ojo,Liverpool,67,RW,England,EPL,3,3,M,L,179cm,81kg,23
2020/2021,Eldin Jakupovic,Leicester City,66,GK,Switzerland,EPL,1,2,M,M,191cm,85kg,36
2020/2021,David Martin,West Ham,66,GK,England,EPL,1,2,M,M,188cm,86kg,35
2020/2021,Henri Saivet,Newcastle Utd,66,CAM,Senegal,EPL,3,4,H,H,174cm,76kg,30
2020/2021,Matty James,Leicester City,66,CM,England,EPL,3,3,M,M,181cm,86kg,29
2020/2021,Sam McQueen,Southampton,66,LB,England,EPL,3,3,M,M,181cm,70kg,26
2020/2021,Jake Hesketh,Southampton,66,CAM,England,EPL,3,3,M,L,168cm,63kg,25
2020/2021,Jarosław Jach,Crystal Palace,66,CB,Poland,EPL,2,2,H,M,189cm,78kg,27
2020/2021,Daniel Barlaser,Newcastle Utd,66,CM,England,EPL,3,3,M,M,184cm,62kg,24
2020/2021,Matthew Smith,Manchester City,66,CM,Wales,EPL,3,2,H,H,177cm,68kg,21
2020/2021,Ben Woodburn,Liverpool,66,CAM,Wales,EPL,3,4,H,M,174cm,72kg,21
2020/2021,James Garner,Manchester Utd,66,CDM,England,EPL,2,3,M,H,182cm,80kg,20
2020/2021,Gonçalo Bento Soares Cardoso,West Ham,66,CB,Portugal,EPL,2,3,L,M,189cm,83kg,20
2020/2021,Jerome Opoku,Fulham,66,LB,England,EPL,2,3,M,M,195cm,79kg,22
2020/2021,Tariq Lamptey,Brighton,66,RB,England,EPL,2,3,M,M,167cm,58kg,20
2020/2021,Ethan Laird,Manchester Utd,66,RB,England,EPL,3,3,H,M,177cm,66kg,19
2020/2021,Andi Zeqiri,Brighton,66,LW,Switzerland,EPL,3,3,H,M,185cm,80kg,21
2020/2021,Tahith Chong,Manchester Utd,66,LM,Netherlands,EPL,4,3,H,H,185cm,75kg,21
2020/2021,Jordi Osei-Tutu,Arsenal,66,RM,England,EPL,3,3,M,M,176cm,70kg,22
2020/2021,Stephen Henderson,Crystal Palace,65,GK,Republic of Ireland,EPL,1,3,M,M,193cm,87kg,33
2020/2021,Matt Macey,Arsenal,65,GK,England,EPL,1,2,M,M,198cm,93kg,26
2020/2021,Will Norris,Burnley,65,GK,England,EPL,1,3,M,M,191cm,81kg,27
2020/2021,Callum Connolly,Everton,65,CB,England,EPL,3,3,M,M,183cm,70kg,23
2020/2021,Sepp van den Berg,Liverpool,65,CB,Netherlands,EPL,2,3,M,M,194cm,78kg,19
2020/2021,Jamie Shackleton,Leeds United,65,CM,England,EPL,3,3,H,M,168cm,65kg,21
2020/2021,Will Smallbone,Southampton,65,CM,Republic of Ireland,EPL,3,4,H,M,173cm,61kg,21
2020/2021,Anthony Gordon,Everton,65,LW,England,EPL,3,3,H,M,185cm,70kg,20
2020/2021,Harvey Elliott,Liverpool,65,RW,England,EPL,3,4,M,M,170cm,64kg,18
2020/2021,Leonardo Campana,Wolves,65,ST,Ecuador,EPL,3,4,H,M,187cm,76kg,20
2020/2021,Teden Mengi,Manchester Utd,65,CB,England,EPL,2,3,H,H,183cm,78kg,19
2020/2021,Gomes,Manchester City,65,CDM,France,EPL,3,3,L,H,180cm,70kg,20
2020/2021,Troy Parrott,Spurs,65,ST,Republic of Ireland,EPL,3,4,H,M,185cm,72kg,19
2020/2021,Kamal Sowah,Leicester City,65,RM,Ghana,EPL,3,3,M,M,179cm,66kg,21
2020/2021,Steven Sessegnon,Fulham,65,RB,England,EPL,2,4,M,M,175cm,69kg,21
2020/2021,Alex Palmer,West Brom,65,GK,England,EPL,1,3,M,M,191cm,85kg,24
2020/2021,Ryan Inniss,Crystal Palace,64,CB,England,EPL,2,3,M,H,196cm,84kg,25
2020/2021,Jay-Roy Grot,Leeds United,64,LW,Netherlands,EPL,3,2,M,M,193cm,98kg,23
2020/2021,Joel Latibeaudiere,Manchester City,64,RB,England,EPL,2,3,M,M,180cm,81kg,21
2020/2021,Hirst,Leicester City,64,ST,England,EPL,2,3,M,M,191cm,81kg,22
2020/2021,Josh Knight,Leicester City,64,CM,England,EPL,2,2,M,H,185cm,78kg,23
2020/2021,Nathan Holland,West Ham,64,LW,England,EPL,3,4,H,M,178cm,70kg,22
2020/2021,Curtis Jones,Liverpool,64,CM,England,EPL,4,4,H,M,185cm,68kg,20
2020/2021,Dion Sanderson,Wolves,64,RB,England,EPL,2,3,M,M,188cm,78kg,21
2020/2021,Max Kilman,Wolves,64,CB,England,EPL,2,4,M,M,195cm,80kg,24
2020/2021,Leif Davis,Leeds United,64,LB,England,EPL,2,2,M,M,177cm,67kg,21
2020/2021,John Kitolano,Wolves,64,LB,Norway,EPL,2,3,H,M,174cm,65kg,21
2020/2021,Luke Bolton,Manchester City,64,RB,England,EPL,3,3,H,M,174cm,72kg,21
2020/2021,Rhys Norrington-Davies,Sheffield Utd,64,LB,Wales,EPL,2,2,H,H,181cm,70kg,22
2020/2021,Guehi,Chelsea,64,CB,England,EPL,2,2,M,M,185cm,75kg,20
2020/2021,Kean Bryan,Sheffield Utd,63,CB,England,EPL,2,2,M,M,185cm,72kg,24
2020/2021,Niall Ennis,Wolves,63,ST,England,EPL,3,3,H,M,180cm,80kg,22
2020/2021,Alfie Whiteman,Spurs,63,GK,England,EPL,1,2,M,M,189cm,84kg,22
2020/2021,João Virgínia,Everton,63,GK,Portugal,EPL,1,3,M,M,192cm,83kg,21
2020/2021,Sam Hughes,Leicester City,63,CB,England,EPL,2,3,M,H,187cm,80kg,24
2020/2021,Ellis Simms,Everton,63,ST,England,EPL,3,4,H,L,183cm,73kg,20
2020/2021,Callum Morton,West Brom,63,ST,England,EPL,2,2,H,H,177cm,65kg,21
2020/2021,Ryan Giles,Wolves,63,LWB,England,EPL,3,3,H,M,183cm,72kg,21
2020/2021,Conor Shaughnessy,Leeds United,62,CB,Republic of Ireland,EPL,2,3,M,M,192cm,74kg,24
2020/2021,Jake Vokins,Southampton,62,LB,England,EPL,2,3,H,M,180cm,70kg,21
2020/2021,Bruno André Cavaco Jordão,Wolves,62,CM,Portugal,EPL,3,3,M,M,180cm,73kg,22
2020/2021,Ali Koiki,Burnley,62,LB,England,EPL,3,2,H,M,187cm,81kg,21
2020/2021,George Marsh,Spurs,62,CDM,England,EPL,2,3,M,M,178cm,68kg,22
2020/2021,Ben Johnson,West Ham,62,RB,England,EPL,2,4,H,M,180cm,70kg,21
2020/2021,Kayne Ramsay,Southampton,62,RB,England,EPL,2,2,M,M,177cm,66kg,20
2020/2021,Josh Benson,Burnley,62,CDM,England,EPL,2,3,M,M,175cm,74kg,21
2020/2021,Darnell Johnson,Leicester City,62,CB,England,EPL,2,2,M,M,185cm,80kg,22
2020/2021,Ian Poveda,Leeds United,62,RM,England,EPL,3,3,H,M,167cm,64kg,21
2020/2021,Nathan Collins,Burnley,62,CB,Republic of Ireland,EPL,2,3,M,H,193cm,81kg,20
2020/2021,Nathangelo Markelo,Everton,62,RB,Netherlands,EPL,2,2,M,M,171cm,75kg,22
2020/2021,Jordan Stevens,Leeds United,61,RM,England,EPL,2,3,M,M,178cm,70kg,21
2020/2021,Joseph Gelhardt,Leeds United,61,ST,England,EPL,3,3,H,M,176cm,76kg,19
2020/2021,Alfie McCalmont,Leeds United,61,CDM,Northern Ireland,EPL,2,3,M,M,173cm,75kg,21
2020/2021,Yasser Larouci,Liverpool,61,LB,Algeria,EPL,2,2,H,M,175cm,69kg,20
2020/2021,Nathan Tella,Southampton,61,RW,England,EPL,3,2,H,L,171cm,70kg,21
2020/2021,J'Neil Bennett,Spurs,61,LM,England,EPL,3,3,H,L,180cm,75kg,19
2020/2021,Luke Matheson,Wolves,61,RB,England,EPL,3,2,H,M,168cm,62kg,18
2020/2021,Robbie Gotts,Leeds United,61,CM,England,EPL,2,3,M,M,170cm,70kg,21
2020/2021,Anthony Glennon,Burnley,61,LB,England,EPL,2,3,M,M,175cm,72kg,21
2020/2021,Indiana Vassilev,Aston Villa,61,LW,United States,EPL,2,3,H,L,175cm,65kg,20
2020/2021,Ouasim Bouy,Leeds United,61,CB,Netherlands,EPL,3,3,L,M,180cm,79kg,27
2020/2021,Cody Drameh,Leeds United,61,RB,England,EPL,2,3,H,M,182cm,73kg,19
2020/2021,Dennis Cirkin,Spurs,61,LB,England,EPL,2,3,H,M,182cm,72kg,19
2020/2021,Martell Taylor-Crossdale,Fulham,61,ST,England,EPL,2,3,M,M,185cm,77kg,21
2020/2021,Stephen Mallon,Sheffield Utd,61,LM,Republic of Ireland,EPL,3,2,M,M,178cm,64kg,22
2020/2021,Kelleher,Liverpool,61,GK,Republic of Ireland,EPL,1,2,M,M,188cm,74kg,22
2020/2021,Harwood-Bellis,Manchester City,61,CB,England,EPL,2,3,H,M,185cm,72kg,19
2020/2021,Marlon Fossey,Fulham,61,RB,United States,EPL,2,3,H,H,179cm,76kg,22
2020/2021,Jake Eastwood,Sheffield Utd,61,GK,England,EPL,1,2,M,M,190cm,81kg,24
2020/2021,Matija Šarkic,Wolves,61,GK,Montenegro,EPL,1,2,M,M,192cm,73kg,23
2020/2021,Timothy Eyoma,Spurs,61,CB,England,EPL,2,3,M,H,183cm,76kg,21
2020/2021,Adam Phillips,Burnley,61,CM,England,EPL,3,3,M,M,180cm,76kg,23
2020/2021,Oskar Buur Rasmussen,Wolves,60,RWB,Denmark,EPL,3,3,H,M,181cm,73kg,23
2020/2021,Nya Kirby,Crystal Palace,60,LM,England,EPL,3,2,M,M,174cm,66kg,21
2020/2021,Rayhaan Tulloch,West Brom,60,ST,England,EPL,2,3,M,L,178cm,67kg,20
2020/2021,Jamie Bowden,Spurs,60,CDM,Republic of Ireland,EPL,2,3,M,H,183cm,78kg,19
2020/2021,Mateusz Bogusz,Leeds United,60,CAM,Poland,EPL,3,3,M,M,175cm,68kg,19
2020/2021,Harvey White,Spurs,60,CDM,England,EPL,3,3,M,M,178cm,70kg,19
2020/2021,Malachi Fagan-Walcott,Spurs,60,CB,England,EPL,2,3,M,M,185cm,80kg,19
2020/2021,Folarin Balogun,Arsenal,60,ST,England,EPL,3,4,H,M,179cm,70kg,19
2020/2021,David Boateng,Crystal Palace,60,CDM,England,EPL,2,3,M,H,169cm,56kg,20
2020/2021,Tommy Doyle,Manchester City,60,CM,England,EPL,2,4,M,M,172cm,72kg,19
2020/2021,Thomas Allan,Newcastle Utd,60,RM,England,EPL,3,3,H,M,180cm,70kg,21
2020/2021,Kelland Watts,Newcastle Utd,60,CB,England,EPL,2,4,H,M,192cm,75kg,21
2020/2021,Jamie Cumming,Chelsea,60,GK,England,EPL,1,2,M,M,186cm,79kg,21
2020/2021,Conor Coventry,West Ham,59,CM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,21
2020/2021,Elias Sørensen,Newcastle Utd,59,ST,Denmark,EPL,2,3,H,L,189cm,77kg,21
2020/2021,David Parkhouse,Sheffield Utd,59,ST,Northern Ireland,EPL,2,2,M,M,185cm,81kg,21
2020/2021,Jarrad Branthwaite,Everton,59,CB,England,EPL,2,2,L,H,193cm,70kg,18
2020/2021,Sadou Diallo,Wolves,59,CM,England,EPL,2,3,M,M,188cm,82kg,21
2020/2021,Mace Goodridge,Burnley,59,CM,England,EPL,2,3,M,M,178cm,70kg,21
2020/2021,Ulrick Eneme-Ella,Brighton,59,CAM,France,EPL,3,2,H,M,184cm,75kg,20
2020/2021,Jaydn Mundle-Smith,Fulham,59,LB,England,EPL,2,2,M,H,183cm,75kg,21
2020/2021,Luke Dreher,Crystal Palace,58,CM,England,EPL,2,3,M,M,184cm,77kg,22
2020/2021,Mésaque Geremias Djú,West Ham,58,RM,Portugal,EPL,3,2,H,M,178cm,63kg,22
2020/2021,Regan Slater,Sheffield Utd,58,CM,England,EPL,2,3,M,M,173cm,65kg,21
2020/2021,Nicholas Clayton-Phillips,West Brom,58,LM,England,EPL,3,3,M,M,175cm,65kg,21
2020/2021,Brandon Aveiro,Crystal Palace,58,CF,Portugal,EPL,3,3,M,L,170cm,66kg,19
2020/2021,Morgan Boyes,Liverpool,58,LB,Wales,EPL,2,2,M,M,177cm,65kg,20
2020/2021,Ryan Edmondson,Leeds United,58,ST,England,EPL,2,4,M,M,188cm,78kg,20
2020/2021,Jacob Bedeau,Burnley,58,CB,England,EPL,2,3,M,M,182cm,78kg,21
2020/2021,Tyler Smith,Sheffield Utd,58,ST,England,EPL,2,3,M,M,178cm,67kg,22
2020/2021,Tyrese Francois,Fulham,57,CM,Australia,EPL,3,4,M,H,170cm,60kg,20
2020/2021,Timmy Abraham,Fulham,57,ST,England,EPL,2,3,H,M,185cm,78kg,20
2020/2021,Anthony Gomez Mancini,Burnley,57,CAM,France,EPL,3,3,M,M,176cm,64kg,20
2020/2021,Joseph Olowu,Arsenal,57,CB,England,EPL,2,3,M,H,185cm,75kg,21
2020/2021,Sam Woods,Crystal Palace,56,CB,England,EPL,2,2,M,M,186cm,77kg,22
2020/2021,Sam Graham,Sheffield Utd,56,CB,England,EPL,2,3,M,M,187cm,80kg,20
2020/2021,Moisés Caicedo,Brighton,56,CM,Ecuador,EPL,2,3,M,M,178cm,73kg,19
2020/2021,Trae Coyle,Arsenal,56,RW,England,EPL,3,3,H,M,177cm,75kg,20
2020/2021,Taylor Perry,Wolves,55,CM,England,EPL,2,3,H,M,180cm,72kg,19
2020/2021,Jacob Ramsey,Aston Villa,55,CAM,England,EPL,2,3,H,L,180cm,70kg,20
2020/2021,Bernardo Costa da Rosa,West Ham,55,CAM,Brazil,EPL,3,3,M,M,177cm,74kg,20
2020/2021,Jayden Harris,Fulham,55,CM,England,EPL,2,3,M,M,188cm,79kg,21
2020/2021,Marcus Dewhurst,Sheffield Utd,55,GK,England,EPL,1,2,M,M,189cm,70kg,20
2020/2021,Josh Griffiths,West Brom,55,GK,England,EPL,1,3,M,M,198cm,87kg,19
2020/2021,Nikola Tavares,Crystal Palace,54,CB,Croatia,EPL,2,3,M,M,185cm,76kg,22
2020/2021,Jack Clarke,Aston Villa,54,CDM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,22
2020/2021,Jake Turner,Newcastle Utd,54,GK,England,EPL,1,3,M,M,194cm,82kg,22
2020/2021,Saul Shotton,West Brom,53,CB,England,EPL,2,3,M,M,184cm,75kg,20
2020/2021,Callum Rowe,Aston Villa,51,CM,England,EPL,2,3,M,M,180cm,70kg,21
2020/2021,Teddy Sharman-Lowe,Chelsea,51,GK,England,EPL,1,3,M,M,188cm,80kg,18
