season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2017/2018,James Maddison,Leicester City,74,CAM,England,EPL,3,4,H,M,179cm,73kg,21
2017/2018,Tomáš Kalas,Chelsea,74,CB,Czech Republic,EPL,2,3,M,M,183cm,80kg,25
2017/2018,Tom Ince,Stoke City,74,CAM,England,EPL,4,3,M,M,178cm,66kg,26
2017/2018,James McClean,Stoke City,74,LM,Republic of Ireland,EPL,4,2,H,H,180cm,70kg,29
2017/2018,Boaz Myhill,West Bromwich Albion,73,GK,Wales,EPL,1,2,M,M,191cm,92kg,35
2017/2018,Lee Grant,Stoke City,73,GK,England,EPL,1,4,M,M,193cm,83kg,35
2017/2018,Rob Green,Huddersfield Town,73,GK,England,EPL,1,3,M,M,191cm,93kg,38
2017/2018,Marc Pugh,Bournemouth,73,LM,England,EPL,4,4,H,M,180cm,72kg,31
2017/2018,Glenn Murray,Brighton & Hove Albion,73,ST,England,EPL,2,3,L,M,185cm,84kg,34
2017/2018,Gaëtan Bong,Brighton & Hove Albion,73,LB,Cameroon,EPL,3,3,H,H,183cm,74kg,30
2017/2018,Craig Cathcart,Watford,73,CB,Northern Ireland,EPL,2,3,M,M,190cm,83kg,29
2017/2018,Martin Kelly,Crystal Palace,73,RB,England,EPL,3,3,M,M,191cm,77kg,28
2017/2018,Dan Gosling,Bournemouth,73,CM,England,EPL,3,3,M,M,183cm,79kg,28
2017/2018,Kyle Bartley,Swansea City,73,CB,England,EPL,2,3,M,H,194cm,94kg,27
2017/2018,Mohamed Diamé,Newcastle United,73,CAM,Senegal,EPL,3,3,M,H,184cm,80kg,30
2017/2018,Ashley Westwood,Burnley,73,CM,England,EPL,2,3,M,M,170cm,67kg,28
2017/2018,Junior Stanislas,Bournemouth,73,RM,England,EPL,4,3,H,M,183cm,76kg,28
2017/2018,Adam Smith,Bournemouth,73,RB,England,EPL,3,3,H,M,180cm,78kg,27
2017/2018,Jóhann Berg Guðmundsson,Burnley,73,RM,Iceland,EPL,3,4,H,M,178cm,77kg,27
2017/2018,Kristoffer Nordfeldt,Swansea City,73,GK,Sweden,EPL,1,2,M,M,190cm,85kg,28
2017/2018,Pape Souaré,Crystal Palace,73,LB,Senegal,EPL,2,2,H,M,178cm,66kg,27
2017/2018,Beram Kayal,Brighton & Hove Albion,73,CM,Israel,EPL,3,3,M,H,178cm,74kg,30
2017/2018,Jack Colback,Newcastle United,73,CDM,England,EPL,2,2,M,H,176cm,70kg,28
2017/2018,Christopher Schindler,Huddersfield Town,73,CB,Germany,EPL,2,2,M,M,189cm,77kg,28
2017/2018,Tom Carroll,Swansea City,73,CM,England,EPL,3,2,M,M,178cm,66kg,25
2017/2018,James Tarkowski,Burnley,73,CB,England,EPL,2,4,M,M,191cm,81kg,25
2017/2018,Jamaal Lascelles,Newcastle United,73,CB,England,EPL,2,3,M,H,189cm,83kg,24
2017/2018,Chris Löwe,Huddersfield Town,73,LB,Germany,EPL,3,3,M,M,175cm,68kg,29
2017/2018,Charlie Taylor,Burnley,73,LB,England,EPL,2,2,H,M,176cm,70kg,24
2017/2018,Mike van der Hoorn,Swansea City,73,CB,Holland,EPL,2,3,M,M,190cm,83kg,25
2017/2018,Ryan Fraser,Bournemouth,73,LM,Scotland,EPL,3,4,H,M,163cm,60kg,24
2017/2018,Alfie Mawson,Swansea City,73,CB,England,EPL,2,3,M,H,188cm,87kg,24
2017/2018,Sam Byram,West Ham United,73,RB,England,EPL,2,3,H,M,180cm,72kg,24
2017/2018,DeAndre Yedlin,Newcastle United,73,RB,United States,EPL,3,3,H,M,173cm,73kg,24
2017/2018,Isaac Success,Watford,73,LM,Nigeria,EPL,3,3,M,H,182cm,90kg,22
2017/2018,Tom Davies,Everton,73,CM,England,EPL,3,3,M,M,180cm,70kg,19
2017/2018,Tammy Abraham,Swansea City,73,ST,England,EPL,2,3,M,M,190cm,82kg,20
2017/2018,Axel Tuanzebe,Manchester United,73,CB,England,EPL,2,3,M,M,185cm,75kg,20
2017/2018,Richarlison,Watford,73,LM,Brazil,EPL,3,5,H,H,181cm,70kg,21
2017/2018,Adam Federici,Bournemouth,73,GK,Australia,EPL,1,2,M,M,188cm,90kg,33
2017/2018,Alex Pritchard,Huddersfield Town,73,CAM,England,EPL,3,4,H,M,171cm,62kg,25
2017/2018,Lee Grant,Manchester United,73,GK,England,EPL,1,4,M,M,193cm,83kg,35
2017/2018,Patrick Roberts,Manchester City,73,RM,England,EPL,4,3,H,M,167cm,58kg,21
2017/2018,Douglas Luiz,Manchester City,73,CM,Brazil,EPL,3,2,M,M,178cm,65kg,20
2017/2018,Matt Miazga,Chelsea,73,CB,United States,EPL,2,3,L,M,191cm,84kg,22
2017/2018,Tammy Abraham,Chelsea,73,ST,England,EPL,2,3,M,M,190cm,82kg,20
2017/2018,Isaac Success,Watford,73,RM,Nigeria,EPL,3,3,M,H,182cm,90kg,22
2017/2018,Peter Etebo,Stoke City,73,CDM,Nigeria,EPL,4,4,M,M,176cm,70kg,22
2017/2018,Guaita,Crystal Palace,73,GK,Spain,EPL,1,3,M,M,190cm,80kg,31
2017/2018,Bernardo Fernandes,Brighton & Hove Albion,73,LB,Brazil,EPL,2,3,M,M,186cm,76kg,23
2017/2018,Carl Jenkinson,Arsenal,73,RB,England,EPL,2,2,H,H,185cm,77kg,26
2017/2018,Adam Federici,Stoke City,73,GK,Australia,EPL,1,2,M,M,188cm,90kg,33
2017/2018,Achraf Lazaar,Newcastle United,73,LB,Morocco,EPL,2,3,H,H,184cm,80kg,26
2017/2018,Kyle Bartley,West Bromwich Albion,73,CB,England,EPL,2,3,M,H,194cm,94kg,27
2017/2018,Rob Green,Chelsea,73,GK,England,EPL,1,3,M,M,191cm,93kg,38
2017/2018,Ben Gibson,Burnley,73,CB,England,EPL,2,3,M,M,185cm,78kg,25
2017/2018,Eldin Jakupović,Leicester City,72,GK,Switzerland,EPL,1,2,M,M,191cm,83kg,33
2017/2018,Bruno Saltor,Brighton & Hove Albion,72,RB,Spain,EPL,2,3,H,M,178cm,75kg,37
2017/2018,Dean Marney,Burnley,72,CM,England,EPL,2,3,M,H,183cm,72kg,34
2017/2018,Chung-Yong Lee,Crystal Palace,72,CAM,Korea Republic,EPL,4,3,H,H,180cm,68kg,29
2017/2018,Phil Bardsley,Burnley,72,RB,Scotland,EPL,2,3,M,M,180cm,74kg,32
2017/2018,Stephen Ireland,Stoke City,72,CAM,Republic of Ireland,EPL,3,3,M,M,173cm,66kg,31
2017/2018,Adrian Mariappa,Watford,72,RB,Jamaica,EPL,2,3,M,M,180cm,78kg,31
2017/2018,Scott Arfield,Burnley,72,LM,Canada,EPL,3,3,H,H,178cm,70kg,29
2017/2018,Bakary Sako,Crystal Palace,72,LM,Mali,EPL,3,3,H,M,183cm,90kg,30
2017/2018,Erwin Mulder,Swansea City,72,GK,Holland,EPL,1,3,M,M,193cm,88kg,29
2017/2018,Andy King,Leicester City,72,CM,Wales,EPL,2,3,H,M,183cm,75kg,29
2017/2018,Connor Wickham,Crystal Palace,72,ST,England,EPL,2,3,H,M,191cm,90kg,25
2017/2018,Elias Kachunga,Huddersfield Town,72,RM,Congo DR,EPL,3,2,M,M,178cm,74kg,26
2017/2018,Tommy Smith,Huddersfield Town,72,RB,England,EPL,2,3,M,H,186cm,84kg,26
2017/2018,Tomer Hemed,Brighton & Hove Albion,72,ST,Israel,EPL,2,4,M,M,186cm,80kg,31
2017/2018,Kenedy,Chelsea,72,LM,Brazil,EPL,4,3,M,M,182cm,77kg,22
2017/2018,Florent Hadergjonaj,Huddersfield Town,72,RB,Switzerland,EPL,2,3,H,M,182cm,73kg,23
2017/2018,Harry Winks,Tottenham Hotspur,72,CM,England,EPL,2,3,M,M,176cm,74kg,22
2017/2018,Rolando Aarons,Newcastle United,72,LM,England,EPL,3,3,M,M,175cm,67kg,22
2017/2018,Oleksandr Zinchenko,Manchester City,72,CAM,Ukraine,EPL,4,3,M,M,175cm,64kg,21
2017/2018,Rob Holding,Arsenal,72,CB,England,EPL,2,3,M,M,189cm,75kg,22
2017/2018,Andy King,Swansea City,72,CM,Wales,EPL,2,3,H,M,183cm,75kg,29
2017/2018,Kenedy,Newcastle United,72,LM,Brazil,EPL,4,3,M,M,182cm,77kg,22
2017/2018,Kenneth Omeruo,Chelsea,72,CB,Nigeria,EPL,2,3,M,M,185cm,81kg,24
2017/2018,Josh Onomah,Tottenham Hotspur,72,CAM,England,EPL,3,3,M,M,185cm,83kg,21
2017/2018,Bartosz Kapustka,Leicester City,72,LM,Poland,EPL,3,3,M,M,179cm,67kg,21
2017/2018,Oliver Norwood,Brighton & Hove Albion,72,CM,Northern Ireland,EPL,2,3,M,M,175cm,69kg,27
2017/2018,Julián Speroni,Crystal Palace,71,GK,Argentina,EPL,1,3,M,M,186cm,80kg,39
2017/2018,Steve Sidwell,Brighton & Hove Albion,71,CM,England,EPL,3,4,M,M,178cm,80kg,35
2017/2018,Liam Rosenior,Brighton & Hove Albion,71,LB,England,EPL,3,3,H,M,178cm,77kg,33
2017/2018,Uwe Hünemeier,Brighton & Hove Albion,71,CB,Germany,EPL,2,4,M,M,189cm,84kg,32
2017/2018,Ádám Bogdán,Liverpool,71,GK,Hungary,EPL,1,3,M,M,194cm,92kg,30
2017/2018,Matty James,Leicester City,71,CM,England,EPL,3,3,M,M,178cm,73kg,26
2017/2018,Scott Malone,Huddersfield Town,71,LB,England,EPL,2,2,H,H,189cm,75kg,27
2017/2018,Sam Clucas,Swansea City,71,CM,England,EPL,3,4,H,H,188cm,74kg,27
2017/2018,Danny Williams,Huddersfield Town,71,CM,United States,EPL,3,3,M,M,182cm,80kg,29
2017/2018,Jeffrey Schlupp,Crystal Palace,71,LB,Ghana,EPL,2,2,H,M,178cm,72kg,25
2017/2018,Nahki Wells,Burnley,71,ST,Bermuda,EPL,3,3,H,M,170cm,69kg,27
2017/2018,Florin Gardoş,Southampton,71,CB,Romania,EPL,2,3,M,H,193cm,84kg,29
2017/2018,Paul Dummett,Newcastle United,71,LB,Wales,EPL,2,2,H,M,183cm,77kg,26
2017/2018,Cuco Martina,Everton,71,RB,Curaçao,EPL,2,3,M,M,185cm,77kg,28
2017/2018,Jordon Ibe,Bournemouth,71,RM,England,EPL,3,4,M,M,176cm,81kg,22
2017/2018,Isaac Hayden,Newcastle United,71,CDM,England,EPL,2,4,M,M,187cm,79kg,23
2017/2018,Solly March,Brighton & Hove Albion,71,LM,England,EPL,3,2,H,M,180cm,88kg,23
2017/2018,Tyrone Mings,Bournemouth,71,LB,England,EPL,2,3,M,M,196cm,77kg,25
2017/2018,Joel Pereira,Manchester United,71,GK,Portugal,EPL,1,2,M,M,188cm,70kg,21
2017/2018,Isaiah Brown,Brighton & Hove Albion,71,CAM,England,EPL,3,3,M,M,182cm,70kg,21
2017/2018,Lewis Cook,Bournemouth,71,CAM,England,EPL,3,4,M,M,175cm,71kg,21
2017/2018,Kasey Palmer,Huddersfield Town,71,CAM,England,EPL,3,4,H,M,175cm,68kg,21
2017/2018,Marko Grujić,Liverpool,71,CM,Serbia,EPL,2,3,M,M,191cm,82kg,22
2017/2018,Kasey Palmer,Chelsea,71,CAM,England,EPL,3,4,H,M,175cm,68kg,21
2017/2018,Isaiah Brown,Chelsea,71,CAM,England,EPL,3,3,M,M,182cm,70kg,21
2017/2018,Alexander Sørloth,Crystal Palace,71,ST,Norway,EPL,2,4,M,M,194cm,90kg,22
2017/2018,Dominic Calvert-Lewin,Everton,71,ST,England,EPL,2,3,H,L,176cm,71kg,21
2017/2018,Marc Navarro Ceciliano,Watford,71,RB,Spain,EPL,2,2,H,M,188cm,79kg,22
2017/2018,Bersant Celina,Manchester City,71,LM,Kosovo,EPL,3,3,M,M,181cm,66kg,21
2017/2018,Michael Hector,Chelsea,71,CB,Jamaica,EPL,2,3,M,M,193cm,82kg,25
2017/2018,Jérémie Boga,Chelsea,71,LM,Côte d'Ivoire,EPL,4,3,H,L,172cm,68kg,21
2017/2018,Marko Grujić,Liverpool,71,CDM,Serbia,EPL,2,3,M,M,191cm,82kg,22
2017/2018,Dimitri Foulquier,Watford,71,RB,France,EPL,2,3,M,M,183cm,78kg,25
2017/2018,Barrie McKay,Swansea City,71,LM,Scotland,EPL,3,4,M,L,175cm,67kg,23
2017/2018,Bersant Celina,Swansea City,71,LM,Kosovo,EPL,3,3,M,M,181cm,66kg,21
2017/2018,Sam Clucas,Stoke City,71,LM,England,EPL,3,4,H,H,188cm,74kg,27
2017/2018,Sam Baldock,Brighton & Hove Albion,70,ST,England,EPL,3,4,H,M,170cm,67kg,29
2017/2018,Jordon Mutch,Crystal Palace,70,CM,England,EPL,2,4,M,M,184cm,81kg,26
2017/2018,Luke Garbutt,Everton,70,LB,England,EPL,2,3,H,M,178cm,73kg,25
2017/2018,Karl Darlow,Newcastle United,70,GK,England,EPL,1,2,M,M,185cm,79kg,27
2017/2018,Kevin Long,Burnley,70,CB,Republic of Ireland,EPL,2,2,L,M,187cm,82kg,27
2017/2018,Connor Goldson,Brighton & Hove Albion,70,CB,England,EPL,2,2,M,M,191cm,85kg,25
2017/2018,Massadio Haïdara,Newcastle United,70,LB,France,EPL,2,3,H,H,181cm,76kg,25
2017/2018,Jon Flanagan,Liverpool,70,RB,England,EPL,2,3,M,M,181cm,79kg,25
2017/2018,Jack Stephens,Southampton,70,CB,England,EPL,2,3,M,M,185cm,75kg,24
2017/2018,Paulo Gazzaniga,Tottenham Hotspur,70,GK,Argentina,EPL,1,3,M,M,196cm,90kg,26
2017/2018,Danny Ward,Liverpool,70,GK,Wales,EPL,1,3,M,M,191cm,88kg,24
2017/2018,Michael Hefele,Huddersfield Town,70,CB,Germany,EPL,2,3,M,H,192cm,91kg,27
2017/2018,Jay Fulton,Swansea City,70,CDM,Scotland,EPL,2,3,L,H,182cm,78kg,24
2017/2018,Joe Gomez,Liverpool,70,CB,England,EPL,2,3,M,M,188cm,77kg,21
2017/2018,Dominic Solanke,Liverpool,70,ST,England,EPL,3,3,H,M,185cm,75kg,20
2017/2018,Oliver Burke,West Bromwich Albion,70,RM,Scotland,EPL,3,3,H,L,188cm,74kg,21
2017/2018,Ben Chilwell,Leicester City,70,LB,England,EPL,2,3,H,M,178cm,71kg,21
2017/2018,Kazenga LuaLua,Brighton & Hove Albion,70,LM,Congo DR,EPL,4,4,H,L,180cm,77kg,27
2017/2018,Moritz Bauer,Stoke City,70,RB,Switzerland,EPL,2,3,M,M,181cm,74kg,26
2017/2018,Cameron Borthwick-Jackson,Manchester United,70,LB,England,EPL,2,3,M,M,183cm,73kg,21
2017/2018,Jordan Hugill,West Ham United,70,ST,England,EPL,3,2,H,H,184cm,64kg,25
2017/2018,Sam Johnstone,West Bromwich Albion,70,GK,England,EPL,1,2,M,M,193cm,85kg,25
2017/2018,Philippe Sandler,Manchester City,70,CB,Holland,EPL,2,3,M,M,190cm,82kg,21
2017/2018,Jack Harrison,Manchester City,70,RW,England,EPL,3,2,M,M,175cm,70kg,21
2017/2018,Aleix García Serrano,Manchester City,70,CM,Spain,EPL,3,3,M,M,173cm,68kg,20
2017/2018,Emiliano Martinez,Arsenal,70,GK,Argentina,EPL,1,3,M,M,193cm,85kg,25
2017/2018,Obbi Oularé,Watford,70,ST,Belgium,EPL,3,3,M,L,196cm,99kg,22
2017/2018,Danny Ward,Leicester City,70,GK,Wales,EPL,1,3,M,M,191cm,88kg,24
2017/2018,Adama Diakhaby,Huddersfield Town,70,ST,France,EPL,3,2,H,M,188cm,74kg,21
2017/2018,Matěj Vydra,Burnley,70,CAM,Czech Republic,EPL,3,4,M,M,180cm,73kg,26
2017/2018,Isaac Mbenza,Huddersfield Town,70,ST,Belgium,EPL,3,3,M,M,187cm,77kg,22
2017/2018,Rob Elliot,Newcastle United,69,GK,Republic of Ireland,EPL,1,2,M,M,190cm,98kg,32
2017/2018,Rajiv van La Parra,Huddersfield Town,69,LM,Holland,EPL,4,3,M,M,181cm,72kg,26
2017/2018,Jamie Murphy,Brighton & Hove Albion,69,LM,Scotland,EPL,3,3,M,M,178cm,72kg,28
2017/2018,Matej Delač,Chelsea,69,GK,Croatia,EPL,1,2,M,M,190cm,80kg,25
2017/2018,Tommie Hoban,Watford,69,CB,Republic of Ireland,EPL,2,3,M,M,188cm,83kg,24
2017/2018,Wallace Oliveira,Chelsea,69,RB,Brazil,EPL,2,3,H,L,175cm,73kg,24
2017/2018,James Wilson,Manchester United,69,ST,England,EPL,3,4,M,M,183cm,78kg,22
2017/2018,Ruben Loftus-Cheek,Crystal Palace,69,CAM,England,EPL,2,4,M,M,191cm,83kg,22
2017/2018,Edimilson Fernandes,West Ham United,69,CM,Switzerland,EPL,3,4,H,M,190cm,77kg,22
2017/2018,Shani Tarashaj,Everton,69,CAM,Switzerland,EPL,2,4,H,L,176cm,76kg,23
2017/2018,Matt Targett,Southampton,69,LB,England,EPL,2,2,M,M,183cm,70kg,22
2017/2018,Cameron Brannagan,Liverpool,69,CM,England,EPL,2,3,H,M,180cm,71kg,22
2017/2018,Lys Mousset,Bournemouth,69,ST,France,EPL,3,2,M,M,184cm,80kg,22
2017/2018,Lewis Grabban,Bournemouth,69,ST,England,EPL,3,3,M,L,183cm,78kg,30
2017/2018,Alexander Sørloth,Crystal Palace,69,ST,Norway,EPL,2,4,M,M,194cm,90kg,22
2017/2018,Ola Aina,Chelsea,69,RB,Nigeria,EPL,3,3,H,M,175cm,65kg,21
2017/2018,Victorien Angban,Chelsea,69,CDM,Côte d'Ivoire,EPL,3,4,H,H,180cm,74kg,21
2017/2018,Ken Sema,Watford,69,LM,Sweden,EPL,3,3,M,M,177cm,69kg,24
2017/2018,Ryan Fredericks,West Ham United,69,RB,England,EPL,3,3,H,M,173cm,71kg,25
2017/2018,Yves Bissouma,Brighton & Hove Albion,69,CM,Mali,EPL,3,3,H,M,181cm,78kg,21
2017/2018,Alexandre Costa Silva,West Ham United,69,RM,Portugal,EPL,3,3,M,M,177cm,68kg,21
2017/2018,Declan John,Swansea City,69,LB,Wales,EPL,2,3,H,M,178cm,75kg,22
2017/2018,Martin Cranie,Huddersfield Town,68,RB,England,EPL,2,3,M,H,183cm,78kg,31
2017/2018,Ben Hamer,Leicester City,68,GK,England,EPL,1,3,M,M,193cm,78kg,30
2017/2018,Collin Quaner,Huddersfield Town,68,ST,Germany,EPL,3,4,M,M,191cm,79kg,26
2017/2018,Jiří Skalák,Brighton & Hove Albion,68,LM,Czech Republic,EPL,3,3,H,M,177cm,76kg,26
2017/2018,Nick Pope,Burnley,68,GK,England,EPL,1,3,M,M,192cm,76kg,26
2017/2018,Jacob Murphy,Newcastle United,68,RM,England,EPL,3,3,H,L,173cm,67kg,23
2017/2018,Ahmed Hegazy,West Bromwich Albion,68,CB,Egypt,EPL,2,2,M,M,195cm,83kg,27
2017/2018,Sullay Kaikai,Crystal Palace,68,LM,England,EPL,3,3,M,M,182cm,70kg,22
2017/2018,Jan Bednarek,Southampton,68,CB,Poland,EPL,2,3,M,M,189cm,77kg,22
2017/2018,Trent Alexander-Arnold,Liverpool,68,RB,England,EPL,2,3,H,M,175cm,69kg,19
2017/2018,Soufyan Ahannach,Brighton & Hove Albion,68,LW,Holland,EPL,4,3,M,M,173cm,66kg,22
2017/2018,Adam Armstrong,Newcastle United,68,ST,England,EPL,3,3,H,M,172cm,69kg,21
2017/2018,Cameron Carter-Vickers,Tottenham Hotspur,68,CB,United States,EPL,2,3,M,H,183cm,92kg,20
2017/2018,Joe Williams,Everton,68,CDM,England,EPL,2,2,M,M,178cm,66kg,21
2017/2018,Dean Henderson,Manchester United,68,GK,England,EPL,1,3,M,M,190cm,85kg,21
2017/2018,Diogo Dalot,Manchester United,68,RB,Portugal,EPL,3,3,H,M,183cm,71kg,19
2017/2018,Angus Gunn,Manchester City,68,GK,England,EPL,1,3,M,M,196cm,77kg,22
2017/2018,Kieran Dowell,Everton,68,CAM,England,EPL,3,3,M,L,185cm,80kg,20
2017/2018,Juninho Bacuna,Huddersfield Town,68,CM,Holland,EPL,3,3,M,M,178cm,74kg,20
2017/2018,Angus Gunn,Southampton,68,GK,England,EPL,1,3,M,M,196cm,77kg,22
2017/2018,David Button,Brighton & Hove Albion,68,GK,England,EPL,1,3,M,M,191cm,70kg,29
2017/2018,Emerson Hyndman,Bournemouth,67,CM,United States,EPL,3,4,H,M,170cm,61kg,22
2017/2018,Josh Sims,Southampton,67,LM,England,EPL,2,3,M,M,168cm,67kg,21
2017/2018,Connor Mahoney,Bournemouth,67,RM,England,EPL,3,4,M,L,175cm,67kg,21
2017/2018,Philip Billing,Huddersfield Town,67,CDM,Denmark,EPL,2,3,M,M,197cm,80kg,21
2017/2018,Mason Holgate,Everton,67,RB,England,EPL,2,3,M,M,184cm,63kg,21
2017/2018,Niki Mäenpää,Brighton & Hove Albion,67,GK,Finland,EPL,1,3,M,M,190cm,86kg,33
2017/2018,Rhoys Wiggins,Bournemouth,67,LB,Wales,EPL,2,3,M,M,173cm,72kg,30
2017/2018,Hal Robson-Kanu,West Bromwich Albion,67,ST,Wales,EPL,3,3,M,M,183cm,83kg,29
2017/2018,Sean Scannell,Huddersfield Town,67,RM,Republic of Ireland,EPL,4,3,H,M,175cm,85kg,27
2017/2018,Conor Grant,Everton,67,CM,England,EPL,2,3,M,M,176cm,76kg,23
2017/2018,Dodi Lukebakio,Watford,67,RM,Congo DR,EPL,4,4,M,L,187cm,77kg,20
2017/2018,Luke Brattan,Manchester City,67,CDM,Australia,EPL,2,3,M,M,175cm,65kg,28
2017/2018,Fredrik Ulvestad,Burnley,66,CM,Norway,EPL,3,3,M,M,183cm,79kg,25
2017/2018,Doneil Henry,West Ham United,66,CB,Canada,EPL,2,2,M,M,188cm,82kg,25
2017/2018,Dean Whitehead,Huddersfield Town,66,CDM,England,EPL,2,3,M,H,183cm,77kg,36
2017/2018,Stuart Taylor,Southampton,66,GK,England,EPL,1,2,M,M,198cm,85kg,37
2017/2018,Brahim Díaz,Manchester City,66,CAM,Spain,EPL,4,4,H,M,170cm,68kg,18
2017/2018,Joe Riley,Manchester United,66,RB,England,EPL,3,3,M,M,183cm,71kg,21
2017/2018,Brandon Mason,Watford,66,LB,England,EPL,2,2,M,M,173cm,70kg,20
2017/2018,Oviemuno Ejaria,Liverpool,66,CAM,England,EPL,3,3,M,M,183cm,75kg,20
2017/2018,Juan Foyth,Tottenham Hotspur,66,CB,Argentina,EPL,2,3,M,M,187cm,69kg,20
2017/2018,Reece Oxford,West Ham United,66,CB,England,EPL,2,3,M,M,191cm,78kg,19
2017/2018,Jaroslaw Jach,Crystal Palace,66,CB,Poland,EPL,2,2,M,M,192cm,81kg,24
2017/2018,Thierry Ambrose,Manchester City,66,ST,France,EPL,2,2,H,L,179cm,75kg,21
2017/2018,Adam Legzdins,Burnley,65,GK,England,EPL,1,3,M,M,191cm,78kg,31
2017/2018,Brad Smith,Bournemouth,65,LB,Australia,EPL,2,3,M,M,177cm,70kg,24
2017/2018,Henrik Bjørdal,Brighton & Hove Albion,65,RM,Norway,EPL,4,3,M,M,175cm,80kg,21
2017/2018,Gedion Zelalem,Arsenal,65,CM,United States,EPL,3,3,M,M,180cm,70kg,21
2017/2018,Dominic Calvert-Lewin,Everton,65,ST,England,EPL,2,3,H,L,176cm,71kg,21
2017/2018,Joe Lolley,Huddersfield Town,65,RM,England,EPL,3,2,M,M,178cm,72kg,25
2017/2018,Ainsley Maitland-Niles,Arsenal,65,RM,England,EPL,3,4,M,M,177cm,71kg,20
2017/2018,Sead Hakšabanovič,West Ham United,65,LM,Montenegro,EPL,4,4,H,M,174cm,70kg,19
2017/2018,Kyle Walker-Peters,Tottenham Hotspur,65,RB,England,EPL,2,4,H,M,174cm,64kg,21
2017/2018,Hamza Choudhury,Leicester City,65,CDM,England,EPL,3,3,M,H,178cm,64kg,20
2017/2018,Marcus Edwards,Tottenham Hotspur,65,RM,England,EPL,4,3,H,M,176cm,61kg,19
2017/2018,Phil Foden,Manchester City,65,CAM,England,EPL,3,3,M,M,169cm,59kg,17
2017/2018,Josh Cullen,West Ham United,65,CM,Republic of Ireland,EPL,3,3,H,H,175cm,70kg,22
2017/2018,Reece Burke,West Ham United,65,CB,England,EPL,2,3,M,M,189cm,81kg,21
2017/2018,Yangel Herrera,Manchester City,65,CM,Venezuela,EPL,2,3,M,M,182cm,77kg,20
2017/2018,Brooks Lennon,Liverpool,65,RW,United States,EPL,3,3,H,L,177cm,70kg,20
2017/2018,Ryan Allsop,Bournemouth,65,GK,England,EPL,1,3,M,M,189cm,80kg,25
2017/2018,Charlie Colkett,Chelsea,65,CM,England,EPL,2,3,M,M,176cm,74kg,21
2017/2018,Ryan Sweeney,Stoke City,65,CB,Republic of Ireland,EPL,2,2,L,M,193cm,87kg,21
2017/2018,Mason Mount,Chelsea,65,CAM,England,EPL,3,4,M,M,175cm,64kg,19
2017/2018,Conor Townsend,West Bromwich Albion,65,LB,England,EPL,2,3,M,M,183cm,73kg,25
2017/2018,Curtis Good,Newcastle United,64,CB,Australia,EPL,2,3,M,H,187cm,85kg,25
2017/2018,Jakob Haugaard,Stoke City,64,GK,Denmark,EPL,1,3,M,M,199cm,87kg,26
2017/2018,Shay Facey,Manchester City,64,CB,England,EPL,2,2,M,M,179cm,64kg,23
2017/2018,Chuba Akpom,Arsenal,64,ST,England,EPL,3,3,M,M,183cm,70kg,22
2017/2018,Kenji Gorré,Swansea City,64,LM,Curaçao,EPL,3,2,H,M,178cm,71kg,23
2017/2018,Sam McQueen,Southampton,64,LB,England,EPL,2,3,M,M,180cm,70kg,23
2017/2018,Sinan Bytyqi,Manchester City,64,CAM,Kosovo,EPL,3,3,H,H,185cm,82kg,23
2017/2018,Martin Samuelsen,West Ham United,64,RM,Norway,EPL,4,4,M,M,189cm,72kg,21
2017/2018,Jake Hesketh,Southampton,64,CAM,England,EPL,3,3,H,L,168cm,70kg,22
2017/2018,Kylian Hazard,Chelsea,64,CAM,Belgium,EPL,4,4,M,M,170cm,69kg,22
2017/2018,Ademola Lookman,Everton,64,LM,England,EPL,4,4,H,M,174cm,78kg,20
2017/2018,Sam Field,West Bromwich Albion,64,CM,England,EPL,3,4,M,M,180cm,73kg,20
2017/2018,Demetri Mitchell,Manchester United,64,LB,England,EPL,3,3,H,M,181cm,71kg,21
2017/2018,Abdelhamid Sabiri,Huddersfield Town,64,LM,Morocco,EPL,4,4,M,M,186cm,80kg,21
2017/2018,Harvey Barnes,Leicester City,64,LM,England,EPL,3,4,M,M,180cm,70kg,20
2017/2018,Aiden O'Neill,Burnley,64,CM,Australia,EPL,2,2,M,M,178cm,70kg,19
2017/2018,Chidiebere Nwakali,Manchester City,64,CM,Nigeria,EPL,2,3,H,H,173cm,68kg,21
2017/2018,Jonathan Leko,West Bromwich Albion,64,RW,England,EPL,3,4,M,M,182cm,64kg,19
2017/2018,Dan Agyei,Burnley,64,ST,England,EPL,2,3,H,M,183cm,77kg,20
2017/2018,Jonathan Bond,West Bromwich Albion,64,GK,England,EPL,1,2,M,M,193cm,84kg,25
2017/2018,Harvey Barnes,West Bromwich Albion,64,LM,England,EPL,3,4,M,M,180cm,70kg,20
2017/2018,George Thomas,Leicester City,63,RM,Wales,EPL,2,3,H,M,173cm,76kg,21
2017/2018,Tosin Adarabioyo,Manchester City,63,CB,England,EPL,2,3,M,M,196cm,80kg,20
2017/2018,Tafari Moore,Arsenal,63,RB,England,EPL,2,3,H,M,173cm,66kg,20
2017/2018,Jeff Reine-Adelaïde,Arsenal,63,RM,France,EPL,3,3,M,M,183cm,75kg,20
2017/2018,Arijanet Muric,Manchester City,63,GK,Switzerland,EPL,1,2,M,M,197cm,81kg,19
