season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2021/2022,Aaron Connolly,Brighton,70,ST,Republic of Ireland,EPL,2,3,M,L,175cm,73kg,22
2021/2022,Jakub Moder,Brighton,70,CDM,Poland,EPL,2,5,H,M,188cm,78kg,23
2021/2022,Tyrick Mitchell,Crystal Palace,70,LB,England,EPL,2,3,H,M,180cm,70kg,22
2021/2022,Max Kilman,Wolves,70,CB,England,EPL,2,4,L,M,195cm,80kg,25
2021/2022,Nuno Tavares,Arsenal,70,LB,Portugal,EPL,3,4,H,M,183cm,75kg,22
2021/2022,Fábio Silva,Wolves,70,ST,Portugal,EPL,3,4,M,H,185cm,75kg,19
2021/2022,Luke Thomas,Leicester City,70,LWB,England,EPL,2,2,H,H,177cm,68kg,20
2021/2022,Armando Broja,Southampton,70,ST,Albania,EPL,3,3,M,M,191cm,75kg,20
2021/2022,Halil Ibrahim Dervisoglu,Brentford,70,ST,Turkey,EPL,4,3,M,M,183cm,76kg,22
2021/2022,Facundo Pellistri,Manchester Utd,70,RM,Uruguay,EPL,3,3,H,M,175cm,65kg,20
2021/2022,Armando Broja,Chelsea,70,ST,Albania,EPL,3,3,M,M,191cm,75kg,20
2021/2022,Daniel Iversen,Leicester City,70,GK,Denmark,EPL,1,2,M,M,193cm,80kg,24
2021/2022,Pape Matar Sarr,Spurs,70,CM,Senegal,EPL,2,3,M,M,184cm,70kg,19
2021/2022,Brenden Aaronson,Leeds United,70,CAM,United States,EPL,3,3,H,M,178cm,66kg,21
2021/2022,Jordan Hugill,Norwich,70,ST,England,EPL,3,3,H,H,183cm,85kg,29
2021/2022,Sam McCallum,Norwich,70,LWB,England,EPL,3,3,M,H,183cm,73kg,21
2021/2022,Ante Palaversa,Manchester City,70,CM,Croatia,EPL,3,3,H,H,187cm,77kg,22
2021/2022,Leo Østigård,Brighton,70,CB,Norway,EPL,2,3,M,H,185cm,81kg,22
2021/2022,Rúnar Alex Rúnarsson,Arsenal,70,GK,Iceland,EPL,1,2,M,M,186cm,76kg,27
2021/2022,Rob Elliot,Watford,69,GK,Republic of Ireland,EPL,1,2,M,M,190cm,94kg,36
2021/2022,Ashley Fletcher,Watford,69,ST,England,EPL,3,2,M,L,188cm,78kg,26
2021/2022,Keinan Davis,Aston Villa,69,ST,England,EPL,3,2,M,M,191cm,75kg,24
2021/2022,Przemysław Płacheta,Norwich,69,LM,Poland,EPL,3,3,H,M,177cm,72kg,24
2021/2022,Nathan Ferguson,Crystal Palace,69,RB,England,EPL,2,3,M,H,178cm,70kg,21
2021/2022,Kjell Scherpen,Brighton,69,GK,Netherlands,EPL,1,5,M,M,202cm,85kg,22
2021/2022,Jeremy Ngakia,Watford,69,RB,England,EPL,2,2,H,M,178cm,73kg,21
2021/2022,Hayao Kawabe,Wolves,69,CM,Japan,EPL,3,3,M,M,178cm,70kg,26
2021/2022,Edo Kayembe,Watford,69,CDM,Congo DR,EPL,3,3,H,L,181cm,80kg,23
2021/2022,Philippe Sandler,Manchester City,69,CB,Netherlands,EPL,2,3,H,M,190cm,82kg,25
2021/2022,James Garner,Manchester Utd,69,CDM,England,EPL,3,3,M,M,182cm,80kg,21
2021/2022,Ian Poveda,Leeds United,69,RM,England,EPL,3,3,H,M,167cm,64kg,22
2021/2022,Rey Manaj,Watford,69,ST,Albania,EPL,3,4,M,M,182cm,76kg,25
2021/2022,Adalberto Peñaranda,Watford,69,ST,Venezuela,EPL,3,3,H,M,185cm,83kg,24
2021/2022,Aaron Hickey,Brentford,69,LB,Scotland,EPL,2,5,H,H,175cm,72kg,19
2021/2022,Leonardo B. Lohner Maia,Wolves,69,ST,Brazil,EPL,3,4,M,H,185cm,82kg,28
2021/2022,Deniz Undav,Brighton,69,ST,Germany,EPL,3,5,M,L,178cm,86kg,25
2021/2022,Jan Paul van Hecke,Brighton,69,CB,Netherlands,EPL,2,3,M,M,189cm,80kg,21
2021/2022,Mads Bech Sørensen,Brentford,68,CB,Denmark,EPL,2,3,L,M,193cm,92kg,23
2021/2022,Marcus Forss,Brentford,68,ST,Finland,EPL,2,3,H,H,182cm,76kg,22
2021/2022,Ben Johnson,West Ham,68,RB,England,EPL,2,4,H,M,180cm,69kg,22
2021/2022,Neco Williams,Liverpool,68,RB,Wales,EPL,2,3,M,M,183cm,72kg,21
2021/2022,Jamie Shackleton,Leeds United,68,CM,England,EPL,3,3,H,M,168cm,65kg,22
2021/2022,Amad Diallo,Manchester Utd,68,RM,Côte d'Ivoire,EPL,3,4,H,M,173cm,72kg,19
2021/2022,Ryan Giles,Wolves,68,LWB,England,EPL,3,2,H,M,183cm,72kg,22
2021/2022,Billy Arce,Brighton,68,CAM,Ecuador,EPL,3,3,M,M,178cm,66kg,23
2021/2022,Tahith Chong,Manchester Utd,68,LM,Netherlands,EPL,4,3,H,H,185cm,75kg,22
2021/2022,Ethan Ampadu,Chelsea,68,CB,Wales,EPL,2,3,M,M,183cm,78kg,21
2021/2022,Vakoun Issouf Bayo,Watford,68,ST,Côte d'Ivoire,EPL,3,3,M,M,184cm,82kg,25
2021/2022,Marlos Moreno,Manchester City,68,RW,Colombia,EPL,3,3,H,H,171cm,66kg,25
2021/2022,Arijanet Muric,Manchester City,68,GK,Kosovo,EPL,1,2,M,M,197cm,81kg,23
2021/2022,Pablo Moreno Taboada,Manchester City,68,ST,Spain,EPL,4,3,M,M,174cm,73kg,20
2021/2022,Michal Karbownik,Brighton,68,LB,Poland,EPL,2,3,H,H,175cm,65kg,21
2021/2022,Kacper Kozlowski,Brighton,68,CAM,Poland,EPL,4,4,H,M,178cm,68kg,18
2021/2022,Scott Carson,Manchester City,67,GK,England,EPL,1,3,M,M,190cm,86kg,36
2021/2022,Michael McGovern,Norwich,67,GK,Northern Ireland,EPL,1,3,M,M,191cm,89kg,37
2021/2022,Charlie Goode,Brentford,67,CB,England,EPL,2,2,M,M,196cm,75kg,26
2021/2022,Caoimhin Kelleher,Liverpool,67,GK,Republic of Ireland,EPL,1,3,M,M,188cm,74kg,23
2021/2022,Jack Clarke,Spurs,67,RM,England,EPL,3,4,M,L,181cm,74kg,21
2021/2022,Anthony Gordon,Everton,67,LM,England,EPL,3,3,H,M,185cm,70kg,21
2021/2022,Adam Idah,Norwich,67,ST,Republic of Ireland,EPL,2,3,H,M,190cm,83kg,21
2021/2022,Jacob Ramsey,Aston Villa,67,CAM,England,EPL,3,3,M,M,180cm,72kg,21
2021/2022,Crysencio Summerville,Leeds United,67,RM,Netherlands,EPL,3,3,H,L,174cm,64kg,20
2021/2022,Andrew Omobamidele,Norwich,67,CB,Republic of Ireland,EPL,2,3,M,H,188cm,79kg,19
2021/2022,Luka Ilic,Manchester City,67,CAM,Serbia,EPL,4,2,M,M,182cm,73kg,22
2021/2022,Ethan Laird,Manchester Utd,67,RWB,England,EPL,3,3,H,M,177cm,66kg,20
2021/2022,Sepp van den Berg,Liverpool,67,CB,Netherlands,EPL,2,3,M,M,194cm,78kg,20
2021/2022,Taylor Harwood-Bellis,Burnley,67,CB,England,EPL,2,3,H,M,188cm,72kg,20
2021/2022,Dujon Sterling,Chelsea,67,RB,England,EPL,3,3,M,M,180cm,72kg,22
2021/2022,Andi Zeqiri,Brighton,67,ST,Switzerland,EPL,3,4,H,L,185cm,80kg,22
2021/2022,Keane Lewis-Potter,Brentford,67,LW,England,EPL,3,3,H,M,170cm,67kg,21
2021/2022,Pontus Dahlberg,Watford,67,GK,Sweden,EPL,1,3,M,M,194cm,90kg,23
2021/2022,Jason Steele,Brighton,66,GK,England,EPL,1,3,M,M,188cm,79kg,31
2021/2022,Nathan Tella,Southampton,66,LM,England,EPL,3,2,H,L,173cm,70kg,22
2021/2022,Will Smallbone,Southampton,66,CM,Republic of Ireland,EPL,3,4,H,M,173cm,61kg,22
2021/2022,Kristoffer Klaesson,Leeds United,66,GK,Norway,EPL,1,2,M,M,189cm,76kg,21
2021/2022,Mads Roerslev,Brentford,66,RB,Denmark,EPL,3,3,M,M,184cm,67kg,22
2021/2022,Shandon Baptiste,Brentford,66,CM,Grenada,EPL,3,4,M,M,175cm,67kg,24
2021/2022,Taylor Richards,Brighton,66,CAM,England,EPL,3,3,H,M,180cm,78kg,21
2021/2022,Joe Gelhardt,Leeds United,66,ST,England,EPL,3,3,H,M,175cm,76kg,20
2021/2022,Jarrad Branthwaite,Everton,66,CB,England,EPL,2,5,M,H,195cm,74kg,19
2021/2022,Santiago Muñoz,Newcastle Utd,66,CAM,Mexico,EPL,2,3,M,M,179cm,67kg,19
2021/2022,Nathan Patterson,Everton,66,RB,Scotland,EPL,2,3,H,H,178cm,66kg,20
2021/2022,Jordi Osei-Tutu,Arsenal,66,RB,England,EPL,3,3,M,M,176cm,70kg,23
2021/2022,Dion Sanderson,Wolves,66,CB,England,EPL,2,3,M,M,188cm,78kg,22
2021/2022,Rodrigo Vilca,Newcastle Utd,66,CAM,Peru,EPL,2,3,M,M,175cm,68kg,23
2021/2022,Flynn Downes,West Ham,66,CDM,England,EPL,2,3,M,M,173cm,70kg,23
2021/2022,Mateusz Lis,Southampton,66,GK,Poland,EPL,1,2,M,M,192cm,83kg,25
2021/2022,Danel Sinani,Norwich,66,CAM,Luxembourg,EPL,3,3,M,M,185cm,73kg,25
2021/2022,Morgan Rogers,Manchester City,66,LW,England,EPL,3,4,M,M,187cm,80kg,19
2021/2022,Yan Bueno Couto,Manchester City,66,RB,Brazil,EPL,2,3,H,M,169cm,62kg,19
2021/2022,Juan Familia-Castillo,Chelsea,66,LWB,Netherlands,EPL,3,2,H,L,175cm,77kg,22
2021/2022,Gonçalo Cardoso,West Ham,66,CB,Portugal,EPL,2,3,L,M,189cm,83kg,21
2021/2022,Slobodan Tedic,Manchester City,66,ST,Serbia,EPL,3,4,M,M,191cm,80kg,22
2021/2022,Adam Phillips,Burnley,66,CM,England,EPL,3,3,M,M,180cm,76kg,24
2021/2022,Lee Grant,Manchester Utd,65,GK,England,EPL,1,4,M,M,193cm,83kg,39
2021/2022,David Martin,West Ham,65,GK,England,EPL,1,2,M,M,188cm,86kg,36
2021/2022,Joel Valencia,Brentford,65,LM,Ecuador,EPL,3,3,H,L,165cm,64kg,27
2021/2022,Remi Matthews,Crystal Palace,65,GK,England,EPL,1,3,M,M,192cm,78kg,28
2021/2022,Will Norris,Burnley,65,GK,England,EPL,1,3,M,M,195cm,81kg,28
2021/2022,Rocky Bushiri,Norwich,65,CB,Belgium,EPL,2,3,M,M,187cm,91kg,22
2021/2022,Bali Mumba,Norwich,65,RB,England,EPL,2,3,H,M,163cm,61kg,20
2021/2022,Ki-Jana Hoever,Wolves,65,RWB,Netherlands,EPL,2,3,M,M,183cm,72kg,20
2021/2022,Ellis Simms,Everton,65,ST,England,EPL,3,4,M,L,183cm,73kg,21
2021/2022,Anthony Elanga,Manchester Utd,65,LM,Sweden,EPL,3,3,H,M,180cm,70kg,20
2021/2022,Myles Peart-Harris,Brentford,65,CAM,England,EPL,2,3,M,L,187cm,70kg,19
2021/2022,Rhys Williams,Liverpool,65,CB,England,EPL,2,2,L,M,195cm,76kg,21
2021/2022,Scott Twine,Burnley,65,CM,England,EPL,3,3,H,M,174cm,69kg,22
2021/2022,Kelland Watts,Newcastle Utd,65,CB,England,EPL,2,4,M,M,192cm,75kg,22
2021/2022,Di'Shon Bernard,Manchester Utd,65,CB,England,EPL,2,3,H,M,189cm,81kg,21
2021/2022,Levi Colwill,Chelsea,65,CB,England,EPL,2,3,H,M,191cm,79kg,19
2021/2022,Darío Sarmiento,Manchester City,65,LW,Argentina,EPL,3,3,M,M,167cm,60kg,19
2021/2022,Connor Ronan,Wolves,65,CM,Republic of Ireland,EPL,3,3,H,M,170cm,70kg,24
2021/2022,Luke Bolton,Manchester City,64,RB,England,EPL,3,3,H,M,176cm,72kg,22
2021/2022,Eldin Jakupović,Leicester City,64,GK,Switzerland,EPL,1,2,M,M,191cm,85kg,37
2021/2022,Folarin Balogun,Arsenal,64,ST,England,EPL,3,4,H,M,179cm,70kg,20
2021/2022,Sam Greenwood,Leeds United,64,CF,England,EPL,2,4,H,M,180cm,75kg,20
2021/2022,Teden Mengi,Manchester Utd,64,CB,England,EPL,2,3,H,H,183cm,78kg,20
2021/2022,Yerson Mosquera,Wolves,64,CB,Colombia,EPL,2,3,M,H,187cm,76kg,21
2021/2022,Liam Delap,Manchester City,64,ST,England,EPL,2,4,H,M,186cm,72kg,19
2021/2022,Jayden Braaf,Manchester City,64,LW,Netherlands,EPL,4,4,H,M,179cm,68kg,19
2021/2022,Jarosław Jach,Crystal Palace,64,CB,Poland,EPL,2,2,H,M,192cm,78kg,28
2021/2022,Mads Bidstrup,Brentford,64,CDM,Denmark,EPL,3,3,M,M,178cm,74kg,21
2021/2022,Brandon Austin,Spurs,64,GK,England,EPL,1,2,M,M,188cm,75kg,23
2021/2022,Alfie Whiteman,Spurs,64,GK,England,EPL,1,2,M,M,189cm,84kg,23
2021/2022,Moisés Caicedo,Brighton,64,CM,Ecuador,EPL,3,3,H,H,178cm,73kg,20
2021/2022,Fabio Carvalho,Liverpool,64,CAM,England,EPL,3,4,M,M,178cm,63kg,19
2021/2022,George Hirst,Leicester City,64,ST,England,EPL,2,3,M,L,191cm,81kg,23
2021/2022,Ian Maatsen,Chelsea,64,LWB,Netherlands,EPL,2,4,H,M,173cm,57kg,20
2021/2022,Ethan Galbraith,Manchester Utd,64,CDM,Northern Ireland,EPL,2,3,M,H,175cm,67kg,21
2021/2022,Filip Stevanovic,Manchester City,64,LW,Serbia,EPL,4,3,M,M,177cm,71kg,19
2021/2022,Troy Parrott,Spurs,64,ST,Republic of Ireland,EPL,3,4,H,M,185cm,72kg,20
2021/2022,Leif Davis,Leeds United,64,LB,England,EPL,2,2,M,M,180cm,70kg,22
2021/2022,Tariq Uwakwe,Chelsea,63,LWB,England,EPL,3,3,M,M,183cm,64kg,22
2021/2022,Josh Eppiah,Leicester City,63,ST,Belgium,EPL,2,2,H,M,175cm,73kg,23
2021/2022,Dominic Thompson,Brentford,63,LB,England,EPL,2,2,H,M,183cm,75kg,21
2021/2022,Kyle John,Everton,63,RB,England,EPL,2,2,H,M,176cm,68kg,21
2021/2022,Cody Drameh,Leeds United,63,RB,England,EPL,2,3,H,M,184cm,73kg,20
2021/2022,Cole Palmer,Manchester City,63,RW,England,EPL,3,3,M,M,189cm,74kg,20
2021/2022,Dane Scarlett,Spurs,63,ST,England,EPL,3,3,H,M,179cm,73kg,18
2021/2022,Toti António Gomes,Wolves,63,CB,Portugal,EPL,2,3,M,M,187cm,83kg,23
2021/2022,Patrik Gunnarsson,Brentford,63,GK,Iceland,EPL,1,3,M,M,190cm,79kg,21
2021/2022,Ellery Balcombe,Brentford,63,GK,England,EPL,1,3,M,M,190cm,92kg,22
2021/2022,Callum Wright,Leicester City,63,CM,England,EPL,3,3,M,M,182cm,72kg,22
2021/2022,Gavin Bazunu,Southampton,63,GK,Republic of Ireland,EPL,1,2,M,M,189cm,78kg,20
2021/2022,Nathan Bishop,Manchester Utd,63,GK,England,EPL,1,3,M,M,185cm,72kg,22
2021/2022,Matthew Smith,Arsenal,63,CDM,England,EPL,2,3,M,M,176cm,70kg,21
2021/2022,Harry Lewis,Southampton,62,GK,England,EPL,1,3,M,M,191cm,77kg,24
2021/2022,Bruno Jordão,Wolves,62,CM,Portugal,EPL,3,3,M,M,180cm,73kg,23
2021/2022,Luka Racic,Brentford,62,CB,Denmark,EPL,2,3,M,M,187cm,74kg,23
2021/2022,Jan Žambůrek,Brentford,62,CAM,Czech Republic,EPL,2,3,H,M,175cm,61kg,21
2021/2022,Harvey White,Spurs,62,CDM,England,EPL,3,3,M,M,178cm,70kg,20
2021/2022,Ryan Astley,Everton,62,CB,Wales,EPL,2,3,M,M,184cm,70kg,20
2021/2022,Anthony Glennon,Burnley,62,LB,England,EPL,2,3,M,M,181cm,72kg,22
2021/2022,Elliot Anderson,Newcastle Utd,62,CAM,Scotland,EPL,2,3,H,M,175cm,63kg,19
2021/2022,Hannibal Mejbri,Manchester Utd,62,CAM,Tunisia,EPL,3,3,H,M,182cm,70kg,19
2021/2022,Cătălin Cîrjan,Arsenal,62,CM,Romania,EPL,3,3,M,M,174cm,60kg,19
2021/2022,Shola Shoretire,Manchester Utd,62,RM,England,EPL,3,4,M,M,175cm,70kg,18
2021/2022,Oskar Buur Rasmussen,Wolves,62,RB,Denmark,EPL,3,3,H,M,180cm,77kg,24
2021/2022,Meritan Shabani,Wolves,62,CAM,Germany,EPL,3,3,H,M,185cm,78kg,23
2021/2022,Luke Matheson,Wolves,62,RWB,England,EPL,3,2,M,M,168cm,62kg,19
2021/2022,Leo Hjelde,Leeds United,62,CB,Norway,EPL,2,3,M,M,188cm,75kg,18
2021/2022,Charlie Cresswell,Leeds United,62,CB,England,EPL,2,3,M,M,191cm,75kg,19
2021/2022,Samuel Edozie,Manchester City,62,LW,England,EPL,3,2,M,M,167cm,71kg,19
2021/2022,Tino Anjorin,Chelsea,62,CAM,England,EPL,3,3,H,M,186cm,74kg,20
2021/2022,Reece Devine,Manchester Utd,62,LWB,England,EPL,2,3,H,M,185cm,70kg,20
2021/2022,Vítezslav Jaroš,Liverpool,62,GK,Czech Republic,EPL,1,3,M,M,190cm,74kg,20
2021/2022,Jamie Bowden,Spurs,62,CDM,Republic of Ireland,EPL,2,3,M,M,183cm,78kg,20
2021/2022,J'Neil Bennett,Spurs,62,LM,England,EPL,3,3,H,L,180cm,75kg,20
2021/2022,Matija Šarkic,Wolves,62,GK,Montenegro,EPL,1,2,M,M,195cm,76kg,24
2021/2022,D'Mani Bughail-Mellor,Manchester Utd,62,ST,England,EPL,2,3,H,H,180cm,75kg,21
2021/2022,Frederik Alves,West Ham,62,CB,Denmark,EPL,2,2,M,M,189cm,78kg,22
2021/2022,Miguel Azeez,Arsenal,62,CM,England,EPL,3,3,H,M,180cm,75kg,19
2021/2022,Ayodeji Sotona,Brentford,62,LM,Republic of Ireland,EPL,3,2,M,M,179cm,63kg,19
2021/2022,Niels Nkounkou,Everton,62,LB,France,EPL,3,2,H,M,180cm,78kg,21
2021/2022,Nathan Broadhead,Everton,62,LM,Wales,EPL,3,4,M,M,178cm,73kg,24
2021/2022,Nathan Trott,West Ham,62,GK,England,EPL,1,3,M,M,188cm,75kg,23
2021/2022,Kayne Ramsay,Southampton,62,RB,England,EPL,2,2,M,M,184cm,66kg,21
2021/2022,Jake Vokins,Southampton,62,LB,England,EPL,2,3,H,M,180cm,70kg,22
2021/2022,Josh Martin,Norwich,62,RW,England,EPL,3,4,H,M,177cm,70kg,20
2021/2022,Malachi Fagan-Walcott,Spurs,61,CB,England,EPL,2,3,M,M,185cm,80kg,20
2021/2022,Bobby Thomas,Burnley,61,CB,England,EPL,2,3,M,M,186cm,77kg,21
2021/2022,Arthur Okonkwo,Arsenal,61,GK,England,EPL,1,2,M,M,196cm,83kg,20
2021/2022,Zak Swanson,Arsenal,61,RB,England,EPL,2,3,M,H,189cm,75kg,21
2021/2022,Robert Street,Crystal Palace,61,ST,England,EPL,2,3,H,M,188cm,70kg,20
2021/2022,Tino Livramento,Southampton,61,RB,England,EPL,2,4,H,M,173cm,65kg,19
2021/2022,Remi Savage,Newcastle Utd,61,CB,England,EPL,2,2,M,M,185cm,70kg,20
2021/2022,Jesurun Rak-Sakyi,Crystal Palace,61,RW,England,EPL,3,3,H,M,178cm,73kg,19
2021/2022,Tiago C¸ukur,Watford,61,ST,Turkey,EPL,3,2,M,M,196cm,93kg,19
2021/2022,Indiana Vassilev,Aston Villa,61,LW,United States,EPL,3,3,H,L,175cm,65kg,21
2021/2022,Taylor Perry,Wolves,61,CAM,England,EPL,2,3,M,M,180cm,72kg,20
2021/2022,Khanya Leshabela,Leicester City,61,CAM,South Africa,EPL,3,3,M,M,175cm,72kg,22
2021/2022,Lewis Cass,Newcastle Utd,61,CB,England,EPL,2,3,H,M,186cm,74kg,22
2021/2022,Luke McNally,Burnley,61,CB,Republic of Ireland,EPL,2,2,M,M,191cm,86kg,22
2021/2022,Tom Dele-Bashiru,Watford,61,CM,Nigeria,EPL,2,2,M,M,183cm,68kg,22
2021/2022,Julio César Enciso,Brighton,61,RW,Paraguay,EPL,3,3,H,M,178cm,70kg,18
2021/2022,Will Ferry,Southampton,61,LM,Republic of Ireland,EPL,3,3,M,M,173cm,70kg,22
2021/2022,Nya Kirby,Crystal Palace,60,LM,England,EPL,3,2,M,L,174cm,66kg,22
2021/2022,George McEachran,Chelsea,60,CM,England,EPL,3,3,M,M,172cm,65kg,21
2021/2022,Ryan Cassidy,Watford,60,ST,Republic of Ireland,EPL,3,3,M,M,173cm,69kg,21
2021/2022,Anthony Gomez Mancini,Burnley,60,CM,France,EPL,3,3,M,M,176cm,64kg,21
2021/2022,James Olayinka,Arsenal,60,CM,England,EPL,3,4,H,M,175cm,70kg,21
2021/2022,Joel López Salguero,Arsenal,60,LB,Spain,EPL,2,3,H,M,179cm,75kg,20
2021/2022,Kwadwo Baah,Watford,60,LM,England,EPL,3,2,H,M,183cm,75kg,19
2021/2022,Caleb Watts,Southampton,60,CM,Australia,EPL,2,3,M,M,178cm,73kg,20
2021/2022,Max Thompson,Burnley,60,ST,England,EPL,2,3,M,M,177cm,75kg,20
2021/2022,Thanawat Suengchitthawon,Leicester City,60,CAM,Thailand,EPL,2,3,M,M,167cm,56kg,22
2021/2022,Jack Jenkins,Leeds United,60,CDM,England,EPL,2,3,M,H,176cm,70kg,20
2021/2022,Dillon Hoogewerf,Manchester Utd,60,RM,Netherlands,EPL,2,3,H,M,165cm,60kg,19
2021/2022,Vontae Daley-Campbell,Leicester City,60,RB,England,EPL,2,3,M,M,177cm,74kg,21
2021/2022,Lewis Richardson,Burnley,60,ST,England,EPL,2,3,M,M,179cm,70kg,19
2021/2022,Fitzpatrick,Norwich,60,RM,Scotland,EPL,3,4,H,M,177cm,72kg,21
2021/2022,Joseph Anang,West Ham,60,GK,England,EPL,1,1,M,M,183cm,78kg,21
2021/2022,Conor Coventry,West Ham,60,CM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,22
2021/2022,Jonathan Dinzeyi,Arsenal,60,CB,England,EPL,2,3,M,M,183cm,83kg,22
2021/2022,Tyreik Wright,Aston Villa,60,RM,Republic of Ireland,EPL,3,3,H,M,179cm,72kg,20
2021/2022,Mattie Pollock,Watford,60,CB,England,EPL,2,2,L,M,190cm,80kg,20
2021/2022,Jacob Bedeau,Burnley,59,CB,England,EPL,2,3,M,M,182cm,78kg,22
2021/2022,Jon Russell,Chelsea,59,CM,England,EPL,2,3,M,M,188cm,81kg,21
2021/2022,Karl Hein,Arsenal,59,GK,Estonia,EPL,1,2,M,M,193cm,77kg,20
2021/2022,Ben Cottrell,Arsenal,59,CAM,England,EPL,2,3,M,M,166cm,60kg,20
2021/2022,Ulrick Eneme-Ella,Brighton,59,CAM,France,EPL,3,2,H,M,184cm,75kg,21
2021/2022,Armstrong Okoflex,West Ham,59,LM,Republic of Ireland,EPL,3,3,H,M,186cm,72kg,20
2021/2022,Scott Banks,Crystal Palace,59,LM,Scotland,EPL,3,2,M,M,183cm,72kg,20
2021/2022,Charlie Wiggett,Newcastle Utd,59,LB,England,EPL,2,3,M,M,173cm,64kg,19
2021/2022,Josh Brooking,Chelsea,59,CB,England,EPL,2,3,M,M,185cm,70kg,19
2021/2022,Dani van den Heuvel,Leeds United,59,GK,Netherlands,EPL,1,3,M,M,184cm,72kg,18
2021/2022,Fin Stevens,Brentford,59,RB,Wales,EPL,2,3,M,H,173cm,73kg,19
2021/2022,Maxwell Haygarth,Brentford,59,RW,England,EPL,3,4,M,M,176cm,64kg,20
2021/2022,Hugo Bueno López,Wolves,59,LWB,Spain,EPL,2,3,M,M,180cm,73kg,19
2021/2022,Matthew Bondswell,Newcastle Utd,59,LB,England,EPL,2,3,M,M,183cm,77kg,20
2021/2022,Jeremy Sarmiento,Brighton,59,RW,England,EPL,2,3,M,M,182cm,72kg,19
2021/2022,Leighton Clarkson,Liverpool,59,CDM,England,EPL,2,2,M,M,175cm,66kg,20
2021/2022,Jake Cain,Liverpool,59,CAM,England,EPL,3,3,H,M,176cm,62kg,20
2021/2022,Paul Glatzel,Liverpool,59,ST,Germany,EPL,3,3,M,M,174cm,67kg,21
2021/2022,Mohammed Sangare,Newcastle Utd,58,CM,Liberia,EPL,2,3,M,M,191cm,83kg,23
2021/2022,Ali Reghba,Leicester City,58,CF,Republic of Ireland,EPL,3,2,M,M,180cm,72kg,22
2021/2022,Jack Young,Newcastle Utd,58,CM,England,EPL,2,4,M,M,171cm,64kg,21
2021/2022,Harrison Ashby,West Ham,58,RB,Scotland,EPL,2,3,M,M,180cm,75kg,20
2021/2022,Haydon Roberts,Brighton,58,CB,England,EPL,2,3,M,M,180cm,70kg,20
2021/2022,Lewis Gordon,Brentford,58,LB,Scotland,EPL,2,2,H,M,170cm,64kg,21
2021/2022,Dilan Markanday,Spurs,58,RM,England,EPL,3,3,M,M,175cm,70kg,20
2021/2022,Archie Mair,Norwich,58,GK,Scotland,EPL,1,3,M,M,198cm,86kg,21
2021/2022,Dan Langley,Newcastle Utd,58,GK,England,EPL,1,3,M,M,201cm,83kg,21
2021/2022,Chem Campbell,Wolves,58,CAM,Wales,EPL,4,4,M,M,180cm,72kg,19
2021/2022,Christian Marques,Wolves,58,CB,Portugal,EPL,2,3,L,M,187cm,75kg,19
2021/2022,Kion Etete,Spurs,58,ST,England,EPL,3,2,M,M,194cm,70kg,20
2021/2022,Andreas Søndergaard,Wolves,58,GK,Denmark,EPL,1,3,M,M,188cm,75kg,21
2021/2022,Alex Robertson,Manchester City,58,CM,England,EPL,2,3,M,M,176cm,66kg,19
2021/2022,Calvin Ramsay,Liverpool,58,RB,Scotland,EPL,2,2,H,H,177cm,68kg,18
2021/2022,Mésaque Geremias Djú,West Ham,57,RM,Portugal,EPL,3,2,H,M,178cm,63kg,23
2021/2022,Ajibola Alese,West Ham,57,CB,England,EPL,2,3,M,M,185cm,70kg,21
2021/2022,Brooklyn Lyons-Foster,Spurs,57,CB,England,EPL,2,3,M,H,185cm,74kg,21
2021/2022,Morgan Boyes,Liverpool,57,CB,Wales,EPL,2,2,L,M,179cm,65kg,21
2021/2022,Billy Koumetio,Liverpool,57,CB,France,EPL,2,3,M,M,195cm,81kg,19
2021/2022,Flynn Clarke,Norwich,57,CAM,England,EPL,2,2,H,L,169cm,58kg,19
2021/2022,Caleb Chukwuemeka,Aston Villa,57,ST,England,EPL,3,4,H,L,190cm,70kg,20
2021/2022,Elijah Dixon-Bonner,Liverpool,57,CDM,England,EPL,2,2,M,M,180cm,66kg,21
2021/2022,Iker Pozo La Rosa,Manchester City,57,CDM,Spain,EPL,2,3,M,M,178cm,74kg,21
2021/2022,Tom Clayton,Liverpool,57,CB,Scotland,EPL,2,2,M,M,183cm,71kg,21
2021/2022,Billy Crellin,Everton,57,GK,England,EPL,1,3,M,M,185cm,70kg,21
2021/2022,Reda Khadra,Brighton,57,CAM,Germany,EPL,2,3,M,M,180cm,72kg,20
2021/2022,Maurizio Pochettino,Watford,56,RM,Argentina,EPL,3,3,M,M,182cm,73kg,21
2021/2022,Dynel Simeu,Southampton,56,CB,England,EPL,2,2,M,M,187cm,75kg,20
2021/2022,Pierre Ekwah Elimby,West Ham,56,CDM,France,EPL,2,3,M,M,187cm,76kg,20
2021/2022,Jake Turner,Newcastle Utd,56,GK,England,EPL,1,3,M,M,194cm,82kg,23
2021/2022,Jensen Weir,Brighton,56,CM,England,EPL,2,3,M,M,178cm,70kg,20
2021/2022,Daniel Adshead,Norwich,56,CM,England,EPL,3,2,H,M,178cm,70kg,20
