season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2022/2023,Mark Gillespie,Newcastle Utd,67,GK,England,EPL,1,3,M,M,192cm,83kg,31
2022/2023,Leonardo B. Lohner Maia,Wolves,67,ST,Brazil,EPL,3,4,M,H,185cm,82kg,29
2022/2023,Jordan Smith,Nott'm Forest,67,GK,England,EPL,1,4,M,M,183cm,75kg,28
2022/2023,Charlie Goode,Brentford,67,CB,England,EPL,2,2,M,M,196cm,75kg,27
2022/2023,Sam Greenwood,Leeds United,67,CAM,England,EPL,3,5,H,M,180cm,75kg,21
2022/2023,Teden Mengi,Manchester Utd,67,CB,England,EPL,2,3,H,H,183cm,78kg,21
2022/2023,Darío Sarmiento,Manchester City,67,RM,Argentina,EPL,3,3,H,M,170cm,60kg,20
2022/2023,Elliot Anderson,Newcastle Utd,67,LW,Scotland,EPL,3,4,H,M,179cm,63kg,20
2022/2023,Cole Palmer,Manchester City,67,RW,England,EPL,4,3,M,M,189cm,74kg,21
2022/2023,Matthew Longstaff,Newcastle Utd,67,CM,England,EPL,2,3,M,M,171cm,65kg,23
2022/2023,Kaine Kesler Hayden,Aston Villa,67,RWB,England,EPL,3,3,H,M,175cm,62kg,20
2022/2023,Alex Mighten,Nott'm Forest,67,LW,England,EPL,4,2,H,M,172cm,70kg,21
2022/2023,Conor Coventry,West Ham,66,CM,Republic of Ireland,EPL,2,3,M,M,177cm,65kg,23
2022/2023,Loïc Mbe Soh,Nott'm Forest,66,CB,France,EPL,2,2,L,H,187cm,86kg,21
2022/2023,Nathan Patterson,Everton,66,RB,Scotland,EPL,2,3,H,H,183cm,66kg,21
2022/2023,Santiago Muñoz,Newcastle Utd,66,ST,Mexico,EPL,3,3,M,M,179cm,67kg,20
2022/2023,Morgan Rogers,Manchester City,66,LW,England,EPL,3,4,H,M,187cm,80kg,20
2022/2023,Jeremy Sarmiento,Brighton,66,RM,Ecuador,EPL,3,3,M,M,183cm,73kg,20
2022/2023,David Datro Fofana,Chelsea,66,ST,Côte d'Ivoire,EPL,3,3,M,L,181cm,82kg,20
2022/2023,Gabriel Slonina,Chelsea,66,GK,United States,EPL,1,2,M,M,193cm,89kg,19
2022/2023,Scott Carson,Manchester City,65,GK,England,EPL,1,3,M,M,190cm,86kg,37
2022/2023,Harry Arter,Nott'm Forest,65,CDM,Republic of Ireland,EPL,3,5,M,H,176cm,70kg,33
2022/2023,Jason Steele,Brighton,65,GK,England,EPL,1,3,M,M,188cm,79kg,32
2022/2023,Kristoffer Klaesson,Leeds United,65,GK,Norway,EPL,1,2,M,M,189cm,76kg,22
2022/2023,Leo Hjelde,Leeds United,65,CB,Norway,EPL,2,3,M,M,188cm,75kg,19
2022/2023,Malcolm Ebiowei,Crystal Palace,65,RM,England,EPL,3,3,H,M,185cm,80kg,19
2022/2023,Theo Corbeanu,Wolves,65,RW,Canada,EPL,3,5,H,M,188cm,77kg,21
2022/2023,Sylvester Jasper,Fulham,65,RM,Bulgaria,EPL,4,4,H,M,172cm,71kg,22
2022/2023,Rhys Williams,Liverpool,65,CB,England,EPL,2,2,L,M,195cm,76kg,22
2022/2023,Yerson Mosquera,Wolves,64,CB,Colombia,EPL,2,3,M,H,187cm,76kg,22
2022/2023,Brandon Austin,Spurs,64,GK,England,EPL,1,2,M,M,188cm,75kg,24
2022/2023,Harvey White,Spurs,64,CDM,England,EPL,3,3,M,M,178cm,70kg,21
2022/2023,Matthew Smith,Arsenal,64,CM,England,EPL,2,3,M,M,176cm,70kg,22
2022/2023,Kyle John,Everton,64,RB,England,EPL,2,2,H,M,176cm,68kg,22
2022/2023,James Hill,AFC Bournemouth,64,CB,England,EPL,2,3,M,M,184cm,73kg,21
2022/2023,Karl Hein,Arsenal,64,GK,Estonia,EPL,1,3,M,M,193cm,77kg,21
2022/2023,Calvin Ramsay,Liverpool,64,RB,Scotland,EPL,2,3,H,M,177cm,68kg,19
2022/2023,Shola Shoretire,Manchester Utd,64,RM,England,EPL,3,4,M,M,175cm,70kg,19
2022/2023,Boubacar Traoré,Wolves,64,CM,Mali,EPL,2,2,M,M,183cm,67kg,21
2022/2023,Carney Chukwuemeka,Chelsea,64,CM,England,EPL,4,4,L,L,185cm,70kg,19
2022/2023,Joseph Anang,West Ham,64,GK,England,EPL,1,2,M,M,183cm,78kg,22
2022/2023,Naouirou Ahamada,Crystal Palace,64,CM,France,EPL,2,3,H,M,183cm,73kg,21
2022/2023,Jamie Bowden,Spurs,63,CM,Republic of Ireland,EPL,2,3,M,M,183cm,78kg,21
2022/2023,Julio César Enciso,Brighton,63,RM,Paraguay,EPL,3,3,H,M,168cm,64kg,19
2022/2023,Alfie Whiteman,Spurs,63,GK,England,EPL,1,2,M,M,189cm,84kg,24
2022/2023,Billy Koumetio,Liverpool,63,CB,France,EPL,2,3,M,M,195cm,81kg,20
2022/2023,Miguel Azeez,Arsenal,63,CM,England,EPL,3,3,H,M,180cm,65kg,20
2022/2023,Dango Ouattara,AFC Bournemouth,63,ST,Burkina Faso,EPL,2,3,M,M,177cm,71kg,21
2022/2023,Harvey Vale,Chelsea,63,LW,England,EPL,3,4,H,M,180cm,68kg,19
2022/2023,Jake Cain,Liverpool,62,CM,England,EPL,3,3,M,H,176cm,62kg,21
2022/2023,Harrison Ashby,West Ham,62,RB,Scotland,EPL,2,3,H,M,180cm,75kg,21
2022/2023,Andy Lonergan,Everton,62,GK,England,EPL,1,1,M,M,192cm,87kg,39
2022/2023,Kaide Gordon,Liverpool,62,RW,England,EPL,3,3,H,M,173cm,65kg,18
2022/2023,Romeo Lavia,Southampton,62,CDM,Belgium,EPL,2,3,M,H,181cm,75kg,19
2022/2023,Indiana Vassilev,Aston Villa,62,RM,United States,EPL,3,3,H,L,175cm,65kg,22
2022/2023,Aaron Ramsey,Aston Villa,62,CM,England,EPL,4,3,H,M,181cm,73kg,20
2022/2023,Khanya Leshabela,Leicester City,62,CAM,South Africa,EPL,3,3,M,M,175cm,72kg,23
2022/2023,Fin Stevens,Brentford,62,RWB,Wales,EPL,2,3,H,M,173cm,73kg,20
2022/2023,Harrison Ashby,Newcastle Utd,62,RB,Scotland,EPL,2,3,H,M,180cm,75kg,21
2022/2023,Ateef Konaté,Nott'm Forest,61,CAM,France,EPL,3,3,M,M,179cm,66kg,22
2022/2023,Aaron Pressley,Brentford,61,ST,Scotland,EPL,2,3,M,L,189cm,75kg,21
2022/2023,Sammy Braybrooke,Leicester City,61,CM,England,EPL,2,3,M,M,184cm,66kg,19
2022/2023,Luke Harris,Fulham,61,CAM,Wales,EPL,2,3,M,M,168cm,63kg,18
2022/2023,Paris Maghoma,Brentford,61,CM,England,EPL,3,3,M,M,178cm,75kg,22
2022/2023,Sonny Hilton,Fulham,61,CAM,England,EPL,2,3,H,M,165cm,57kg,22
2022/2023,Owen Beck,Liverpool,61,LB,Wales,EPL,2,2,H,M,181cm,74kg,20
2022/2023,Yasin Ayari,Brighton,61,CM,Sweden,EPL,2,2,M,M,172cm,69kg,19
2022/2023,Salah-Eddine Oulad M'Hand,Arsenal,61,CM,Netherlands,EPL,3,4,H,M,177cm,69kg,19
2022/2023,Hugo Bueno,Wolves,60,LWB,Spain,EPL,3,3,H,M,180cm,73kg,20
2022/2023,Chem Campbell,Wolves,60,CAM,Wales,EPL,4,4,H,M,180cm,72kg,20
2022/2023,Luke Matheson,Wolves,60,RB,England,EPL,3,2,M,M,168cm,62kg,20
2022/2023,Thanawat Suengchitthawon,Leicester City,60,CAM,Thailand,EPL,2,3,M,M,167cm,62kg,23
2022/2023,Alfie Devine,Spurs,60,CAM,England,EPL,2,3,H,M,180cm,70kg,18
2022/2023,James Norris,Liverpool,60,LB,England,EPL,2,3,H,M,178cm,73kg,20
2022/2023,Tyreik Wright,Aston Villa,60,RM,Republic of Ireland,EPL,3,3,M,M,179cm,72kg,21
2022/2023,Tyler Onyango,Everton,60,CM,England,EPL,2,3,H,M,196cm,75kg,20
2022/2023,Armstrong Okoflex,West Ham,60,LM,Republic of Ireland,EPL,3,3,H,M,186cm,72kg,21
2022/2023,Matthew Cox,Brentford,59,GK,England,EPL,1,3,M,M,182cm,74kg,20
2022/2023,Evan Ferguson,Brighton,59,ST,Republic of Ireland,EPL,3,3,M,M,177cm,74kg,18
2022/2023,Alex Gilbert,Brentford,59,LW,Republic of Ireland,EPL,2,4,M,M,183cm,64kg,21
2022/2023,Odel Offiah,Brighton,59,CB,England,EPL,2,2,M,M,181cm,81kg,20
2022/2023,Garang Kuol,Newcastle Utd,59,LM,Australia,EPL,2,3,H,M,175cm,68kg,18
2022/2023,Daniel Oyegoke,Brentford,59,RWB,England,EPL,2,3,M,M,178cm,63kg,20
2022/2023,James Balagizi,Liverpool,59,CM,England,EPL,3,4,H,M,189cm,78kg,19
2022/2023,Stephenson,Newcastle Utd,59,ST,England,EPL,2,3,H,L,,0kg,123
2022/2023,Nathan Young-Coombes,Brentford,59,ST,England,EPL,2,3,M,L,175cm,64kg,20
2022/2023,Jhon Durán,Aston Villa,59,ST,Colombia,EPL,2,2,M,M,187cm,70kg,19
2022/2023,Bryan Fiabema,Chelsea,59,ST,Norway,EPL,3,4,M,M,182cm,82kg,20
2022/2023,Will Dennis,AFC Bournemouth,58,GK,England,EPL,1,3,M,M,188cm,79kg,22
2022/2023,Brooklyn Lyons-Foster,Spurs,58,CB,England,EPL,2,3,M,M,185cm,74kg,22
2022/2023,Pierre Ekwah Elimby,West Ham,58,CDM,France,EPL,2,3,M,M,187cm,76kg,21
2022/2023,Alex Robertson,Manchester City,58,CM,England,EPL,2,3,M,M,180cm,66kg,20
2022/2023,Killian Phillips,Crystal Palace,58,CM,Republic of Ireland,EPL,2,3,L,H,190cm,85kg,21
2022/2023,Sonny Perkins,Leeds United,58,ST,England,EPL,3,3,M,L,180cm,73kg,19
2022/2023,Tristan Crama,Brentford,58,CB,France,EPL,2,3,M,M,192cm,78kg,21
2022/2023,Lamare Bogarde,Aston Villa,58,CB,Netherlands,EPL,2,3,L,H,183cm,70kg,19
2022/2023,White,Newcastle Utd,58,CM,England,EPL,2,3,H,M,,0kg,123
2022/2023,Christian Marques,Wolves,58,CB,Portugal,EPL,2,3,L,M,187cm,75kg,20
2022/2023,Ryan Trevitt,Brentford,57,CAM,England,EPL,2,3,H,M,170cm,65kg,20
2022/2023,Jack Wells-Morrison,Crystal Palace,57,CM,England,EPL,3,3,M,M,180cm,73kg,19
2022/2023,Darko Gyabi,Leeds United,57,CM,England,EPL,2,3,H,H,196cm,80kg,19
2022/2023,Lewis Richards,Wolves,57,CB,Republic of Ireland,EPL,2,3,M,M,182cm,72kg,21
2022/2023,Thierry Small,Southampton,57,LWB,England,EPL,2,2,H,M,175cm,68kg,18
2022/2023,Dale Taylor,Nott'm Forest,56,ST,Northern Ireland,EPL,2,2,H,L,180cm,74kg,19
2022/2023,Lucas Bergström,Chelsea,56,GK,Finland,EPL,1,2,M,M,200cm,84kg,20
2022/2023,Max Woltman,Liverpool,56,ST,England,EPL,2,3,M,L,178cm,67kg,19
2022/2023,George Shelvey,Nott'm Forest,55,GK,England,EPL,1,3,M,M,188cm,77kg,22
2022/2023,Harry Birtwistle,Wolves,55,RWB,Singapore,EPL,2,3,H,M,180cm,77kg,19
2022/2023,Dexter Lembikisa,Wolves,55,RWB,Jamaica,EPL,2,5,H,M,177cm,68kg,19
2022/2023,Joshua Feeney,Aston Villa,55,CB,England,EPL,2,3,M,M,194cm,82kg,18
2022/2023,Tyler Roberts,Wolves,55,RW,Jamaica,EPL,3,4,H,M,177cm,70kg,19
2022/2023,Viljami Sinisalo,Aston Villa,55,GK,Finland,EPL,1,2,M,M,196cm,76kg,21
2022/2023,Oliver Hammond,Nott'm Forest,54,CM,England,EPL,2,2,M,M,179cm,64kg,20
2022/2023,Jackson Smith,Wolves,54,GK,England,EPL,1,2,M,M,187cm,76kg,21
2022/2023,Jamie Mullins,Brighton,54,CAM,Republic of Ireland,EPL,2,3,M,L,162cm,60kg,18
2022/2023,Diogo Pinheiro Monteiro,Leeds United,54,CB,Portugal,EPL,2,3,M,M,184cm,73kg,18
2022/2023,Dylan Reid,Crystal Palace,54,CDM,Scotland,EPL,2,3,M,M,181cm,68kg,18
2022/2023,Reece Welch,Everton,53,CB,England,EPL,2,3,M,M,196cm,94kg,19
2022/2023,Cieran Slicker,Manchester City,52,GK,Scotland,EPL,1,2,M,M,191cm,82kg,20
2022/2023,Isaac Price,Everton,50,CM,Northern Ireland,EPL,2,2,M,M,178cm,74kg,19
