season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2015/2016,Mings,Bournemouth,70,LB,England,EPL,2,3,M,M,196cm,80kg,23
2015/2016,Yedlin,Sunderland,70,RB,United States,EPL,3,3,H,M,173cm,73kg,22
2015/2016,Moore,Leicester City,70,CB,England,EPL,2,3,M,M,185cm,86kg,23
2015/2016,Bamford,Chelsea,70,ST,England,EPL,2,3,H,M,189cm,84kg,22
2015/2016,Hector,Chelsea,70,CB,Jamaica,EPL,2,3,M,M,193cm,82kg,23
2015/2016,Yedlin,Spurs,70,RB,United States,EPL,3,3,H,M,173cm,73kg,22
2015/2016,Fraser,Bournemouth,70,LM,Scotland,EPL,3,4,H,M,163cm,62kg,22
2015/2016,Sanogo,Arsenal,70,ST,France,EPL,3,3,M,M,193cm,74kg,23
2015/2016,Omeruo,Chelsea,70,CB,Nigeria,EPL,2,3,M,M,185cm,75kg,22
2015/2016,Elphick,Aston Villa,70,CB,England,EPL,2,3,M,H,187cm,86kg,28
2015/2016,Nkoudou,Spurs,70,LM,France,EPL,3,3,H,L,172cm,68kg,21
2015/2016,Yedlin,Newcastle Utd,70,RB,United States,EPL,3,3,H,M,173cm,73kg,22
2015/2016,King,Bournemouth,69,LM,Norway,EPL,3,2,M,M,180cm,74kg,24
2015/2016,James,Leicester City,69,CM,England,EPL,3,4,M,M,178cm,73kg,24
2015/2016,Bartley,Swansea City,69,CB,England,EPL,2,3,M,H,194cm,94kg,25
2015/2016,Bennett,Norwich City,69,RM,Jamaica,EPL,3,3,M,M,179cm,73kg,27
2015/2016,Elliot,Newcastle Utd,69,GK,Republic of Ireland,EPL,1,2,M,M,188cm,93kg,30
2015/2016,Kermorgant,Bournemouth,69,ST,France,EPL,2,3,H,H,184cm,84kg,34
2015/2016,Grabban,Norwich City,69,ST,Jamaica,EPL,3,3,H,L,183cm,78kg,28
2015/2016,Mavrias,Sunderland,69,RM,Greece,EPL,3,4,H,L,177cm,70kg,22
2015/2016,Powell,Manchester Utd,69,CAM,England,EPL,2,3,M,M,183cm,65kg,22
2015/2016,Hoban,Watford,69,CB,Republic of Ireland,EPL,2,3,M,M,188cm,83kg,22
2015/2016,Dummett,Newcastle Utd,69,LB,Wales,EPL,2,2,H,M,183cm,77kg,24
2015/2016,Lingard,Manchester Utd,69,CAM,England,EPL,3,3,M,L,173cm,58kg,23
2015/2016,Aké,Watford,69,LB,Netherlands,EPL,2,3,M,M,180cm,75kg,21
2015/2016,N'Jié,Spurs,69,ST,Cameroon,EPL,4,3,H,L,175cm,68kg,22
2015/2016,Martina,Southampton,69,RB,Netherlands Antilles,EPL,2,3,M,M,183cm,72kg,26
2015/2016,Obertan,Newcastle Utd,69,RM,France,EPL,4,3,M,L,186cm,83kg,27
2015/2016,Garbutt,Everton,69,LB,England,EPL,2,3,H,M,178cm,73kg,23
2015/2016,Ameobi,Newcastle Utd,69,LM,Nigeria,EPL,3,3,M,L,194cm,78kg,24
2015/2016,Aké,Bournemouth,69,LB,Netherlands,EPL,2,3,M,M,180cm,75kg,21
2015/2016,Janssen,Spurs,69,ST,Netherlands,EPL,2,4,H,M,184cm,80kg,21
2015/2016,Hanley,Newcastle Utd,69,CB,Scotland,EPL,2,3,L,M,191cm,76kg,24
2015/2016,O'Neil,Norwich City,68,CM,England,EPL,3,3,M,M,173cm,61kg,33
2015/2016,Doyley,Watford,68,CB,Jamaica,EPL,2,2,H,M,178cm,88kg,33
2015/2016,Hammond,Leicester City,68,CM,England,EPL,2,3,M,M,182cm,74kg,33
2015/2016,McCarthy,Crystal Palace,68,CB,Republic of Ireland,EPL,2,3,M,M,185cm,81kg,32
2015/2016,Tomlin,Bournemouth,68,CAM,England,EPL,3,3,M,M,180cm,74kg,27
2015/2016,Emnes,Swansea City,68,ST,Netherlands,EPL,4,3,M,L,180cm,66kg,27
2015/2016,Darlow,Newcastle Utd,68,GK,England,EPL,1,2,M,M,185cm,79kg,25
2015/2016,O'Kane,Bournemouth,68,CM,Republic of Ireland,EPL,3,4,M,M,173cm,84kg,25
2015/2016,Schlupp,Leicester City,68,LWB,Ghana,EPL,2,2,M,M,178cm,72kg,23
2015/2016,Lascelles,Newcastle Utd,68,CB,England,EPL,2,3,M,H,189cm,83kg,22
2015/2016,Guédioura,Watford,68,CM,Algeria,EPL,3,4,M,H,178cm,82kg,30
2015/2016,Bennett,Bournemouth,68,LB,England,EPL,2,3,H,M,178cm,75kg,26
2015/2016,Oulare,Watford,68,ST,Belgium,EPL,3,3,H,L,196cm,94kg,20
2015/2016,Chalobah,Chelsea,68,CM,England,EPL,2,3,M,M,185cm,75kg,21
2015/2016,Kane,Chelsea,68,RB,England,EPL,2,3,H,M,180cm,70kg,22
2015/2016,Rubén Sobrino,Manchester City,68,ST,Spain,EPL,3,3,M,M,185cm,73kg,23
2015/2016,Cook,Bournemouth,68,CM,England,EPL,2,4,M,H,174cm,66kg,19
2015/2016,Iheanacho,Manchester City,67,ST,Nigeria,EPL,3,3,H,M,185cm,73kg,19
2015/2016,Rudd,Norwich City,67,GK,England,EPL,1,3,M,M,191cm,85kg,25
2015/2016,Reed,Southampton,67,CDM,England,EPL,2,3,M,H,176cm,74kg,21
2015/2016,Teixeira,Liverpool,67,CAM,Portugal,EPL,3,3,H,M,177cm,76kg,23
2015/2016,Alli,Spurs,67,CM,England,EPL,3,3,H,M,187cm,73kg,20
2015/2016,Henry,West Ham,67,CB,Canada,EPL,2,2,M,M,184cm,82kg,23
2015/2016,Andreu,Norwich City,67,CAM,France,EPL,3,4,H,L,178cm,73kg,28
2015/2016,Konchesky,Leicester City,67,LB,England,EPL,2,3,M,M,178cm,69kg,35
2015/2016,Pudil,Watford,67,LB,Czech Republic,EPL,2,2,M,H,183cm,74kg,30
2015/2016,Armstrong,Newcastle Utd,67,ST,England,EPL,2,3,H,M,172cm,69kg,19
2015/2016,Tarashaj,Everton,67,CAM,Switzerland,EPL,2,4,H,L,176cm,76kg,21
2015/2016,Brown,Chelsea,67,LW,England,EPL,3,3,M,M,182cm,70kg,19
2015/2016,Dyer,Watford,66,LM,England,EPL,2,1,M,M,173cm,70kg,33
2015/2016,Anya,Watford,66,LWB,Scotland,EPL,2,3,H,M,168cm,72kg,28
2015/2016,MacDonald,Bournemouth,66,CM,Wales,EPL,3,3,M,H,185cm,72kg,27
2015/2016,Stanislas,Bournemouth,66,LM,England,EPL,4,3,H,M,183cm,76kg,26
2015/2016,Dawson,West Brom,66,RB,England,EPL,2,2,M,M,188cm,85kg,26
2015/2016,Browning,Everton,66,CB,England,EPL,2,3,M,M,181cm,,21
2015/2016,Isgrove,Southampton,66,RM,Wales,EPL,3,3,M,M,170cm,72kg,23
2015/2016,Rantie,Bournemouth,66,ST,South Africa,EPL,3,3,H,M,172cm,68kg,25
2015/2016,Pereira,Manchester Utd,66,CAM,Brazil,EPL,3,4,H,M,170cm,66kg,20
2015/2016,Wilson,Manchester Utd,66,ST,England,EPL,2,4,M,M,184cm,,20
2015/2016,Targett,Southampton,66,LB,England,EPL,2,2,M,M,183cm,70kg,20
2015/2016,Hamer,Leicester City,66,GK,England,EPL,1,3,M,M,193cm,78kg,28
2015/2016,Blackett,Manchester Utd,66,CB,England,EPL,2,3,M,M,188cm,87kg,22
2015/2016,Poyet,West Ham,66,CDM,Uruguay,EPL,2,3,M,M,183cm,74kg,21
2015/2016,Toral,Arsenal,66,CAM,Spain,EPL,3,4,M,M,191cm,73kg,21
2015/2016,Turnbull,Southampton,66,CB,England,EPL,2,2,M,M,185cm,,21
2015/2016,Success,Watford,66,RW,Nigeria,EPL,3,3,M,M,186cm,,20
2015/2016,Fernandes,West Ham,66,CAM,Switzerland,EPL,3,4,H,L,190cm,70kg,20
2015/2016,Gardner,Aston Villa,65,CDM,England,EPL,3,3,M,M,186cm,82kg,23
2015/2016,Appiah,Crystal Palace,65,ST,Ghana,EPL,2,4,H,L,180cm,78kg,25
2015/2016,Bigirimana,Newcastle Utd,65,CM,England,EPL,2,3,M,M,177cm,74kg,22
2015/2016,Brady,Norwich City,65,LWB,Republic of Ireland,EPL,3,4,M,M,175cm,69kg,24
2015/2016,Gazzaniga,Southampton,65,GK,Argentina,EPL,1,3,M,M,196cm,90kg,24
2015/2016,Toffolo,Norwich City,65,LB,England,EPL,2,2,H,M,183cm,71kg,20
2015/2016,Fryers,Crystal Palace,65,LB,England,EPL,2,2,M,M,183cm,75kg,23
2015/2016,Galloway,Everton,65,LB,England,EPL,2,3,M,M,186cm,74kg,20
2015/2016,McNair,Manchester Utd,65,CB,Northern Ireland,EPL,2,2,M,H,183cm,71kg,21
2015/2016,Pozo,Manchester City,65,CF,Spain,EPL,4,3,M,M,170cm,65kg,20
2015/2016,Roberts,Manchester City,65,RM,England,EPL,3,2,M,M,167cm,58kg,19
2015/2016,Barrow,Swansea City,65,RW,Gambia,EPL,3,2,H,M,176cm,63kg,23
2015/2016,Martinez,Arsenal,65,GK,Argentina,EPL,1,3,M,M,193cm,85kg,23
2015/2016,Lawrence,Leicester City,65,ST,Wales,EPL,2,4,M,M,175cm,75kg,22
2015/2016,Bigirimana,Newcastle Utd,65,CDM,England,EPL,2,3,M,M,177cm,74kg,22
2015/2016,Pantic,Chelsea,65,CAM,Serbia,EPL,3,4,M,M,180cm,68kg,19
2015/2016,McGovern,Norwich City,65,GK,Northern Ireland,EPL,1,3,M,M,191cm,89kg,31
2015/2016,McNair,Sunderland,65,CDM,Northern Ireland,EPL,2,2,M,H,183cm,71kg,21
2015/2016,Galloway,West Brom,65,LB,England,EPL,2,3,M,M,186cm,74kg,20
2015/2016,Thompson,Norwich City,64,CM,Wales,EPL,2,3,M,H,180cm,75kg,21
2015/2016,Barker,Manchester City,64,LM,England,EPL,2,3,M,M,175cm,68kg,19
2015/2016,Onomah,Spurs,64,CAM,England,EPL,3,3,M,L,180cm,64kg,19
2015/2016,Gomez,Liverpool,64,CB,England,EPL,2,3,M,M,185cm,77kg,19
2015/2016,Palmer,Chelsea,64,CAM,England,EPL,3,4,M,M,180cm,68kg,19
2015/2016,Inniss,Crystal Palace,64,CB,England,EPL,2,3,M,M,196cm,84kg,20
2015/2016,Murphy,Norwich City,64,LM,England,EPL,3,4,H,M,173cm,67kg,21
2015/2016,Maddison,Norwich City,64,CAM,England,EPL,3,3,M,M,179cm,73kg,19
2015/2016,Maitland-Niles,Arsenal,64,RM,England,EPL,3,4,M,M,184cm,70kg,18
2015/2016,Vuckic,Newcastle Utd,64,LW,Slovenia,EPL,3,3,M,M,186cm,83kg,23
2015/2016,Murphy,Norwich City,64,LM,England,EPL,3,3,H,M,173cm,67kg,21
2015/2016,Hyndman,Bournemouth,64,CM,United States,EPL,3,3,M,M,172cm,61kg,20
2015/2016,Cuevas,Chelsea,64,LB,Chile,EPL,3,3,H,M,175cm,65kg,21
2015/2016,Wright,Manchester City,63,GK,England,EPL,1,2,M,M,188cm,,38
2015/2016,Allsop,Bournemouth,63,GK,England,EPL,1,3,M,M,189cm,,23
2015/2016,Good,Newcastle Utd,63,CB,Australia,EPL,2,3,M,H,187cm,,23
2015/2016,Johnstone,Manchester Utd,63,GK,England,EPL,1,2,M,M,194cm,86kg,23
2015/2016,Loftus-Cheek,Chelsea,63,CM,England,EPL,2,4,M,M,190cm,71kg,20
2015/2016,Pennington,Everton,63,CB,England,EPL,2,2,M,M,185cm,77kg,21
2015/2016,Cain,Leicester City,63,CM,England,EPL,2,4,H,H,182cm,67kg,22
2015/2016,Varela,Manchester Utd,63,RB,Uruguay,EPL,2,3,M,H,171cm,69kg,23
2015/2016,Fulton,Swansea City,63,CM,Scotland,EPL,2,3,M,H,178cm,68kg,22
2015/2016,Stanek,Everton,63,GK,Czech Republic,EPL,1,3,M,M,192cm,83kg,20
2015/2016,Gooch,Sunderland,63,CAM,United States,EPL,3,4,M,M,173cm,69kg,20
2015/2016,Lewis,Watford,63,LW,England,EPL,3,3,M,M,178cm,69kg,19
2015/2016,Donacien,Aston Villa,63,CB,St Lucia,EPL,2,2,L,H,183cm,,22
2015/2016,Yeboah,Manchester City,63,ST,Ghana,EPL,3,2,H,M,169cm,,19
2015/2016,Birighitti,Swansea City,63,GK,Australia,EPL,1,2,M,M,189cm,86kg,25
2015/2016,Kean,Norwich City,62,GK,England,EPL,1,2,M,M,193cm,76kg,25
2015/2016,Siegrist,Aston Villa,62,GK,Switzerland,EPL,1,1,M,M,194cm,85kg,24
2015/2016,Nabi,West Brom,62,ST,England,EPL,3,3,M,M,176cm,70kg,22
2015/2016,Swift,Chelsea,62,CM,England,EPL,3,3,H,H,185cm,73kg,20
2015/2016,Grimes,Swansea City,62,CM,England,EPL,2,5,M,M,178cm,70kg,20
2015/2016,Seager,Southampton,62,ST,England,EPL,2,3,M,L,176cm,75kg,20
2015/2016,Cargill,Bournemouth,62,CB,England,EPL,2,3,M,H,192cm,87kg,20
2015/2016,Kenedy,Chelsea,62,ST,Brazil,EPL,3,4,M,L,181cm,77kg,20
2015/2016,Watmore,Sunderland,62,RW,England,EPL,3,3,M,M,175cm,72kg,22
2015/2016,Ambrose,Manchester City,62,ST,France,EPL,2,2,H,L,177cm,69kg,19
2015/2016,Hesketh,Southampton,62,CAM,England,EPL,3,3,H,L,173cm,63kg,20
2015/2016,Dionatan Teixeira,Stoke City,62,CB,Slovakia,EPL,2,3,M,M,193cm,80kg,23
2015/2016,Boga,Chelsea,62,CAM,France,EPL,3,3,M,M,172cm,68kg,19
2015/2016,Shenton,Stoke City,62,CM,England,EPL,3,3,M,M,175cm,77kg,18
2015/2016,Roberts,Newcastle Utd,62,CF,England,EPL,3,3,M,M,173cm,65kg,19
2015/2016,Reine-Adelaïde,Arsenal,62,CAM,France,EPL,3,3,M,M,184cm,75kg,18
2015/2016,Steer,Aston Villa,62,GK,England,EPL,1,2,M,M,182cm,80kg,23
2015/2016,Swift,Chelsea,62,LM,England,EPL,3,3,H,H,185cm,,20
2015/2016,Fofana,Manchester City,62,CM,France,EPL,3,3,H,H,183cm,77kg,21
2015/2016,Mousset,Bournemouth,62,ST,France,EPL,2,2,M,M,185cm,80kg,20
2015/2016,Solanke,Chelsea,62,ST,England,EPL,3,3,M,M,185cm,75kg,18
2015/2016,Angban,Chelsea,62,CDM,Ivory Coast,EPL,3,4,H,H,180cm,68kg,19
2015/2016,Tshibola,Aston Villa,62,CM,England,EPL,2,3,M,M,190cm,70kg,21
2015/2016,Jones,Norwich City,62,GK,England,EPL,1,3,M,M,191cm,83kg,29
2015/2016,Kapustka,Leicester City,62,LM,Poland,EPL,3,2,M,M,179cm,,19
2015/2016,McAleny,Everton,61,ST,England,EPL,2,3,M,L,172cm,66kg,23
2015/2016,Loza,Norwich City,61,ST,Jamaica,EPL,3,3,M,L,177cm,71kg,22
2015/2016,Haugaard,Stoke City,61,GK,Denmark,EPL,1,3,M,M,199cm,87kg,24
2015/2016,Evans,Manchester City,61,CM,England,EPL,2,2,M,M,184cm,76kg,21
2015/2016,Flannigan,Southampton,61,CM,England,EPL,2,3,M,M,180cm,71kg,20
2015/2016,Rossiter,Liverpool,61,CM,England,EPL,2,4,M,M,172cm,68kg,19
2015/2016,Ledson,Everton,61,CM,England,EPL,2,2,M,M,181cm,69kg,18
2015/2016,Hendrie,West Ham,61,LB,Scotland,EPL,2,4,M,H,178cm,70kg,21
2015/2016,Moha,Stoke City,61,LW,Morocco,EPL,3,3,M,M,178cm,72kg,20
2015/2016,Manu García,Manchester City,61,CAM,Spain,EPL,3,3,H,M,170cm,60kg,18
2015/2016,Bielik,Arsenal,61,CDM,Poland,EPL,3,3,M,M,189cm,78kg,18
2015/2016,Holgate,Everton,61,RB,England,EPL,2,3,M,H,181cm,63kg,19
2015/2016,Green,Aston Villa,61,LM,England,EPL,3,3,H,M,180cm,71kg,17
2015/2016,Chilwell,Leicester City,61,LB,England,EPL,2,3,M,M,178cm,72kg,19
2015/2016,Bachmann,Stoke City,61,GK,Austria,EPL,1,3,M,M,191cm,81kg,21
2015/2016,Kingsley,Swansea City,61,LB,Scotland,EPL,2,3,M,M,178cm,68kg,21
2015/2016,McAleny,Everton,61,LM,England,EPL,2,3,M,L,172cm,66kg,23
2015/2016,Akpom,Arsenal,61,ST,England,EPL,3,3,M,M,183cm,70kg,20
2015/2016,Musonda,Chelsea,60,CAM,Belgium,EPL,4,3,M,M,165cm,55kg,19
2015/2016,Mandron,Sunderland,60,ST,Scotland,EPL,2,2,M,M,191cm,82kg,21
2015/2016,Henen,Everton,60,LW,Belgium,EPL,4,4,M,M,185cm,75kg,20
2015/2016,Gape,Southampton,60,CM,England,EPL,2,3,M,M,180cm,70kg,21
2015/2016,Toney,Newcastle Utd,60,ST,England,EPL,2,1,H,H,185cm,72kg,20
2015/2016,Barmby,Leicester City,60,CAM,England,EPL,3,3,M,M,178cm,74kg,21
2015/2016,Dodoo,Leicester City,60,ST,England,EPL,2,3,H,M,183cm,70kg,20
2015/2016,Brannagan,Liverpool,60,CAM,England,EPL,2,3,H,M,180cm,71kg,20
2015/2016,Samuelsen,West Ham,60,RM,Norway,EPL,4,3,M,M,175cm,68kg,19
2015/2016,Sellars,Aston Villa,60,LM,England,EPL,2,2,M,M,173cm,73kg,20
2015/2016,Aina,Chelsea,60,RB,England,EPL,2,3,H,M,175cm,65kg,19
2015/2016,Jones,Liverpool,60,CB,England,EPL,2,3,M,M,190cm,75kg,20
2015/2016,Canós,Liverpool,60,RM,Spain,EPL,3,3,M,M,170cm,66kg,19
2015/2016,Rodríguez,Chelsea,60,ST,Colombia,EPL,4,2,M,L,180cm,69kg,20
2015/2016,Canós,Norwich City,60,RM,Spain,EPL,3,3,M,M,170cm,66kg,19
2015/2016,Spiegel,West Ham,59,GK,Switzerland,EPL,1,2,M,M,196cm,88kg,23
2015/2016,Lucas,Swansea City,59,CM,Wales,EPL,2,3,M,M,178cm,73kg,23
2015/2016,Blackman,Chelsea,59,GK,England,EPL,1,3,M,M,199cm,92kg,22
2015/2016,Hanley,Swansea City,59,LB,England,EPL,2,3,H,M,173cm,69kg,22
2015/2016,Lee,West Ham,59,ST,England,EPL,2,3,M,L,180cm,72kg,21
2015/2016,Chambers,West Ham,59,CB,England,EPL,2,3,M,M,186cm,83kg,20
2015/2016,Jones,West Brom,59,CB,England,EPL,2,3,M,M,183cm,76kg,20
2015/2016,McQueen,Southampton,59,LM,England,EPL,2,3,M,L,176cm,70kg,21
2015/2016,McCarthy,Southampton,59,CB,England,EPL,2,2,L,M,186cm,80kg,20
2015/2016,Grant,Everton,59,CDM,England,EPL,2,3,M,M,176cm,80kg,21
2015/2016,Duffus,Everton,59,ST,England,EPL,3,2,M,M,188cm,76kg,20
2015/2016,Veljkovic,Spurs,59,CB,Serbia,EPL,2,3,M,M,184cm,77kg,20
2015/2016,Rose,West Brom,59,GK,England,EPL,1,3,M,M,183cm,75kg,21
2015/2016,Nabi,West Brom,59,CM,England,EPL,2,3,M,M,180cm,76kg,19
2015/2016,Moore,Arsenal,59,RB,England,EPL,2,2,M,M,173cm,66kg,18
2015/2016,Robson,Sunderland,59,LB,England,EPL,2,3,M,M,178cm,75kg,20
2015/2016,Dowell,Everton,59,CAM,England,EPL,3,2,M,H,175cm,59kg,19
2015/2016,Robinson,Aston Villa,59,LM,England,EPL,2,2,M,M,178cm,75kg,21
2015/2016,Gollini,Aston Villa,59,GK,Italy,EPL,1,3,M,M,188cm,80kg,21
2015/2016,Alfei,Swansea City,58,RB,Wales,EPL,2,3,M,M,180cm,77kg,24
2015/2016,Bossaerts,Manchester City,58,CB,Belgium,EPL,2,3,M,M,184cm,,19
2015/2016,Eve,Stoke City,58,GK,Bermuda,EPL,1,2,M,M,193cm,85kg,21
2015/2016,McEvoy,Spurs,58,LM,Republic of Ireland,EPL,3,4,H,M,176cm,64kg,21
2015/2016,Honeyman,Sunderland,58,CAM,England,EPL,2,3,M,M,173cm,72kg,21
2015/2016,Smith,Sunderland,58,CM,England,EPL,2,3,M,M,180cm,,20
2015/2016,Costa,Bournemouth,58,LB,Italy,EPL,2,2,M,M,175cm,70kg,21
2015/2016,Winks,Spurs,58,CM,England,EPL,2,3,M,L,178cm,,20
2015/2016,Agnew,Sunderland,58,CM,England,EPL,2,3,M,M,178cm,72kg,21
2015/2016,Julio Pleguezuelo,Arsenal,58,RB,Spain,EPL,2,2,H,M,175cm,70kg,19
2015/2016,McGee,Spurs,58,GK,England,EPL,1,3,M,M,188cm,80kg,20
2015/2016,Page,West Ham,58,LB,England,EPL,2,3,M,M,178cm,72kg,20
2015/2016,Sergio Molina,Stoke City,58,CDM,Spain,EPL,2,3,M,M,177cm,63kg,20
2015/2016,Coulthirst,Spurs,58,LM,England,EPL,2,3,M,M,176cm,77kg,21
2015/2016,Morris,Norwich City,58,ST,England,EPL,2,3,M,M,185cm,85kg,20
2015/2016,Gilmartin,Watford,57,GK,Republic of Ireland,EPL,1,3,M,M,196cm,100kg,28
2015/2016,Sheehan,Swansea City,57,CM,Wales,EPL,2,3,M,M,178cm,75kg,21
2015/2016,Celina,Manchester City,57,CAM,Kosovo,EPL,2,3,M,M,173cm,68kg,19
2015/2016,Huddart,Arsenal,57,GK,England,EPL,1,3,M,M,191cm,75kg,19
2015/2016,McGrandles,Norwich City,57,CM,Scotland,EPL,3,3,H,H,183cm,68kg,20
2015/2016,Cullen,West Ham,57,CM,Republic of Ireland,EPL,2,3,M,M,175cm,70kg,20
2015/2016,Choudhury,Leicester City,57,CM,England,EPL,3,3,M,H,178cm,64kg,18
2015/2016,Knoyle,West Ham,57,RB,England,EPL,2,3,M,M,177cm,63kg,19
2015/2016,Vigouroux,Liverpool,57,GK,Chile,EPL,1,2,M,M,194cm,77kg,22
2015/2016,Williams,Liverpool,57,CB,Wales,EPL,2,3,M,M,188cm,68kg,20
2015/2016,Choudhury,Leicester City,57,CDM,England,EPL,3,3,M,H,178cm,64kg,18
2015/2016,Allassani,Crystal Palace,56,LM,England,EPL,2,3,M,M,170cm,70kg,20
2015/2016,Jakubiak,Watford,56,ST,Scotland,EPL,2,3,M,M,177cm,66kg,19
2015/2016,Miller,Spurs,56,CAM,England,EPL,2,2,M,M,175cm,70kg,19
2015/2016,Greenwood,Sunderland,56,LW,England,EPL,2,2,M,L,173cm,68kg,20
2015/2016,Bailey,Leicester City,56,ST,England,EPL,2,3,M,M,177cm,65kg,19
2015/2016,Iwobi,Arsenal,55,CF,England,EPL,3,3,M,M,176cm,66kg,20
2015/2016,Kiwomya,Chelsea,55,RM,England,EPL,2,3,H,M,178cm,74kg,20
2015/2016,Sesay,Leicester City,55,CB,Sierra Leone,EPL,2,2,L,H,183cm,75kg,22
2015/2016,Fox,Leicester City,55,ST,England,EPL,2,3,M,M,177cm,64kg,19
2015/2016,Parfitt-Williams,West Ham,55,ST,Bermuda,EPL,2,3,M,M,168cm,64kg,19
2015/2016,Crowley,Arsenal,55,CM,England,EPL,3,3,M,M,175cm,68kg,18
2015/2016,Findlay,Newcastle Utd,55,CB,Scotland,EPL,2,3,M,M,193cm,85kg,20
2015/2016,Hayden,Newcastle Utd,55,CDM,England,EPL,2,3,M,M,187cm,79kg,21
2015/2016,Satka,Newcastle Utd,54,CB,Slovakia,EPL,2,3,M,M,188cm,70kg,20
2015/2016,Killip,Norwich City,54,GK,England,EPL,1,3,M,M,188cm,74kg,20
2015/2016,Palmer,West Brom,54,GK,England,EPL,1,3,M,M,183cm,72kg,19
2015/2016,Sonupe,Spurs,54,RM,England,EPL,2,3,M,M,180cm,70kg,20
2015/2016,Beadling,Sunderland,54,CB,England,EPL,2,3,L,M,185cm,80kg,20
2015/2016,O'Connor,Arsenal,54,CB,England,EPL,2,2,M,M,183cm,71kg,19
2015/2016,Poole,Manchester Utd,54,CB,Wales,EPL,2,3,M,H,180cm,70kg,17
2015/2016,Cornick,Bournemouth,52,RM,England,EPL,3,2,M,M,180cm,84kg,21
2015/2016,Ogilvie,Spurs,52,LB,England,EPL,2,2,M,M,182cm,73kg,20
2015/2016,Roberts,Swansea City,52,RB,Wales,EPL,2,4,H,M,175cm,71kg,20
2015/2016,Gordon,West Ham,51,ST,England,EPL,2,3,H,M,178cm,65kg,20
2015/2016,Macey,Arsenal,51,GK,England,EPL,1,2,M,M,198cm,81kg,21
2015/2016,Kamara,Arsenal,51,CM,Finland,EPL,2,3,M,M,178cm,71kg,20
2015/2016,Kinsella,Aston Villa,51,LB,England,EPL,2,3,M,M,175cm,70kg,21
2015/2016,Kamara,Arsenal,51,CDM,Finland,EPL,2,3,M,M,178cm,71kg,20
2015/2016,Pike,West Ham,50,RB,England,EPL,2,3,M,H,181cm,70kg,19
2015/2016,Lewis,Southampton,48,GK,England,EPL,1,3,M,M,186cm,77kg,18
